gene 	 KO 	 Evalue
k141_2212_length_4476_cov_136.0159_3	K00001	5.4e-81
k141_723_length_32221_cov_53.9507_21	K00001	4.4e-73
k141_1969_length_103004_cov_73.5781_19	K00001	5.9e-65
k141_1779_length_136310_cov_61.5777_110	K00001	6.3e-64
k141_213_length_68920_cov_78.0517_57	K00001	2e-61
k141_1238_length_59566_cov_53.9828_5	K00001	3.6e-60
k141_1338_length_94104_cov_59.9987_12	K00001	5e-59
k141_1238_length_59566_cov_53.9828_3	K00001	7e-58
k141_1191_length_48230_cov_53.6210_13	K00001	7.7e-57
k141_889_length_129350_cov_68.9890_22	K00001	2.8e-55
k141_1523_length_110101_cov_50.9804_50	K00001	2e-54
k141_584_length_211086_cov_63.9924_86	K00001	2.2e-54
k141_1767_length_383702_cov_54.7372_258	K00001	2e-53
k141_851_length_176043_cov_63.9902_115	K00001	2.4e-52
k141_1959_length_147380_cov_71.4067_28	K00001	4.4e-50
k141_1338_length_94104_cov_59.9987_14	K00001	2.6e-46
k141_1969_length_103004_cov_73.5781_46	K00001	1e-38
k141_1779_length_136310_cov_61.5777_30	K00001	9.9e-36
k141_596_length_332188_cov_55.1991_87	K00001	5.4e-32
k141_635_length_131308_cov_59.9868_93	K00001	2.9e-30
k141_438_length_398839_cov_63.1855_176	K00001	3.6e-30
k141_908_length_27422_cov_53.9632_6	K00001	7.7e-29
k141_1421_length_174126_cov_56.9466_54	K00001	3.4e-27
k141_438_length_398839_cov_63.1855_35	K00001	1.1e-24
k141_851_length_176043_cov_63.9902_147	K00001	6.3e-19
k141_584_length_211086_cov_63.9924_79	K00001	1.5e-13
k141_1523_length_110101_cov_50.9804_55	K00001	6.9e-06
k141_584_length_211086_cov_63.9924_80	K00002	4.5e-65
k141_1162_length_140315_cov_54.9906_3	K00002	2.8e-30
k141_1238_length_59566_cov_53.9828_8	K00002	4e-09
k141_596_length_332188_cov_55.1991_257	K00002	7.4e-08
k141_596_length_332188_cov_55.1991_44	K00002	1.9e-07
k141_213_length_68920_cov_78.0517_13	K00003	1.5e-79
k141_889_length_129350_cov_68.9890_84	K00003	5e-71
k141_1204_length_196578_cov_65.8641_96	K00003	6.5e-08
k141_596_length_332188_cov_55.1991_85	K00003	1.5e-06
k141_1238_length_59566_cov_53.9828_5	K00004	4.8e-101
k141_1523_length_110101_cov_50.9804_50	K00004	3.4e-99
k141_213_length_68920_cov_78.0517_57	K00004	1e-97
