gene 	 KO 	 Evalue
k141_2495_length_55595_cov_27.9937_35	K00001	4.5e-53
k141_7198_length_184053_cov_23.9974_29	K00001	1.8e-07
k141_12053_length_116686_cov_23.9961_90	K00001	7e-07
k141_7322_length_54133_cov_20.9759_20	K00001	6.6e-06
k141_3734_length_95210_cov_25.0000_6	K00003	3.5e-153
k141_3734_length_95210_cov_25.0000_32	K00003	1.4e-06
k141_2495_length_55595_cov_27.9937_35	K00004	1.7e-58
k141_3734_length_95210_cov_25.0000_65	K00004	5.7e-09
k141_7198_length_184053_cov_23.9974_29	K00004	7.4e-07
k141_1924_length_114385_cov_25.9972_37	K00005	1.4e-105
k141_8369_length_97992_cov_28.7055_54	K00005	6.4e-06
k141_2495_length_55595_cov_27.9937_35	K00008	1.2e-69
k141_7198_length_184053_cov_23.9974_29	K00008	5.5e-08
k141_3734_length_95210_cov_25.0000_65	K00008	2.5e-07
k141_5162_length_24584_cov_24.0000_22	K00008	3.2e-06
k141_2495_length_55595_cov_27.9937_24	K00008	8.5e-06
k141_12053_length_116686_cov_23.9961_48	K00010	2e-06
k141_3734_length_95210_cov_25.0000_65	K00012	1.2e-11
k141_12053_length_116686_cov_23.9961_48	K00012	4.3e-10
k141_1924_length_114385_cov_25.9972_94	K00014	4.8e-09
k141_7198_length_184053_cov_23.9974_29	K00014	4.2e-07
k141_7198_length_184053_cov_23.9974_148	K00015	1.4e-74
k141_2495_length_55595_cov_27.9937_24	K00015	9e-07
k141_3734_length_95210_cov_25.0000_39	K00015	5.6e-06
k141_7198_length_184053_cov_23.9974_148	K00018	6.7e-64
k141_2495_length_55595_cov_27.9937_24	K00018	1.6e-07
k141_3734_length_95210_cov_25.0000_39	K00018	3.4e-07
k141_4396_length_42643_cov_20.0000_12	K00019	1.6e-63
k141_8321_length_43248_cov_39.8742_28	K00019	2.6e-59
k141_7198_length_184053_cov_23.9974_172	K00019	3.7e-50
k141_8369_length_97992_cov_28.7055_4	K00019	1.5e-47
k141_1924_length_114385_cov_25.9972_4	K00020	3.8e-08
k141_12053_length_116686_cov_23.9961_48	K00020	2.4e-07
k141_3734_length_95210_cov_25.0000_65	K00020	2e-06
k141_5162_length_24584_cov_24.0000_22	K00020	3.3e-06
k141_1924_length_114385_cov_25.9972_94	K00020	7.2e-06
k141_8321_length_43248_cov_39.8742_28	K00023	1.4e-94
k141_4396_length_42643_cov_20.0000_12	K00023	2.4e-65
k141_7198_length_184053_cov_23.9974_172	K00023	2.7e-43
k141_8369_length_97992_cov_28.7055_4	K00023	5.3e-42
k141_3734_length_95210_cov_25.0000_65	K00024	6.2e-10
k141_12053_length_116686_cov_23.9961_48	K00024	7.3e-07
k141_7322_length_54133_cov_20.9759_20	K00027	4e-129
k141_7322_length_54133_cov_20.9759_20	K00029	3.3e-87
k141_7198_length_184053_cov_23.9974_148	K00032	1.4e-61
k141_3734_length_95210_cov_25.0000_65	K00033	3.6e-10
k141_12053_length_116686_cov_23.9961_48	K00033	2e-08
k141_8321_length_43248_cov_39.8742_28	K00034	2.6e-89
