gene 	 KO 	 Evalue
k115_43685_length_116184_cov_65.1104_15	K00001	1.4e-64
k115_153051_length_87248_cov_63.9769_73	K00001	1.4e-60
k115_73911_length_93529_cov_69.1920_83	K00001	7.8e-36
k115_124623_length_135965_cov_68.1368_124	K00001	1.1e-20
k115_118969_length_97751_cov_68.9673_21	K00001	3e-17
k115_17040_length_66298_cov_64.9691_43	K00002	1.8e-07
k115_153051_length_87248_cov_63.9769_58	K00003	1.8e-136
k115_111926_length_62340_cov_74.9619_41	K00003	3.5e-08
k115_115709_length_73407_cov_67.9854_60	K00003	2.4e-07
k115_56734_length_261167_cov_58.8337_112	K00003	2.5e-06
k115_43685_length_116184_cov_65.1104_15	K00004	6.1e-113
k115_153051_length_87248_cov_63.9769_73	K00004	3.9e-91
k115_56734_length_261167_cov_58.8337_255	K00004	1.2e-06
k115_115709_length_73407_cov_67.9854_62	K00004	3.8e-06
k115_52336_length_80720_cov_68.9865_52	K00004	9.6e-06
k115_138818_length_8787_cov_74.6928_5	K00005	1e-111
k115_17040_length_66298_cov_64.9691_37	K00005	1.2e-30
k115_118969_length_97751_cov_68.9673_21	K00005	4.7e-22
k115_73911_length_93529_cov_69.1920_83	K00005	1.1e-20
k115_82323_length_72761_cov_60.9736_56	K00005	1.4e-14
k115_124623_length_135965_cov_68.1368_124	K00005	3.5e-11
k115_43685_length_116184_cov_65.1104_15	K00008	1.8e-121
k115_153051_length_87248_cov_63.9769_73	K00008	9.1e-110
k115_56734_length_261167_cov_58.8337_255	K00008	1.5e-06
k115_40727_length_96870_cov_59.9366_53	K00008	2.5e-06
k115_52336_length_80720_cov_68.9865_52	K00008	2.6e-06
k115_115709_length_73407_cov_67.9854_62	K00008	3.3e-06
k115_115709_length_73407_cov_67.9854_57	K00010	1.8e-63
k115_115709_length_73407_cov_67.9854_60	K00010	1.5e-55
k115_111926_length_62340_cov_74.9619_41	K00010	3.7e-43
k115_124623_length_135965_cov_68.1368_107	K00010	1.3e-07
k115_82323_length_72761_cov_60.9736_26	K00012	6.1e-08
k115_43685_length_116184_cov_65.1104_59	K00012	9.5e-07
k115_56734_length_261167_cov_58.8337_19	K00013	2.3e-189
k115_73911_length_93529_cov_69.1920_28	K00014	5.2e-98
k115_16025_length_38259_cov_63.9471_17	K00014	3.2e-11
k115_62566_length_35251_cov_65.9408_27	K00014	2.6e-10
k115_52336_length_80720_cov_68.9865_52	K00014	3.5e-07
k115_99947_length_54222_cov_66.9610_15	K00014	4.1e-07
k115_120532_length_37502_cov_64.9452_3	K00014	2.1e-06
k115_40727_length_96870_cov_59.9366_53	K00014	3.4e-06
k115_73911_length_93529_cov_69.1920_33	K00015	5e-83
k115_109124_length_122894_cov_60.9922_12	K00015	1.1e-58
k115_120532_length_37502_cov_64.9452_3	K00016	8.6e-137
k115_73911_length_93529_cov_69.1920_33	K00018	1.3e-121
k115_109124_length_122894_cov_60.9922_12	K00018	3.4e-49
k115_62566_length_35251_cov_65.9408_27	K00018	1.9e-06
k115_73911_length_93529_cov_69.1920_14	K00019	1.3e-57
k115_99947_length_54222_cov_66.9610_48	K00019	6e-57
k115_60168_length_97907_cov_62.0913_17	K00019	2.7e-42
k115_82323_length_72761_cov_60.9736_3	K00019	1.5e-41
k115_70333_length_33489_cov_66.9367_19	K00019	1.2e-07
k115_56734_length_261167_cov_58.8337_99	K00019	1.2e-06
k115_124623_length_135965_cov_68.1368_28	K00019	4.6e-06
