gene 	 KO 	 Evalue
k141_36194_2	K00001	2.1e-33
k141_40254_1	K00001	2.2e-22
k141_51186_6	K00001	1.2e-15
k141_34841_9	K00001	1.3e-06
k141_51186_3	K00002	5.7e-51
k141_51037_2	K00003	7.2e-136
k141_51037_3	K00003	9.2e-19
k141_16826_3	K00003	6.2e-07
k141_29053_4	K00004	1.7e-07
k141_34841_9	K00004	1.8e-07
k141_25671_3	K00004	2.5e-07
k141_20945_9	K00005	5.6e-79
k141_36194_2	K00005	2.7e-22
k141_20945_8	K00005	9.8e-18
k141_51186_6	K00005	3.3e-13
k141_28164_2	K00005	1.6e-12
k141_25671_3	K00008	6.2e-07
k141_34841_9	K00008	6.3e-07
k141_36440_3	K00010	5.2e-20
k141_19833_2	K00010	4.2e-06
k141_1773_2	K00012	2.2e-107
k141_29053_4	K00012	1e-08
k141_34841_9	K00012	6.6e-08
k141_31672_3	K00014	3.3e-73
k141_25671_3	K00014	8.4e-12
k141_29053_4	K00014	2.6e-09
k141_11130_9	K00014	9.5e-07
k141_46381_8	K00015	7.6e-109
k141_34293_9	K00015	3.5e-93
k141_18311_1	K00015	1.1e-08
k141_42057_1	K00016	5e-86
k141_22751_1	K00016	4e-21
k141_42057_2	K00016	1.5e-13
k141_34293_9	K00018	7e-107
k141_46381_8	K00018	8.7e-79
k141_18311_1	K00018	9.4e-07
k141_17263_8	K00019	2.8e-63
k141_14599_2	K00019	1.6e-60
k141_50537_2	K00019	1.6e-54
k141_18311_1	K00020	4.6e-13
k141_29053_4	K00020	3.8e-10
k141_34841_9	K00020	6e-07
k141_25671_3	K00020	1.4e-06
k141_46381_8	K00020	1.6e-06
k141_17263_8	K00023	3.4e-89
k141_14599_2	K00023	6.3e-54
k141_50537_2	K00023	2.8e-40
k141_42057_1	K00024	4.2e-65
k141_22751_1	K00024	5.5e-18
k141_42057_2	K00024	9.1e-11
k141_29053_4	K00024	8.7e-10
k141_26996_3	K00027	5.6e-73
k141_49443_1	K00027	2.6e-56
k141_26996_3	K00029	2.8e-42
k141_49443_1	K00029	8.4e-40
k141_3383_3	K00031	2.4e-07
k141_46381_8	K00032	3.2e-84
k141_34293_9	K00032	4.7e-66
k141_29053_4	K00033	3.3e-10
k141_17263_8	K00034	7.5e-88
k141_14599_2	K00034	4.7e-72
k141_50537_2	K00034	8.4e-53
k141_10690_2	K00034	1.4e-06
k141_36440_3	K00035	7.5e-10
k141_17263_8	K00038	2.6e-73
k141_14599_2	K00038	1.6e-66
k141_50537_2	K00038	2.8e-44
k141_50537_2	K00039	4.7e-48
k141_17263_8	K00039	9.4e-37
k141_14599_2	K00039	2.2e-36
k141_18311_1	K00042	1.1e-13
k141_29053_4	K00042	1.4e-10
k141_46381_8	K00042	7.2e-06
k141_36194_2	K00043	2.1e-62
k141_40254_1	K00043	3.6e-55
k141_51186_6	K00043	2.8e-47
k141_20945_9	K00043	3e-09
k141_28164_2	K00043	6.9e-08
k141_40254_2	K00043	7.5e-07
k141_40254_1	K00048	6.9e-115
k141_36194_2	K00048	3.3e-54
k141_51186_6	K00048	7e-35
k141_40254_2	K00048	1.3e-24
k141_20945_9	K00048	1.2e-07
k141_46381_8	K00049	4.8e-72
k141_34293_9	K00049	1.7e-36
k141_46381_8	K00050	3.6e-65
k141_34293_9	K00050	1.1e-56
k141_3383_3	K00052	1.4e-12
k141_12989_1	K00053	7.1e-91
k141_1919_1	K00053	4.3e-10
k141_18126_2	K00057	1.2e-128
k141_29053_4	K00057	1e-09
k141_34841_9	K00057	3.9e-08
k141_1773_2	K00057	6.7e-06
k141_34293_9	K00058	5.1e-100
k141_46381_8	K00058	3.4e-98
k141_18311_1	K00058	1.2e-08
k141_17263_8	K00059	5.7e-109
k141_14599_2	K00059	2.6e-82
k141_50537_2	K00059	5.5e-58
k141_10690_2	K00059	2.3e-09
k141_32254_6	K00059	1.7e-06
k141_34841_9	K00060	6.3e-06
k141_51186_3	K00064	4e-17
k141_17263_8	K00065	4.5e-87
k141_14599_2	K00065	8.9e-70
k141_50537_2	K00065	2.6e-51
k141_29053_4	K00065	1.1e-07
k141_10690_2	K00065	1.3e-06
k141_1773_2	K00066	1e-56
k141_34841_9	K00066	1.7e-06
k141_246_4	K00067	3.1e-34
k141_10690_2	K00067	1.7e-25
k141_10690_13	K00067	1.2e-24
k141_26733_3	K00067	4.3e-19
k141_1773_4	K00067	7.7e-17
k141_1773_13	K00067	1.1e-09
k141_17263_8	K00068	8.7e-68
k141_14599_2	K00068	7.8e-47
k141_50537_2	K00068	1e-32
k141_10690_2	K00068	5.7e-06
k141_31236_4	K00073	9.7e-90
k141_29053_4	K00074	3.4e-10
k141_34841_9	K00074	4.2e-08
k141_4631_2	K00075	4.7e-87
k141_29053_4	K00077	1.2e-11
k141_18126_2	K00077	1.7e-09
k141_36440_3	K00078	3.9e-08
k141_17263_8	K00079	3.7e-13
k141_50537_2	K00079	7.3e-10
k141_14599_2	K00079	2.6e-08
k141_34915_3	K00082	2.1e-35
k141_17263_8	K00084	1e-12
k141_50537_2	K00084	7.4e-09
k141_14599_2	K00084	1.1e-07
k141_36194_2	K00086	3.4e-92
k141_40254_1	K00086	3e-80
k141_51186_6	K00086	1.4e-50
k141_40254_2	K00086	8.8e-11
k141_20945_9	K00086	3.4e-07
k141_28164_2	K00086	7.4e-07
k141_51410_7	K00087	5.1e-216
k141_19223_2	K00087	1.1e-177
k141_51982_5	K00088	3.1e-224
k141_2402_1	K00088	8e-41
k141_22017_2	K00088	7.3e-15
k141_17263_6	K00088	9.7e-12
k141_1235_1	K00088	5.1e-10
k141_37722_4	K00088	6.4e-10
k141_33066_1	K00088	9e-10
k141_17263_10	K00088	8.9e-09
k141_28228_7	K00088	9.5e-08
k141_44662_1	K00088	8.9e-07
k141_47904_7	K00088	7.1e-06
k141_46381_8	K00090	1.7e-102
k141_34293_9	K00090	6.8e-69
k141_18311_1	K00090	6.3e-09
k141_40254_1	K00093	9.3e-57
k141_36194_2	K00093	3.5e-45
k141_51186_6	K00093	2.8e-21
k141_28164_2	K00096	2.3e-23
k141_20945_9	K00096	7.3e-23
k141_36194_2	K00096	1.8e-09
k141_51186_6	K00096	1.1e-06
k141_25671_3	K00098	1.1e-06
k141_47933_5	K00099	5.9e-118
k141_47933_4	K00099	6.4e-35
k141_2976_6	K00099	6.1e-07
k141_51186_6	K00100	3.1e-114
k141_36194_2	K00100	1e-77
k141_40254_1	K00100	1.9e-38
k141_20945_9	K00100	1.7e-09
k141_40254_2	K00100	5.9e-08
k141_51982_5	K00101	3e-07
k141_17263_10	K00101	5.3e-06
k141_17263_6	K00101	5.8e-06
k141_2058_2	K00102	8.4e-53
k141_2058_2	K00104	1.9e-73
k141_19223_2	K00106	1.3e-65
k141_51410_7	K00106	2.8e-43
k141_51410_8	K00106	8.5e-19
k141_51502_6	K00111	6.1e-07
k141_19833_1	K00111	2e-06
k141_23114_4	K00111	5.3e-06
k141_51502_6	K00112	1.7e-11
k141_23114_4	K00112	1.5e-06
k141_26114_2	K00113	1.9e-37
k141_2058_3	K00113	5.4e-35
k141_8932_1	K00113	5.6e-09
k141_34293_9	K00122	2.4e-42
k141_46381_8	K00122	2.3e-36
k141_31236_5	K00123	1.8e-64
k141_31236_6	K00123	5e-18
k141_38332_2	K00123	1.5e-17
k141_38332_1	K00123	7.2e-11
k141_38332_3	K00123	1e-07
k141_38332_4	K00124	5.8e-22
k141_52176_3	K00124	2.3e-11
k141_8932_1	K00125	3.1e-09
k141_20209_1	K00125	6.3e-08
k141_54485_2	K00127	4.1e-08
k141_53288_1	K00127	8e-08
k141_23201_3	K00128	7.8e-183
k141_16624_5	K00128	8.3e-15
k141_23201_3	K00129	3e-118
k141_23201_3	K00130	3.8e-193
k141_16624_5	K00130	2.2e-14
k141_23201_3	K00131	1.6e-120
k141_16624_5	K00131	5.3e-06
k141_16624_5	K00132	2.8e-15
k141_23201_3	K00132	3.9e-13
k141_16826_2	K00133	2.3e-144
k141_32347_5	K00133	4e-18
k141_24085_16	K00133	4.2e-10
k141_24085_16	K00134	1.6e-104
k141_24085_15	K00134	8.8e-44
k141_23201_3	K00135	1.1e-155
k141_16624_5	K00135	3.6e-06
k141_23201_3	K00137	9.2e-151
k141_23201_3	K00138	2.5e-182
k141_23201_3	K00139	3.8e-84
k141_23201_3	K00140	2.5e-100
k141_23201_3	K00141	4.2e-114
k141_32347_5	K00145	9e-77
k141_16826_2	K00145	4.7e-23
k141_23201_3	K00146	5.9e-179
k141_16624_5	K00147	2e-183
k141_24085_16	K00150	2e-34
k141_24085_15	K00150	5.6e-18
k141_8321_5	K00150	4.9e-07
k141_16826_3	K00150	1.3e-06
k141_23201_3	K00151	4.2e-151
k141_23201_3	K00152	9e-74
k141_847_3	K00156	9.8e-179
k141_1919_4	K00156	5.6e-121
k141_8724_2	K00156	6.8e-15
k141_847_4	K00156	5.3e-09
k141_1919_4	K00158	1.8e-138
k141_847_3	K00158	2.7e-117
k141_8724_2	K00158	2.3e-12
k141_847_4	K00158	3.5e-07
k141_16624_15	K00161	3.5e-13
k141_44497_1	K00161	2e-08
k141_16624_14	K00162	4.4e-26
k141_44497_1	K00162	1.7e-12
k141_16624_15	K00163	8.5e-26
k141_16624_14	K00163	2.6e-09
k141_44497_1	K00166	1.2e-07
k141_16624_15	K00166	1.7e-07
k141_16624_14	K00167	1.2e-21
k141_44497_1	K00167	9.1e-06
k141_11774_9	K00169	5.7e-73
k141_10147_3	K00169	1.1e-30
k141_16624_14	K00169	5.1e-07
k141_11774_8	K00170	4.8e-55
k141_11774_8	K00171	8.4e-11
k141_20209_1	K00171	8.8e-10
k141_38332_4	K00171	2.8e-09
k141_51186_8	K00171	5.2e-09
k141_32228_3	K00171	6.5e-06
k141_11774_8	K00172	5.8e-35
k141_38332_4	K00172	2.2e-07
k141_10147_2	K00172	2.8e-07
k141_51186_8	K00172	4.4e-07
k141_32228_3	K00172	1.1e-06
k141_10147_3	K00174	1.5e-89
k141_10147_2	K00174	1.9e-39
k141_11774_9	K00174	3.2e-29
k141_16624_14	K00174	2.5e-06
k141_11774_8	K00175	8.5e-21
k141_18311_3	K00175	2.7e-11
k141_1919_4	K00175	9.8e-10
k141_51186_8	K00176	8.9e-12
k141_20209_1	K00176	1.7e-07
k141_11774_8	K00176	1.3e-06
k141_10147_2	K00177	4.4e-19
k141_11774_8	K00177	4e-15
k141_38332_4	K00184	8.2e-27
k141_52176_3	K00184	2.7e-09
k141_11774_9	K00186	7.3e-59
k141_10147_3	K00186	2.2e-37
k141_16624_14	K00186	5.3e-06
k141_11774_8	K00187	7.8e-21
k141_10147_2	K00187	1.9e-16
k141_51186_8	K00188	1.5e-08
k141_38332_4	K00188	3.6e-07
k141_11774_8	K00189	2.8e-11
k141_36567_4	K00192	7.1e-11
k141_1768_1	K00192	2.1e-07
k141_38332_4	K00196	2.4e-19
k141_51186_8	K00196	2.7e-10
k141_20209_1	K00196	1.8e-06
k141_11774_8	K00196	6.4e-06
k141_36567_4	K00198	5.1e-134
k141_1768_1	K00198	1.9e-70
k141_36567_5	K00198	6.9e-42
k141_32254_12	K00198	8.4e-16
k141_18546_10	K00198	1.4e-06
k141_19223_3	K00200	8e-11
k141_48443_17	K00200	5.1e-07
k141_6151_4	K00202	2e-22
k141_31236_6	K00203	2.8e-06
k141_20209_1	K00204	3.9e-08
k141_51186_8	K00204	2.8e-07
k141_11774_8	K00204	2.1e-06
k141_11774_8	K00205	1.5e-07
