gene 	 KO 	 Evalue
k141_4143_length_21335_cov_14.0000_8	K00001	2.4e-76
k141_7763_length_26425_cov_11.9939_9	K00001	7.1e-74
k141_5898_length_68158_cov_14.0000_25	K00001	3.8e-67
k141_735_length_20250_cov_9.9911_5	K00001	1.6e-65
k141_4143_length_21335_cov_14.0000_13	K00001	1.2e-63
k141_7981_length_17043_cov_9.0000_9	K00001	8.9e-60
k141_5079_length_61316_cov_14.0000_34	K00001	3.7e-59
k141_2861_length_27259_cov_13.0000_4	K00001	4.3e-52
k141_8135_length_15354_cov_9.0000_11	K00001	1.6e-51
k141_239_length_62340_cov_11.0000_68	K00001	1.8e-51
k141_4057_length_33652_cov_10.9934_14	K00001	7.9e-51
k141_7444_length_10337_cov_12.0000_7	K00001	3.7e-49
k141_4124_length_46407_cov_13.0000_36	K00001	3.5e-48
k141_6647_length_16395_cov_10.8798_2	K00001	1.3e-45
k141_5201_length_25223_cov_11.0000_17	K00001	1.8e-45
k141_5898_length_68158_cov_14.0000_40	K00001	5.6e-42
k141_1657_length_50443_cov_13.0000_32	K00001	1.6e-36
k141_5631_length_12908_cov_9.9991_10	K00001	4.4e-34
k141_6134_length_4657_cov_9.9632_3	K00001	6.9e-34
k141_290_length_23338_cov_11.9865_9	K00001	6.4e-33
k141_5898_length_68158_cov_14.0000_6	K00001	2.3e-31
k141_7422_length_9749_cov_9.9794_5	K00001	2.8e-31
k141_556_length_32438_cov_10.9932_11	K00001	1.6e-30
k141_3996_length_15808_cov_10.9860_3	K00001	4.7e-30
k141_7596_length_34137_cov_13.9941_9	K00001	4e-27
k141_7986_length_34433_cov_12.9967_20	K00001	8.2e-25
k141_270_length_10595_cov_13.0000_5	K00001	1.2e-23
k141_2577_length_36364_cov_13.9928_19	K00001	1.7e-23
k141_2577_length_36364_cov_13.9928_6	K00001	6.5e-22
k141_7613_length_13633_cov_12.9818_3	K00001	7.7e-06
k141_4124_length_46407_cov_13.0000_38	K00002	4.4e-72
k141_7557_length_17910_cov_11.2015_5	K00002	1.3e-68
k141_4124_length_46407_cov_13.0000_20	K00002	2.3e-62
k141_186_length_9058_cov_12.9690_8	K00002	2.2e-55
k141_5631_length_12908_cov_9.9991_1	K00002	9.3e-50
k141_8135_length_15354_cov_9.0000_15	K00002	9.7e-11
k141_7986_length_34433_cov_12.9967_4	K00002	1.6e-10
k141_7188_length_14342_cov_9.9817_6	K00002	3e-10
k141_7986_length_34433_cov_12.9967_8	K00002	4.9e-09
k141_4636_length_12615_cov_11.0000_1	K00002	2.1e-08
k141_3557_length_27556_cov_13.0000_16	K00003	1.6e-148
k141_5079_length_61316_cov_14.0000_65	K00003	1.3e-08
k141_2488_length_41601_cov_13.3981_23	K00003	1.9e-08
k141_2488_length_41601_cov_13.3981_39	K00003	3.4e-08
k141_1057_length_29415_cov_11.9977_28	K00003	5.7e-07
k141_3273_length_6910_cov_14.0715_1	K00003	9.3e-07
k141_5781_length_11901_cov_11.0000_13	K00003	1e-06
k141_7596_length_34137_cov_13.9941_25	K00003	4.1e-06
k141_556_length_32438_cov_10.9932_23	K00003	7.8e-06
k141_4143_length_21335_cov_14.0000_13	K00004	9.1e-102
k141_5898_length_68158_cov_14.0000_25	K00004	2.1e-100
k141_4143_length_21335_cov_14.0000_8	K00004	4.2e-100
k141_5079_length_61316_cov_14.0000_34	K00004	1e-95
k141_2861_length_27259_cov_13.0000_4	K00004	2.3e-90
k141_239_length_62340_cov_11.0000_68	K00004	3.2e-90
k141_7444_length_10337_cov_12.0000_7	K00004	3.4e-83
k141_8135_length_15354_cov_9.0000_11	K00004	4e-77
k141_735_length_20250_cov_9.9911_5	K00004	1.2e-60
k141_6134_length_4657_cov_9.9632_3	K00004	8.9e-45
k141_290_length_23338_cov_11.9865_9	K00004	2.4e-41
k141_270_length_10595_cov_13.0000_5	K00004	9.1e-35
k141_2577_length_36364_cov_13.9928_19	K00004	3.8e-34
k141_5201_length_25223_cov_11.0000_17	K00004	5e-34
k141_4057_length_33652_cov_10.9934_14	K00004	4.8e-33
k141_7981_length_17043_cov_9.0000_9	K00004	1.5e-32
k141_7763_length_26425_cov_11.9939_9	K00004	1.6e-29
k141_5898_length_68158_cov_14.0000_40	K00004	8.9e-23
k141_6647_length_16395_cov_10.8798_2	K00004	2.9e-22
k141_4124_length_46407_cov_13.0000_36	K00004	3.2e-16
k141_7596_length_34137_cov_13.9941_9	K00004	4.4e-12
k141_7365_length_12338_cov_11.0000_8	K00004	3.6e-08
k141_2870_length_12116_cov_9.9835_2	K00004	3.8e-08
k141_7942_length_10457_cov_9.9864_6	K00004	1.8e-06
k141_6998_length_10155_cov_10.0000_8	K00005	6.7e-103
k141_4153_length_34043_cov_13.0000_17	K00005	1.8e-95
k141_6676_length_24829_cov_12.0000_1	K00005	2.1e-88
k141_239_length_62340_cov_11.0000_34	K00005	6.9e-88
k141_7613_length_13633_cov_12.9818_3	K00005	2e-57
k141_7613_length_13633_cov_12.9818_2	K00005	5.7e-56
k141_1657_length_50443_cov_13.0000_32	K00005	2.1e-20
k141_7422_length_9749_cov_9.9794_5	K00005	5.6e-20
k141_2577_length_36364_cov_13.9928_6	K00005	1.2e-19
k141_5631_length_12908_cov_9.9991_10	K00005	1.3e-19
k141_7986_length_34433_cov_12.9967_20	K00005	3.6e-15
k141_556_length_32438_cov_10.9932_11	K00005	5.1e-15
k141_914_length_27772_cov_9.9928_17	K00005	7.3e-13
k141_3996_length_15808_cov_10.9860_3	K00005	1.2e-12
k141_5898_length_68158_cov_14.0000_6	K00005	5.8e-10
k141_6628_length_16742_cov_11.9887_4	K00007	4.3e-43
k141_5492_length_38880_cov_12.0000_24	K00007	6.4e-28
k141_7188_length_14342_cov_9.9817_12	K00007	8.6e-21
k141_239_length_62340_cov_11.0000_60	K00007	2.6e-15
k141_8135_length_15354_cov_9.0000_14	K00007	1.7e-10
k141_7792_length_14152_cov_12.9919_13	K00007	1.1e-06
k141_4143_length_21335_cov_14.0000_13	K00008	1.8e-124
k141_5898_length_68158_cov_14.0000_25	K00008	1.7e-115
k141_4143_length_21335_cov_14.0000_8	K00008	2.7e-114
k141_2861_length_27259_cov_13.0000_4	K00008	9.2e-114
k141_5079_length_61316_cov_14.0000_34	K00008	1.4e-111
k141_239_length_62340_cov_11.0000_68	K00008	1.3e-100
k141_7444_length_10337_cov_12.0000_7	K00008	8.3e-98
k141_8135_length_15354_cov_9.0000_11	K00008	8.1e-94
k141_735_length_20250_cov_9.9911_5	K00008	1.7e-68
k141_6134_length_4657_cov_9.9632_3	K00008	1.5e-50
k141_2577_length_36364_cov_13.9928_19	K00008	4.1e-44
k141_290_length_23338_cov_11.9865_9	K00008	7.7e-41
k141_7763_length_26425_cov_11.9939_9	K00008	7e-39
k141_270_length_10595_cov_13.0000_5	K00008	2.1e-36
k141_5201_length_25223_cov_11.0000_17	K00008	4.7e-36
k141_7981_length_17043_cov_9.0000_9	K00008	1.9e-35
k141_4057_length_33652_cov_10.9934_14	K00008	6.9e-32
k141_6647_length_16395_cov_10.8798_2	K00008	1.4e-25
k141_5898_length_68158_cov_14.0000_40	K00008	1.6e-23
k141_4124_length_46407_cov_13.0000_36	K00008	2.4e-22
k141_7596_length_34137_cov_13.9941_9	K00008	5.8e-14
k141_7942_length_10457_cov_9.9864_6	K00008	9.6e-08
k141_2870_length_12116_cov_9.9835_2	K00008	1.2e-06
k141_7365_length_12338_cov_11.0000_8	K00008	3.4e-06
k141_7231_length_8132_cov_10.0000_3	K00008	6e-06
k141_1057_length_29415_cov_11.9977_22	K00008	8.7e-06
k141_5492_length_38880_cov_12.0000_24	K00009	3.3e-150
k141_7188_length_14342_cov_9.9817_12	K00009	8.8e-135
k141_239_length_62340_cov_11.0000_60	K00009	1.9e-128
k141_7792_length_14152_cov_12.9919_13	K00009	8.2e-119
k141_8135_length_15354_cov_9.0000_14	K00009	1e-94
k141_6628_length_16742_cov_11.9887_4	K00009	3e-19
k141_2861_length_27259_cov_13.0000_5	K00010	2.6e-108
k141_7005_length_15080_cov_10.0000_6	K00010	7.2e-105
k141_7005_length_15080_cov_10.0000_5	K00010	9.1e-94
k141_2488_length_41601_cov_13.3981_3	K00010	9.7e-69
k141_556_length_32438_cov_10.9932_23	K00010	4.5e-62
k141_7231_length_8132_cov_10.0000_3	K00010	6.9e-61
k141_556_length_32438_cov_10.9932_26	K00010	2.6e-53
k141_3038_length_24484_cov_11.0000_17	K00010	2.5e-45
k141_1057_length_29415_cov_11.9977_28	K00010	4.8e-44
k141_2577_length_36364_cov_13.9928_2	K00010	7.8e-42
k141_5781_length_11901_cov_11.0000_13	K00010	4.6e-37
k141_4057_length_33652_cov_10.9934_19	K00010	1.3e-36
k141_7188_length_14342_cov_9.9817_4	K00010	2.4e-36
k141_290_length_23338_cov_11.9865_6	K00010	2.4e-34
