gene 	 KO 	 Evalue
k141_6723_length_9738_cov_15.9411_10	K00001	1.8e-78
k141_10269_length_25138_cov_14.0000_24	K00001	9.3e-59
k141_9703_length_130058_cov_20.9945_15	K00001	1.5e-32
k141_1654_length_49473_cov_13.9939_15	K00001	2.7e-08
k141_1915_length_33286_cov_13.9870_2	K00002	2.4e-60
k141_5444_length_17849_cov_16.9667_17	K00003	2.7e-152
k141_6849_length_12631_cov_14.9742_6	K00003	1.8e-07
k141_6723_length_9738_cov_15.9411_10	K00004	1.7e-75
k141_10269_length_25138_cov_14.0000_24	K00004	4.5e-65
k141_5435_length_59934_cov_16.9885_25	K00005	1.4e-15
k141_9703_length_130058_cov_20.9945_15	K00005	1.6e-08
k141_6723_length_9738_cov_15.9411_10	K00008	1.8e-79
k141_10269_length_25138_cov_14.0000_24	K00008	6.3e-72
k141_9131_length_31659_cov_28.9716_17	K00010	2.8e-44
k141_6849_length_12631_cov_14.9742_6	K00010	1.9e-35
k141_6353_length_31530_cov_18.9790_13	K00012	6.7e-08
k141_5056_length_35479_cov_15.9921_19	K00012	6.6e-07
k141_5435_length_59934_cov_16.9885_24	K00014	4.2e-102
k141_10269_length_25138_cov_14.0000_24	K00014	6.7e-06
k141_2996_length_126599_cov_17.1052_95	K00015	2e-62
k141_5056_length_35479_cov_15.9921_20	K00016	4.3e-138
k141_5435_length_59934_cov_16.9885_29	K00016	2.4e-102
k141_2996_length_126599_cov_17.1052_95	K00018	6.9e-52
k141_6875_length_16989_cov_14.9836_4	K00018	2.4e-06
k141_9703_length_130058_cov_20.9945_7	K00018	2.8e-06
k141_10815_length_50845_cov_18.0000_55	K00019	6e-64
k141_2881_length_14169_cov_13.9829_5	K00019	9.7e-57
k141_6752_length_64635_cov_14.9952_30	K00019	7.3e-52
k141_9333_length_85727_cov_14.9969_51	K00019	1.8e-43
k141_2996_length_126599_cov_17.1052_95	K00020	4.2e-10
k141_9703_length_130058_cov_20.9945_7	K00020	2.2e-08
k141_6353_length_31530_cov_18.9790_31	K00020	5.2e-07
k141_6353_length_31530_cov_18.9790_13	K00020	3.4e-06
k141_5435_length_59934_cov_16.9885_27	K00020	7.5e-06
k141_9612_length_24872_cov_17.9735_15	K00021	2.5e-12
k141_10815_length_50845_cov_18.0000_55	K00023	3.7e-83
k141_2881_length_14169_cov_13.9829_5	K00023	8.9e-54
k141_6752_length_64635_cov_14.9952_30	K00023	6.9e-43
k141_9333_length_85727_cov_14.9969_51	K00023	6.8e-34
k141_5056_length_35479_cov_15.9921_20	K00024	5.5e-102
k141_5435_length_59934_cov_16.9885_29	K00024	5.6e-69
k141_7955_length_16381_cov_17.9782_17	K00024	2.3e-06
k141_9333_length_85727_cov_14.9969_9	K00030	3e-64
k141_9333_length_85727_cov_14.9969_75	K00030	2.6e-53
k141_9333_length_85727_cov_14.9969_9	K00031	2.1e-117
k141_9333_length_85727_cov_14.9969_75	K00031	1e-52
k141_2996_length_126599_cov_17.1052_95	K00032	2.7e-39
k141_6353_length_31530_cov_18.9790_13	K00033	2.4e-08
k141_10815_length_50845_cov_18.0000_55	K00034	3.4e-81
k141_2881_length_14169_cov_13.9829_5	K00034	1.5e-75
k141_6752_length_64635_cov_14.9952_30	K00034	3e-48
k141_9333_length_85727_cov_14.9969_51	K00034	4.4e-41
k141_6849_length_12631_cov_14.9742_6	K00035	3.5e-19
k141_9131_length_31659_cov_28.9716_17	K00035	4.9e-13
k141_10815_length_50845_cov_18.0000_55	K00038	6.4e-71
k141_2881_length_14169_cov_13.9829_5	K00038	2.5e-68
k141_6752_length_64635_cov_14.9952_30	K00038	2.6e-46
k141_9333_length_85727_cov_14.9969_51	K00038	9.2e-38
k141_6752_length_64635_cov_14.9952_30	K00039	1.4e-52
k141_10815_length_50845_cov_18.0000_55	K00039	3.1e-41
k141_9333_length_85727_cov_14.9969_51	K00039	2.5e-38
k141_2881_length_14169_cov_13.9829_5	K00039	4.6e-32
k141_2996_length_126599_cov_17.1052_95	K00042	8.5e-08
k141_6353_length_31530_cov_18.9790_31	K00042	7.9e-07
k141_6353_length_31530_cov_18.9790_13	K00042	1.5e-06
k141_9703_length_130058_cov_20.9945_15	K00043	5.5e-64
k141_5435_length_59934_cov_16.9885_25	K00043	7.5e-06
k141_9703_length_130058_cov_20.9945_15	K00048	5.8e-70
k141_2996_length_126599_cov_17.1052_95	K00049	1.1e-17
k141_2996_length_126599_cov_17.1052_95	K00050	1.9e-32
k141_9333_length_85727_cov_14.9969_75	K00052	1.4e-153
k141_9333_length_85727_cov_14.9969_9	K00052	1.2e-75
k141_9703_length_130058_cov_20.9945_7	K00053	7.3e-159
k141_9612_length_24872_cov_17.9735_15	K00054	3.9e-174
k141_10269_length_25138_cov_14.0000_24	K00055	1.7e-50
k141_6723_length_9738_cov_15.9411_10	K00055	8e-49
k141_6353_length_31530_cov_18.9790_13	K00057	2.3e-137
k141_7955_length_16381_cov_17.9782_17	K00057	1.5e-08
k141_498_length_41798_cov_21.9836_18	K00057	3.5e-08
k141_9703_length_130058_cov_20.9945_7	K00057	2.6e-06
k141_6353_length_31530_cov_18.9790_31	K00057	6.7e-06
k141_2996_length_126599_cov_17.1052_95	K00058	6.3e-101
k141_10815_length_50845_cov_18.0000_55	K00059	2.3e-99
k141_2881_length_14169_cov_13.9829_5	K00059	4.5e-85
k141_6752_length_64635_cov_14.9952_30	K00059	5.5e-57
k141_9333_length_85727_cov_14.9969_51	K00059	3.8e-48
k141_6885_length_10294_cov_14.9697_4	K00059	3.6e-06
k141_9827_length_10151_cov_15.9692_6	K00059	7.8e-06
k141_6723_length_9738_cov_15.9411_10	K00060	7.4e-67
k141_10269_length_25138_cov_14.0000_24	K00060	6e-55
k141_1915_length_33286_cov_13.9870_2	K00064	1.1e-25
k141_10815_length_50845_cov_18.0000_55	K00065	1.9e-79
k141_2881_length_14169_cov_13.9829_5	K00065	5.4e-70
k141_6752_length_64635_cov_14.9952_30	K00065	4.3e-49
k141_9333_length_85727_cov_14.9969_51	K00065	1.5e-41
k141_9827_length_10151_cov_15.9692_6	K00065	5e-07
k141_6885_length_10294_cov_14.9697_4	K00065	1.1e-06
k141_9333_length_85727_cov_14.9969_33	K00065	5.1e-06
k141_2996_length_126599_cov_17.1052_57	K00067	2e-103
k141_9333_length_85727_cov_14.9969_33	K00067	7.2e-25
k141_9827_length_10151_cov_15.9692_6	K00067	1.1e-21
k141_9333_length_85727_cov_14.9969_51	K00067	3.6e-06
k141_2881_length_14169_cov_13.9829_5	K00068	8.6e-62
k141_10815_length_50845_cov_18.0000_55	K00068	1.6e-56
k141_6752_length_64635_cov_14.9952_30	K00068	2.6e-36
k141_9333_length_85727_cov_14.9969_51	K00068	8.8e-35
k141_5056_length_35479_cov_15.9921_19	K00074	1e-07
k141_6353_length_31530_cov_18.9790_13	K00074	1.4e-06
k141_2996_length_126599_cov_17.1052_105	K00075	4.2e-116
k141_498_length_41798_cov_21.9836_18	K00077	6.5e-29
k141_6353_length_31530_cov_18.9790_13	K00077	5e-08
k141_6875_length_16989_cov_14.9836_4	K00077	8.7e-06
k141_9131_length_31659_cov_28.9716_17	K00078	9e-33
k141_6849_length_12631_cov_14.9742_6	K00078	1.4e-22
k141_6752_length_64635_cov_14.9952_30	K00079	4.3e-10
k141_2881_length_14169_cov_13.9829_5	K00079	6.7e-09
k141_9333_length_85727_cov_14.9969_51	K00079	4e-08
k141_10815_length_50845_cov_18.0000_55	K00079	2.2e-07
k141_6752_length_64635_cov_14.9952_30	K00084	1.1e-12
k141_2881_length_14169_cov_13.9829_5	K00084	1.3e-09
k141_9333_length_85727_cov_14.9969_51	K00084	4.1e-09
k141_10815_length_50845_cov_18.0000_55	K00084	1.8e-08
k141_9703_length_130058_cov_20.9945_15	K00086	6.7e-87
k141_5435_length_59934_cov_16.9885_25	K00086	1.4e-09
k141_9703_length_130058_cov_20.9945_109	K00088	8.4e-221
k141_872_length_21848_cov_19.9807_15	K00088	2e-17
k141_8010_length_19527_cov_17.0057_9	K00088	2.3e-15
k141_7641_length_13090_cov_16.4597_2	K00088	3.8e-11
k141_7955_length_16381_cov_17.9782_10	K00088	2.4e-07
k141_9333_length_85727_cov_14.9969_44	K00088	4.6e-06
k141_2996_length_126599_cov_17.1052_95	K00090	4.8e-44
k141_9703_length_130058_cov_20.9945_15	K00093	2.2e-58
k141_6723_length_9738_cov_15.9411_10	K00094	2.9e-36
k141_10269_length_25138_cov_14.0000_24	K00094	1.5e-29
k141_5435_length_59934_cov_16.9885_25	K00096	8.2e-22
k141_6723_length_9738_cov_15.9411_10	K00098	2.9e-41
k141_10269_length_25138_cov_14.0000_24	K00098	1.4e-35
k141_9703_length_130058_cov_20.9945_15	K00100	2.1e-56
k141_6875_length_16989_cov_14.9836_9	K00101	3.4e-17
k141_9703_length_130058_cov_20.9945_109	K00101	3e-06
k141_2996_length_126599_cov_17.1052_105	K00104	5.9e-13
k141_10815_length_50845_cov_18.0000_25	K00108	1.3e-06
