gene 	 KO 	 Evalue
k113_55345_length_27363_cov_19.0000_5	K00001	2.7e-42
k113_88673_length_38163_cov_17.9937_28	K00001	6.6e-23
k113_136804_length_208861_cov_19.9975_97	K00001	7e-06
k113_125224_length_53614_cov_19.9950_32	K00002	1e-88
k113_161326_length_180441_cov_18.0396_17	K00002	1.5e-51
k113_115560_length_12236_cov_18.9792_3	K00003	7.7e-06
k113_136804_length_208861_cov_19.9975_97	K00004	1.6e-08
k113_55345_length_27363_cov_19.0000_5	K00005	2.3e-11
k113_88673_length_38163_cov_17.9937_28	K00005	3.4e-08
k113_136804_length_208861_cov_19.9975_97	K00008	2e-07
k113_115560_length_12236_cov_18.9792_3	K00008	4.1e-07
k113_23253_length_131981_cov_18.9981_32	K00010	3.7e-60
k113_136804_length_208861_cov_19.9975_185	K00012	8.4e-172
k113_161326_length_180441_cov_18.0396_112	K00012	1.5e-07
k113_38461_length_10539_cov_14.9812_4	K00014	1.5e-06
k113_88673_length_38163_cov_17.9937_24	K00016	1.4e-124
k113_79918_length_16885_cov_18.9699_4	K00019	1.7e-62
k113_136804_length_208861_cov_19.9975_6	K00019	1.4e-32
k113_161326_length_180441_cov_18.0396_122	K00019	5.4e-29
k113_94115_length_23875_cov_17.9900_16	K00019	3e-27
k113_92463_length_155103_cov_17.8862_102	K00019	2.6e-25
k113_82452_length_110038_cov_19.9976_20	K00019	9.6e-23
k113_124651_length_38411_cov_88.9841_21	K00019	2.3e-07
k113_23253_length_131981_cov_18.9981_32	K00020	7.2e-09
k113_161326_length_180441_cov_18.0396_48	K00020	2.4e-08
k113_161326_length_180441_cov_18.0396_112	K00020	3.5e-06
k113_79918_length_16885_cov_18.9699_4	K00023	7e-87
k113_161326_length_180441_cov_18.0396_122	K00023	1.3e-34
k113_94115_length_23875_cov_17.9900_16	K00023	4.6e-32
k113_136804_length_208861_cov_19.9975_6	K00023	7.4e-23
k113_82452_length_110038_cov_19.9976_20	K00023	1.7e-18
k113_92463_length_155103_cov_17.8862_102	K00023	1.3e-15
k113_124651_length_38411_cov_88.9841_21	K00023	8.7e-07
k113_88673_length_38163_cov_17.9937_24	K00024	6.1e-92
k113_161326_length_180441_cov_18.0396_112	K00033	7.4e-09
k113_136804_length_208861_cov_19.9975_97	K00033	8.1e-09
k113_79918_length_16885_cov_18.9699_4	K00034	1.2e-78
k113_161326_length_180441_cov_18.0396_122	K00034	3e-46
k113_94115_length_23875_cov_17.9900_16	K00034	7.8e-42
k113_82452_length_110038_cov_19.9976_20	K00034	1.2e-37
k113_136804_length_208861_cov_19.9975_6	K00034	1.3e-30
k113_92463_length_155103_cov_17.8862_102	K00034	1.8e-26
k113_94115_length_23875_cov_17.9900_15	K00034	1.1e-10
k113_124651_length_38411_cov_88.9841_21	K00034	4.6e-07
k113_23253_length_131981_cov_18.9981_32	K00035	1.8e-19
k113_79918_length_16885_cov_18.9699_4	K00038	4.8e-73
k113_94115_length_23875_cov_17.9900_16	K00038	2.2e-42
k113_161326_length_180441_cov_18.0396_122	K00038	6.8e-41
k113_82452_length_110038_cov_19.9976_20	K00038	1e-26
k113_136804_length_208861_cov_19.9975_6	K00038	1.1e-24
k113_92463_length_155103_cov_17.8862_102	K00038	2.3e-18
k113_124651_length_38411_cov_88.9841_21	K00038	1.6e-06
k113_94115_length_23875_cov_17.9900_15	K00038	1.8e-06
k113_79918_length_16885_cov_18.9699_4	K00039	2.2e-41
k113_94115_length_23875_cov_17.9900_16	K00039	6.3e-23
k113_136804_length_208861_cov_19.9975_6	K00039	5.7e-22
k113_161326_length_180441_cov_18.0396_122	K00039	4.3e-20
k113_82452_length_110038_cov_19.9976_20	K00039	2.1e-08
k113_92463_length_155103_cov_17.8862_102	K00039	4.3e-08
k113_161326_length_180441_cov_18.0396_112	K00042	1.1e-06
k113_136804_length_208861_cov_19.9975_185	K00042	8.2e-06
k113_55345_length_27363_cov_19.0000_5	K00043	8.7e-69
k113_88673_length_38163_cov_17.9937_28	K00043	1.5e-60
k113_88673_length_38163_cov_17.9937_28	K00048	1.6e-75
k113_55345_length_27363_cov_19.0000_5	K00048	1.6e-63
k113_161326_length_180441_cov_18.0396_112	K00057	1.6e-119
k113_23253_length_131981_cov_18.9981_52	K00057	1.2e-84
k113_161326_length_180441_cov_18.0396_48	K00057	1.8e-08
k113_136804_length_208861_cov_19.9975_185	K00057	1.7e-07
k113_79918_length_16885_cov_18.9699_4	K00059	6e-100
k113_161326_length_180441_cov_18.0396_122	K00059	4.1e-55
k113_94115_length_23875_cov_17.9900_16	K00059	1.1e-48
k113_82452_length_110038_cov_19.9976_20	K00059	1.5e-42
k113_136804_length_208861_cov_19.9975_6	K00059	3e-38
k113_92463_length_155103_cov_17.8862_102	K00059	3.3e-27
k113_124651_length_38411_cov_88.9841_21	K00059	8.2e-12
k113_94115_length_23875_cov_17.9900_15	K00059	8.3e-12
k113_161326_length_180441_cov_18.0396_130	K00059	1.5e-07
k113_88673_length_38163_cov_17.9937_8	K00059	4.1e-07
k113_136804_length_208861_cov_19.9975_97	K00060	2.7e-08
k113_161326_length_180441_cov_18.0396_17	K00064	1.5e-20
k113_125224_length_53614_cov_19.9950_32	K00064	1.3e-13
k113_79918_length_16885_cov_18.9699_4	K00065	1.8e-84
k113_161326_length_180441_cov_18.0396_122	K00065	7e-46
k113_94115_length_23875_cov_17.9900_16	K00065	1.7e-42
k113_82452_length_110038_cov_19.9976_20	K00065	1.1e-34
