gene 	 KO 	 Evalue
k113_22093_length_4603_cov_47.0000_2	K00001	5.5e-59
k113_71763_length_24697_cov_49.3381_18	K00001	2.3e-50
k113_21081_length_16064_cov_30.4782_8	K00001	3.9e-40
k113_111057_length_37383_cov_45.6981_11	K00001	1.5e-11
k113_88661_length_27196_cov_30.0043_17	K00002	4.7e-49
k113_71619_length_14956_cov_49.6303_6	K00003	3.8e-78
k113_37021_length_18482_cov_46.9649_8	K00003	2.1e-09
k113_69642_length_14294_cov_47.9536_2	K00003	1.8e-06
k113_66825_length_38667_cov_49.4302_2	K00003	2.5e-06
k113_71763_length_24697_cov_49.3381_18	K00004	2.7e-98
k113_22093_length_4603_cov_47.0000_2	K00004	4.5e-92
k113_58922_length_12573_cov_30.1769_10	K00004	2.5e-06
k113_21081_length_16064_cov_30.4782_8	K00005	6.7e-18
k113_111057_length_37383_cov_45.6981_11	K00005	4.7e-16
k113_71763_length_24697_cov_49.3381_16	K00007	3.5e-96
k113_66309_length_5579_cov_53.8643_3	K00007	9.7e-37
k113_71763_length_24697_cov_49.3381_18	K00008	7.1e-97
k113_22093_length_4603_cov_47.0000_2	K00008	8.3e-91
k113_71763_length_24697_cov_49.3381_16	K00009	1.4e-27
k113_66309_length_5579_cov_53.8643_3	K00009	7.8e-21
k113_97022_length_31718_cov_46.9796_3	K00010	7.8e-55
k113_106276_length_9423_cov_44.0000_9	K00010	2.2e-52
k113_3942_length_20099_cov_53.8675_12	K00010	2.2e-52
k113_97022_length_31718_cov_46.9796_5	K00010	3.9e-48
k113_3942_length_20099_cov_53.8675_14	K00010	3.6e-31
k113_3377_length_13571_cov_47.9092_1	K00010	3.6e-23
k113_46838_length_17705_cov_43.9658_11	K00010	3.3e-15
k113_97022_length_31718_cov_46.9796_1	K00010	3.6e-11
k113_794_length_10261_cov_44.4814_3	K00010	2.9e-08
k113_53661_length_11227_cov_42.9482_11	K00010	2.5e-07
k113_17448_length_15419_cov_41.6045_9	K00010	4.7e-06
k113_92978_length_4020_cov_39.6629_2	K00012	1.7e-190
k113_58922_length_12573_cov_30.1769_10	K00012	2.6e-07
k113_10267_length_78160_cov_39.2455_37	K00013	2.2e-180
k113_62588_length_7859_cov_45.9187_7	K00014	3.5e-80
k113_21028_length_17812_cov_41.7343_11	K00014	2.2e-07
k113_106350_length_4578_cov_44.0007_5	K00014	4.6e-06
k113_80060_length_5946_cov_45.0000_1	K00015	1.5e-86
k113_48207_length_60413_cov_41.3383_42	K00015	7.2e-60
k113_24288_length_10291_cov_42.8845_10	K00015	4.7e-56
k113_69642_length_14294_cov_47.9536_1	K00015	3.3e-30
k113_32066_length_15511_cov_46.0282_10	K00016	1.6e-29
k113_80060_length_5946_cov_45.0000_1	K00018	3.5e-126
k113_24288_length_10291_cov_42.8845_10	K00018	5.6e-55
k113_48207_length_60413_cov_41.3383_42	K00018	1e-51
k113_69642_length_14294_cov_47.9536_1	K00018	9.3e-40
k113_65035_length_7200_cov_66.8003_7	K00019	4e-58
k113_40941_length_12286_cov_42.0000_8	K00019	1.3e-49
k113_43934_length_4072_cov_39.0765_1	K00019	5e-46
k113_96167_length_21130_cov_49.9347_8	K00019	1.1e-44
k113_3333_length_36136_cov_29.9280_3	K00019	1.7e-41
k113_21028_length_17812_cov_41.7343_11	K00019	6.8e-40
k113_76729_length_12971_cov_54.2343_2	K00019	8.8e-31
k113_50899_length_4973_cov_46.1819_1	K00019	3.9e-21
k113_19485_length_18942_cov_44.7975_20	K00019	1.3e-18
k113_80347_length_2192_cov_42.0000_4	K00019	1.6e-18
k113_46967_length_6782_cov_45.9010_5	K00019	2e-06
k113_66102_length_41512_cov_49.0000_20	K00019	4.9e-06
k113_63399_length_17727_cov_62.0160_13	K00020	4.1e-29
k113_95302_length_25788_cov_51.3332_16	K00020	4.4e-12
k113_17448_length_15419_cov_41.6045_9	K00020	1.3e-09
k113_83916_length_20905_cov_56.0000_16	K00020	2.6e-08
k113_92978_length_4020_cov_39.6629_2	K00020	1.1e-06
k113_24288_length_10291_cov_42.8845_10	K00020	6.9e-06
k113_96167_length_21130_cov_49.9347_8	K00023	2.9e-61
k113_65035_length_7200_cov_66.8003_7	K00023	1.8e-59
k113_43934_length_4072_cov_39.0765_1	K00023	6.9e-56
k113_21028_length_17812_cov_41.7343_11	K00023	2.1e-46
k113_3333_length_36136_cov_29.9280_3	K00023	2.1e-46
k113_50899_length_4973_cov_46.1819_1	K00023	5.9e-42
k113_40941_length_12286_cov_42.0000_8	K00023	6.8e-39
k113_76729_length_12971_cov_54.2343_2	K00023	2.9e-26
k113_19485_length_18942_cov_44.7975_20	K00023	9.9e-18
k113_80347_length_2192_cov_42.0000_4	K00023	5.6e-14
k113_21845_length_4234_cov_45.0000_5	K00023	1.4e-09
k113_32066_length_15511_cov_46.0282_10	K00024	1e-72
k113_100266_length_13484_cov_46.7827_9	K00027	6.1e-126
k113_100266_length_13484_cov_46.7827_9	K00029	3.9e-113
k113_76729_length_12971_cov_54.2343_6	K00030	2e-52
k113_46738_length_7185_cov_47.8139_6	K00030	5.7e-46
k113_76729_length_12971_cov_54.2343_6	K00031	1.1e-109
k113_46738_length_7185_cov_47.8139_6	K00031	1e-37
k113_80060_length_5946_cov_45.0000_1	K00032	1.8e-61
k113_48207_length_60413_cov_41.3383_42	K00032	1.5e-35
k113_24288_length_10291_cov_42.8845_10	K00032	1.6e-29
k113_69642_length_14294_cov_47.9536_1	K00032	9.4e-10
k113_63399_length_17727_cov_62.0160_13	K00033	4.4e-201
k113_65035_length_7200_cov_66.8003_7	K00034	1.8e-81
k113_96167_length_21130_cov_49.9347_8	K00034	2.9e-70
k113_43934_length_4072_cov_39.0765_1	K00034	4.9e-66
k113_21028_length_17812_cov_41.7343_11	K00034	1.8e-62
k113_3333_length_36136_cov_29.9280_3	K00034	4.5e-62
k113_40941_length_12286_cov_42.0000_8	K00034	1.4e-51
k113_50899_length_4973_cov_46.1819_1	K00034	2.6e-41
k113_76729_length_12971_cov_54.2343_2	K00034	3.8e-30
k113_19485_length_18942_cov_44.7975_20	K00034	1.6e-23
k113_80347_length_2192_cov_42.0000_4	K00034	7.2e-21
k113_21845_length_4234_cov_45.0000_5	K00034	2.9e-19
k113_46967_length_6782_cov_45.9010_5	K00034	4.5e-07
k113_49740_length_10835_cov_50.5769_2	K00034	5.9e-06
k113_106276_length_9423_cov_44.0000_9	K00035	5.4e-20
k113_3942_length_20099_cov_53.8675_14	K00035	4.5e-16
k113_97022_length_31718_cov_46.9796_3	K00035	4.7e-15
k113_97022_length_31718_cov_46.9796_5	K00035	2.1e-10
k113_3942_length_20099_cov_53.8675_12	K00035	2.7e-10
k113_794_length_10261_cov_44.4814_3	K00035	1.7e-08
k113_3377_length_13571_cov_47.9092_1	K00035	1.3e-06
