gene 	 KO 	 Evalue
k113_108235_length_200610_cov_53.9963_112	K00001	1.7e-35
k113_15668_length_38527_cov_43.7562_39	K00001	6.8e-23
k113_10044_length_41877_cov_53.9645_11	K00001	5.7e-22
k113_57837_length_146892_cov_45.9914_114	K00001	2.2e-21
k113_7151_length_105440_cov_54.1019_13	K00002	3.1e-47
k113_858_length_40575_cov_48.1892_10	K00003	4.2e-138
k113_41201_length_108708_cov_56.4104_69	K00003	5.3e-06
k113_30266_length_287473_cov_43.9958_27	K00004	4.4e-06
k113_99465_length_44829_cov_44.9789_10	K00005	2.8e-110
k113_58206_length_69516_cov_53.9969_9	K00005	5e-35
k113_15668_length_38527_cov_43.7562_39	K00005	3.1e-24
k113_108235_length_200610_cov_53.9963_112	K00005	8.8e-20
k113_57837_length_146892_cov_45.9914_114	K00005	2.8e-10
k113_10044_length_41877_cov_53.9645_11	K00005	6e-06
k113_110005_length_243608_cov_43.9951_133	K00010	5.5e-41
k113_30503_length_173213_cov_45.9069_67	K00012	4.4e-110
k113_30503_length_173213_cov_45.9069_36	K00012	8.5e-108
k113_107693_length_379938_cov_38.9986_205	K00012	4.2e-10
k113_110005_length_243608_cov_43.9951_156	K00012	1.4e-07
k113_107693_length_379938_cov_38.9986_102	K00013	9e-188
k113_30266_length_287473_cov_43.9958_174	K00014	4.8e-86
k113_30503_length_173213_cov_45.9069_101	K00014	5.8e-07
k113_110005_length_243608_cov_43.9951_156	K00014	6e-07
k113_15668_length_38527_cov_43.7562_42	K00014	7.4e-07
k113_107693_length_379938_cov_38.9986_199	K00014	4.7e-06
k113_16070_length_160640_cov_53.0040_81	K00015	1.1e-92
k113_110005_length_243608_cov_43.9951_152	K00015	1.2e-77
k113_30266_length_287473_cov_43.9958_212	K00015	9.4e-60
k113_107693_length_379938_cov_38.9986_199	K00015	4.4e-07
k113_16070_length_160640_cov_53.0040_81	K00018	1.1e-126
k113_110005_length_243608_cov_43.9951_152	K00018	1.2e-72
k113_30266_length_287473_cov_43.9958_212	K00018	1.6e-49
k113_107693_length_379938_cov_38.9986_176	K00018	3.9e-06
k113_69958_length_84995_cov_50.9835_50	K00019	2.4e-59
k113_110005_length_243608_cov_43.9951_103	K00019	4.8e-44
k113_30503_length_173213_cov_45.9069_21	K00019	4.2e-42
k113_107693_length_379938_cov_38.9986_96	K00019	7.4e-36
k113_43257_length_22639_cov_50.9689_4	K00019	6.5e-10
k113_107693_length_379938_cov_38.9986_205	K00020	2.2e-09
k113_69958_length_84995_cov_50.9835_75	K00020	4.7e-07
k113_30266_length_287473_cov_43.9958_212	K00020	5.9e-07
k113_107693_length_379938_cov_38.9986_176	K00020	8.7e-07
k113_107693_length_379938_cov_38.9986_240	K00020	1.2e-06
k113_110005_length_243608_cov_43.9951_156	K00020	2.8e-06
k113_30503_length_173213_cov_45.9069_67	K00020	4.9e-06
k113_107693_length_379938_cov_38.9986_240	K00022	4.7e-66
k113_69958_length_84995_cov_50.9835_50	K00023	1.3e-86
k113_110005_length_243608_cov_43.9951_103	K00023	4.6e-58
k113_30503_length_173213_cov_45.9069_21	K00023	1.5e-37
k113_107693_length_379938_cov_38.9986_96	K00023	2.7e-29
k113_43257_length_22639_cov_50.9689_4	K00023	1.3e-07
k113_107693_length_379938_cov_38.9986_240	K00024	9.3e-06
k113_16070_length_160640_cov_53.0040_88	K00027	5.1e-146
k113_16070_length_160640_cov_53.0040_88	K00029	2.4e-95
k113_30266_length_287473_cov_43.9958_208	K00030	7.6e-51
k113_30266_length_287473_cov_43.9958_12	K00030	6.7e-06
k113_30266_length_287473_cov_43.9958_12	K00031	2.1e-162
k113_30266_length_287473_cov_43.9958_208	K00031	5.9e-51
k113_16070_length_160640_cov_53.0040_81	K00032	7.4e-64
k113_110005_length_243608_cov_43.9951_152	K00032	5e-47
k113_30266_length_287473_cov_43.9958_212	K00032	4.4e-34
k113_107693_length_379938_cov_38.9986_205	K00033	8.5e-07
k113_69958_length_84995_cov_50.9835_50	K00034	1.8e-88
k113_110005_length_243608_cov_43.9951_103	K00034	2.5e-62
k113_30503_length_173213_cov_45.9069_21	K00034	3.5e-56
k113_107693_length_379938_cov_38.9986_96	K00034	2.9e-36
k113_43257_length_22639_cov_50.9689_4	K00034	1.7e-10
k113_110005_length_243608_cov_43.9951_133	K00035	5.8e-16
k113_69958_length_84995_cov_50.9835_50	K00038	2e-71
k113_30503_length_173213_cov_45.9069_21	K00038	2.3e-49
k113_110005_length_243608_cov_43.9951_103	K00038	2.4e-47
k113_107693_length_379938_cov_38.9986_96	K00038	1.9e-30
k113_43257_length_22639_cov_50.9689_4	K00038	3.3e-07
k113_69958_length_84995_cov_50.9835_50	K00039	2.8e-37
k113_110005_length_243608_cov_43.9951_103	K00039	1.4e-33
k113_107693_length_379938_cov_38.9986_96	K00039	5.9e-29
k113_30503_length_173213_cov_45.9069_21	K00039	2.5e-22
k113_30266_length_287473_cov_43.9958_212	K00042	2.2e-06
k113_108235_length_200610_cov_53.9963_112	K00043	7.7e-83
k113_57837_length_146892_cov_45.9914_114	K00043	4.2e-58
k113_15668_length_38527_cov_43.7562_39	K00043	3.6e-53
k113_10044_length_41877_cov_53.9645_11	K00043	3e-41
k113_58206_length_69516_cov_53.9969_9	K00043	4.8e-12
k113_99465_length_44829_cov_44.9789_10	K00043	2.4e-07
k113_108235_length_200610_cov_53.9963_112	K00048	1.3e-169
k113_57837_length_146892_cov_45.9914_114	K00048	4.2e-74
k113_15668_length_38527_cov_43.7562_39	K00048	1.4e-46
k113_10044_length_41877_cov_53.9645_11	K00048	7.8e-42
k113_58206_length_69516_cov_53.9969_9	K00048	1.9e-06
k113_16070_length_160640_cov_53.0040_81	K00049	4.7e-40
k113_110005_length_243608_cov_43.9951_152	K00049	3.9e-26
k113_30266_length_287473_cov_43.9958_212	K00049	3.2e-19
k113_16070_length_160640_cov_53.0040_81	K00050	7.9e-63
k113_110005_length_243608_cov_43.9951_152	K00050	2.9e-45
k113_30266_length_287473_cov_43.9958_212	K00050	3.2e-33
k113_30266_length_287473_cov_43.9958_208	K00052	2.3e-153
k113_30266_length_287473_cov_43.9958_12	K00052	3.4e-17
k113_107693_length_379938_cov_38.9986_176	K00053	1.5e-153
k113_107693_length_379938_cov_38.9986_205	K00057	7.7e-138
k113_30503_length_173213_cov_45.9069_67	K00057	2.3e-09
k113_110005_length_243608_cov_43.9951_156	K00057	2.9e-09
k113_30503_length_173213_cov_45.9069_36	K00057	6e-09
k113_16070_length_160640_cov_53.0040_81	K00058	1.5e-104
k113_30266_length_287473_cov_43.9958_212	K00058	4.1e-96
k113_110005_length_243608_cov_43.9951_152	K00058	8e-90
k113_107693_length_379938_cov_38.9986_176	K00058	8.8e-07
k113_69958_length_84995_cov_50.9835_50	K00059	3.7e-107
k113_110005_length_243608_cov_43.9951_103	K00059	1.8e-72
k113_30503_length_173213_cov_45.9069_21	K00059	2.8e-66
k113_107693_length_379938_cov_38.9986_96	K00059	6.9e-47
k113_43257_length_22639_cov_50.9689_4	K00059	1.1e-15
k113_30503_length_173213_cov_45.9069_68	K00059	3.9e-06
k113_108235_length_200610_cov_53.9963_159	K00064	2.3e-38
k113_7151_length_105440_cov_54.1019_13	K00064	6.5e-23
k113_69958_length_84995_cov_50.9835_50	K00065	2.7e-85
k113_110005_length_243608_cov_43.9951_103	K00065	1.3e-58
k113_30503_length_173213_cov_45.9069_21	K00065	4.5e-58
k113_107693_length_379938_cov_38.9986_96	K00065	1.1e-36
k113_43257_length_22639_cov_50.9689_4	K00065	4e-12
k113_30503_length_173213_cov_45.9069_68	K00065	6.7e-06
k113_30503_length_173213_cov_45.9069_67	K00066	5e-51
k113_30503_length_173213_cov_45.9069_36	K00066	8.1e-50
k113_107693_length_379938_cov_38.9986_205	K00066	9.1e-06
k113_30503_length_173213_cov_45.9069_42	K00067	3.8e-36
k113_30503_length_173213_cov_45.9069_68	K00067	1.9e-27
k113_43257_length_22639_cov_50.9689_4	K00067	9.1e-26
k113_30266_length_287473_cov_43.9958_58	K00067	6.7e-15
k113_69958_length_84995_cov_50.9835_50	K00068	6.7e-65
k113_110005_length_243608_cov_43.9951_103	K00068	4.5e-37
k113_30503_length_173213_cov_45.9069_21	K00068	8.3e-30
k113_107693_length_379938_cov_38.9986_96	K00068	8.7e-22
k113_43257_length_22639_cov_50.9689_4	K00068	2.4e-07
k113_107693_length_379938_cov_38.9986_240	K00074	1.5e-117
k113_30503_length_173213_cov_45.9069_36	K00074	5.9e-09
k113_30503_length_173213_cov_45.9069_67	K00074	1.2e-08
k113_110005_length_243608_cov_43.9951_115	K00074	2.1e-06
k113_107693_length_379938_cov_38.9986_205	K00074	9e-06
k113_6397_length_97136_cov_42.9939_46	K00075	4.4e-123
k113_6397_length_97136_cov_42.9939_90	K00077	3.1e-32
k113_107693_length_379938_cov_38.9986_205	K00077	5.5e-09
k113_110005_length_243608_cov_43.9951_156	K00077	5.9e-07
k113_15668_length_38527_cov_43.7562_42	K00077	3.9e-06
k113_110005_length_243608_cov_43.9951_133	K00078	1.5e-46
k113_69958_length_84995_cov_50.9835_50	K00079	6.9e-14
k113_107693_length_379938_cov_38.9986_96	K00079	6.3e-08
k113_65043_length_148031_cov_41.9981_24	K00082	5.7e-52
k113_69958_length_84995_cov_50.9835_50	K00084	4.9e-14
k113_107693_length_379938_cov_38.9986_96	K00084	6.5e-12
k113_110005_length_243608_cov_43.9951_103	K00084	1.2e-06
k113_108235_length_200610_cov_53.9963_112	K00086	1.4e-116
k113_57837_length_146892_cov_45.9914_114	K00086	1e-86
k113_15668_length_38527_cov_43.7562_39	K00086	1.3e-67
k113_10044_length_41877_cov_53.9645_11	K00086	1.7e-62
k113_58206_length_69516_cov_53.9969_9	K00086	9.6e-11
k113_99465_length_44829_cov_44.9789_10	K00086	3e-06
k113_1408_length_77776_cov_41.0480_9	K00087	7.2e-217
k113_18114_length_93167_cov_45.9807_9	K00088	3.8e-226
k113_30266_length_287473_cov_43.9958_116	K00088	4.7e-10
