gene 	 KO 	 Evalue
k115_68823_length_227402_cov_11.9976_129	K00001	3.6e-58
k115_20073_length_25420_cov_11.9352_8	K00001	4.9e-53
k115_13414_length_72230_cov_16.6836_5	K00001	1.7e-47
k115_8675_length_53680_cov_16.9952_33	K00001	1.2e-34
k115_23590_length_194393_cov_12.9980_37	K00001	4.7e-34
k115_23983_length_34330_cov_9.9916_14	K00001	9.9e-31
k115_79515_length_65467_cov_13.9936_72	K00001	3.4e-24
k115_27218_length_26935_cov_13.9811_10	K00001	6.5e-15
k115_99565_length_20250_cov_10.9921_7	K00001	5.9e-08
k115_28140_length_35195_cov_18.9620_16	K00001	6.9e-06
k115_106003_length_133572_cov_10.0000_38	K00002	7e-62
k115_8774_length_90473_cov_15.9947_64	K00002	6.1e-47
k115_98777_length_102445_cov_14.9906_40	K00002	9.3e-10
k115_99985_length_53914_cov_12.9964_45	K00003	2.5e-161
k115_105217_length_45102_cov_14.9950_13	K00003	1.2e-143
k115_73550_length_33930_cov_11.2056_10	K00003	2.8e-08
k115_106003_length_133572_cov_10.0000_14	K00003	1e-06
k115_68823_length_227402_cov_11.9976_129	K00004	5e-96
k115_20073_length_25420_cov_11.9352_8	K00004	1.9e-83
k115_13414_length_72230_cov_16.6836_5	K00004	3.8e-53
k115_47819_length_30728_cov_10.0000_3	K00004	3.4e-07
k115_99565_length_20250_cov_10.9921_7	K00005	7e-150
k115_23590_length_194393_cov_12.9980_37	K00005	1e-20
k115_8675_length_53680_cov_16.9952_33	K00005	2.3e-20
k115_27218_length_26935_cov_13.9811_10	K00005	2.2e-19
k115_79515_length_65467_cov_13.9936_72	K00005	2.5e-12
k115_20162_length_12093_cov_10.0000_6	K00005	5.7e-09
k115_23983_length_34330_cov_9.9916_14	K00005	3.5e-08
k115_13470_length_89904_cov_12.9981_37	K00007	3.7e-49
k115_68823_length_227402_cov_11.9976_129	K00008	4.9e-110
k115_20073_length_25420_cov_11.9352_8	K00008	6.6e-84
k115_13414_length_72230_cov_16.6836_5	K00008	3.9e-62
k115_47819_length_30728_cov_10.0000_3	K00008	3.3e-06
k115_98457_length_33746_cov_9.9957_20	K00008	5.3e-06
k115_13470_length_89904_cov_12.9981_37	K00009	1.8e-07
k115_73550_length_33930_cov_11.2056_10	K00010	5.3e-44
k115_106003_length_133572_cov_10.0000_33	K00012	1.6e-07
k115_47583_length_59742_cov_9.9961_17	K00013	1.9e-188
k115_28140_length_35195_cov_18.9620_18	K00014	1.6e-97
k115_28140_length_35195_cov_18.9620_17	K00014	8.6e-80
k115_80331_length_112823_cov_11.9969_57	K00014	7.1e-06
k115_59524_length_92659_cov_14.9952_65	K00015	1.3e-83
k115_97594_length_90069_cov_10.9982_61	K00015	1.8e-76
k115_68823_length_227402_cov_11.9976_39	K00015	1.4e-60
k115_108437_length_11683_cov_19.9737_9	K00015	6.4e-48
k115_68823_length_227402_cov_11.9976_80	K00016	6.9e-121
k115_59524_length_92659_cov_14.9952_65	K00018	1.4e-125
k115_97594_length_90069_cov_10.9982_61	K00018	3.4e-73
k115_68823_length_227402_cov_11.9976_39	K00018	1.4e-51
k115_108437_length_11683_cov_19.9737_9	K00018	1.8e-48
k115_25263_length_26662_cov_16.2108_12	K00019	5.9e-59
k115_8675_length_53680_cov_16.9952_3	K00019	4.7e-50
k115_81114_length_33376_cov_12.9798_23	K00019	4.3e-21
k115_24149_length_90008_cov_11.9941_54	K00019	6.6e-10
k115_106003_length_133572_cov_10.0000_66	K00020	6.7e-09
k115_73550_length_33930_cov_11.2056_14	K00020	1.6e-08
k115_61246_length_20493_cov_11.0000_4	K00020	1.8e-08
k115_97594_length_90069_cov_10.9982_61	K00020	3.4e-06
