gene 	 KO 	 Evalue
k115_17444_length_46939_cov_162.2227_17	K00001	2e-36
k115_59534_length_206962_cov_135.7482_31	K00001	4e-35
k115_43366_length_156312_cov_138.8625_97	K00001	1e-27
k115_68220_length_110761_cov_132.9809_72	K00001	6.5e-27
k115_37654_length_102218_cov_197.9383_18	K00001	9.2e-07
k115_7054_length_97890_cov_199.3890_21	K00003	5.2e-137
k115_65591_length_49899_cov_161.8965_17	K00003	5.1e-09
k115_37654_length_102218_cov_197.9383_18	K00004	1.7e-06
k115_37654_length_102218_cov_197.9383_35	K00004	2.4e-06
k115_27752_length_36371_cov_208.7189_5	K00004	9.4e-06
k115_17444_length_46939_cov_162.2227_17	K00005	1.3e-23
k115_59534_length_206962_cov_135.7482_31	K00005	9.8e-22
k115_2962_length_41127_cov_179.8236_9	K00005	1.7e-17
k115_43366_length_156312_cov_138.8625_97	K00005	3.7e-15
k115_68220_length_110761_cov_132.9809_72	K00005	3e-12
k115_37654_length_102218_cov_197.9383_18	K00008	1.3e-08
k115_27752_length_36371_cov_208.7189_5	K00008	1.9e-06
k115_65591_length_49899_cov_161.8965_17	K00010	2.4e-46
k115_27752_length_36371_cov_208.7189_14	K00010	7.1e-06
k115_55732_length_166397_cov_135.5117_1	K00012	3.6e-33
k115_37654_length_102218_cov_197.9383_35	K00012	5.2e-07
k115_27752_length_36371_cov_208.7189_5	K00012	4.9e-06
k115_84535_length_90580_cov_130.6929_67	K00013	1.4e-190
k115_2962_length_41127_cov_179.8236_5	K00014	7.7e-83
k115_33153_length_130420_cov_169.1803_7	K00014	6.5e-07
k115_11811_length_28113_cov_128.8537_6	K00014	2.8e-06
k115_68220_length_110761_cov_132.9809_90	K00014	8.9e-06
k115_86544_length_17161_cov_158.7034_15	K00015	1.6e-94
k115_29425_length_92868_cov_163.5084_16	K00015	1.9e-55
k115_11811_length_28113_cov_128.8537_6	K00016	2.4e-134
k115_27752_length_36371_cov_208.7189_3	K00016	6.6e-133
k115_86544_length_17161_cov_158.7034_15	K00018	1.2e-121
k115_29425_length_92868_cov_163.5084_16	K00018	7.4e-46
k115_7054_length_97890_cov_199.3890_16	K00019	1.8e-63
k115_13727_length_10473_cov_179.7235_5	K00019	2.1e-57
k115_84535_length_90580_cov_130.6929_36	K00019	1.1e-49
k115_59534_length_206962_cov_135.7482_117	K00019	1.3e-40
k115_80439_length_28678_cov_163.2963_21	K00019	1.5e-09
