gene 	 KO 	 Evalue
k141_21373_7	K00001	3e-60
k141_26388_5	K00001	2.7e-59
k141_33064_12	K00001	4.5e-59
k141_30790_4	K00001	3.4e-57
k141_1284_4	K00001	2.8e-56
k141_54738_10	K00001	4e-50
k141_65792_5	K00001	1.5e-48
k141_43109_3	K00001	5.8e-45
k141_5416_1	K00001	5.4e-29
k141_54925_23	K00001	3.1e-28
k141_54925_21	K00001	1.5e-25
k141_5452_2	K00001	1.1e-13
k141_60410_1	K00001	1.2e-13
k141_47092_9	K00001	4.5e-10
k141_20599_2	K00001	3.6e-06
k141_30790_3	K00002	1.6e-60
k141_57367_6	K00002	2.1e-20
k141_14287_1	K00002	3.6e-07
k141_15718_2	K00003	3.6e-133
k141_61121_12	K00003	2.5e-09
k141_55056_3	K00003	3e-06
k141_21373_7	K00004	7.2e-105
k141_1284_4	K00004	8.1e-104
k141_26388_5	K00004	1.3e-101
k141_54738_10	K00004	6.4e-92
k141_33064_12	K00004	6.5e-92
k141_30790_4	K00004	1.5e-78
k141_65792_5	K00004	7.1e-65
k141_5416_1	K00004	6.7e-60
k141_43109_3	K00004	4.4e-48
k141_54189_1	K00004	3.6e-09
k141_48047_4	K00004	1.8e-08
k141_61362_2	K00004	1.8e-06
k141_47092_9	K00005	2.7e-133
k141_6750_4	K00005	3.3e-22
k141_54925_23	K00005	2.4e-17
k141_5452_2	K00005	3.4e-14
k141_60410_1	K00005	8.7e-11
k141_54925_21	K00005	2e-10
k141_47092_10	K00005	2.8e-09
k141_13056_1	K00007	5e-28
k141_13056_3	K00007	8.1e-07
k141_21373_7	K00008	2.1e-129
k141_26388_5	K00008	1e-117
k141_1284_4	K00008	1.8e-110
k141_54738_10	K00008	3.3e-101
k141_33064_12	K00008	1.2e-96
k141_30790_4	K00008	4.5e-86
k141_65792_5	K00008	2.2e-78
k141_5416_1	K00008	5.1e-65
k141_43109_3	K00008	4.9e-56
k141_54189_1	K00008	2.2e-07
k141_48047_4	K00008	1.2e-06
k141_25120_1	K00008	4.6e-06
k141_54925_28	K00008	5e-06
k141_5747_10	K00010	1.2e-61
k141_22898_6	K00010	2.6e-56
k141_21254_2	K00010	2.9e-56
k141_3270_2	K00010	6e-56
k141_3270_5	K00010	1.3e-54
k141_5747_11	K00010	4.5e-50
k141_40535_6	K00010	8.4e-46
k141_25067_9	K00010	8.6e-43
k141_61121_12	K00010	4.6e-42
k141_6006_11	K00010	1.4e-39
k141_14888_8	K00010	5.9e-35
k141_38259_3	K00010	3e-33
k141_22898_5	K00010	1.1e-27
k141_29604_15	K00010	1.2e-13
k141_29604_16	K00010	3.9e-11
k141_45581_8	K00010	7.8e-07
k141_24258_10	K00012	1.6e-63
k141_21373_6	K00012	5.4e-63
k141_21373_5	K00012	2.3e-34
k141_44870_3	K00012	5.7e-09
k141_64785_8	K00013	1.2e-92
k141_64785_7	K00013	1.8e-84
k141_24688_1	K00014	2.1e-57
k141_40535_6	K00014	2.6e-06
k141_3372_6	K00015	2.8e-92
k141_3372_2	K00015	2.1e-91
k141_45878_7	K00015	6.8e-90
k141_45994_3	K00015	1.2e-87
k141_10476_25	K00015	6.6e-70
k141_4830_6	K00015	5.1e-67
k141_5167_11	K00015	1.5e-57
k141_10476_13	K00015	8.6e-56
k141_45581_8	K00015	2.5e-08
k141_3372_6	K00018	1.7e-125
k141_45878_7	K00018	1.8e-123
k141_3372_2	K00018	7.8e-98
k141_45994_3	K00018	7.3e-90
k141_10476_25	K00018	2.8e-61
k141_4830_6	K00018	6.1e-60
k141_10476_13	K00018	5.9e-56
k141_5167_11	K00018	2.4e-48
k141_8746_8	K00018	6.6e-06
k141_41968_19	K00019	3.2e-62
k141_39626_7	K00019	8.8e-62
k141_58985_5	K00019	1.8e-57
k141_27966_12	K00019	2.1e-56
k141_16154_7	K00019	3.3e-42
k141_27667_2	K00019	2.5e-38
k141_5763_17	K00019	2.8e-38
k141_45878_16	K00019	1.1e-36
k141_29818_4	K00019	1.6e-23
k141_60328_8	K00019	1e-21
k141_57612_2	K00019	4.4e-14
k141_58985_1	K00019	9.9e-08
k141_8689_1	K00019	6.5e-07
k141_45581_8	K00020	4.5e-113
k141_3372_7	K00020	6.2e-105
k141_45994_3	K00020	1.6e-11
k141_13421_5	K00020	2.6e-11
k141_30636_5	K00020	1.4e-09
k141_28458_1	K00020	3.6e-09
k141_5167_11	K00020	7.3e-07
k141_3372_2	K00020	1.4e-06
k141_4830_6	K00020	4.6e-06
k141_11160_3	K00022	5.9e-49
k141_41968_19	K00023	2.3e-90
k141_58985_5	K00023	1.6e-71
k141_39626_7	K00023	3.8e-68
k141_27966_12	K00023	1.1e-59
k141_27667_2	K00023	5.8e-38
k141_45878_16	K00023	5.6e-37
k141_16154_7	K00023	3.2e-28
k141_60328_8	K00023	3.4e-23
k141_5763_17	K00023	3.9e-21
k141_29818_4	K00023	1.6e-19
k141_57612_2	K00023	8.6e-11
k141_58985_1	K00023	1.2e-07
k141_25120_1	K00024	8.5e-07
k141_34732_2	K00024	1.2e-06
k141_57485_4	K00024	5.4e-06
k141_8472_8	K00027	1.9e-102
k141_8472_7	K00027	2.1e-28
k141_8472_8	K00029	1.9e-58
k141_8472_7	K00029	1.5e-19
k141_52616_2	K00030	2.9e-50
k141_20269_2	K00031	1.5e-66
k141_20269_3	K00031	1.9e-55
k141_52616_2	K00031	1.2e-51
k141_3372_6	K00032	1.2e-62
k141_45878_7	K00032	1.3e-62
k141_45994_3	K00032	5.1e-62
k141_3372_2	K00032	6e-57
k141_10476_13	K00032	1.3e-42
k141_10476_25	K00032	8.5e-38
k141_5167_11	K00032	5.5e-34
k141_4830_6	K00032	1.8e-33
k141_45581_8	K00032	4e-07
k141_13421_6	K00033	2.3e-114
k141_13421_5	K00033	4.2e-40
k141_45581_8	K00033	4.5e-26
k141_3372_7	K00033	8.5e-23
k141_30636_5	K00033	3.4e-08
k141_44870_3	K00033	1.2e-07
k141_45384_5	K00033	9.2e-07
k141_11160_3	K00033	3.3e-06
k141_41968_19	K00034	3.1e-89
k141_27966_12	K00034	8.5e-82
k141_58985_5	K00034	1.3e-80
k141_39626_7	K00034	1.1e-73
