gene 	 KO 	 Evalue
k141_8400_length_1519_cov_17.0000_2	K00001	1.8e-44
k141_5795_length_10931_cov_23.0000_9	K00001	6.5e-39
k141_11279_length_1286_cov_11.0000_1	K00001	4.6e-38
k141_6494_length_7279_cov_17.0000_1	K00001	1.2e-37
k141_7080_length_1187_cov_9.0000_1	K00001	1.9e-34
k141_11521_length_2749_cov_11.0000_3	K00001	3.1e-31
k141_1939_length_3809_cov_13.0000_1	K00001	1.6e-27
k141_2983_length_1307_cov_14.0000_1	K00001	7.4e-16
k141_2229_length_1002_cov_3.0000_1	K00001	9.2e-08
k141_11167_length_2052_cov_8.0000_2	K00001	2.3e-07
k141_6012_length_3289_cov_23.0000_2	K00001	2.4e-06
k141_7803_length_1047_cov_9.0000_1	K00003	5e-08
k141_5795_length_10931_cov_23.0000_4	K00003	7.1e-08
k141_9662_length_3523_cov_12.0000_1	K00003	1.2e-06
k141_5255_length_7751_cov_18.0000_3	K00004	6.2e-08
k141_6077_length_2630_cov_13.0000_1	K00004	9.4e-07
k141_6012_length_3289_cov_23.0000_2	K00005	7e-134
k141_5795_length_10931_cov_23.0000_9	K00005	1.8e-25
k141_11521_length_2749_cov_11.0000_3	K00005	1.2e-21
k141_11279_length_1286_cov_11.0000_1	K00005	2.1e-20
k141_8400_length_1519_cov_17.0000_2	K00005	3.4e-19
k141_6494_length_7279_cov_17.0000_1	K00005	2.6e-18
k141_2983_length_1307_cov_14.0000_1	K00005	6.8e-18
k141_7080_length_1187_cov_9.0000_1	K00005	3.8e-17
k141_1939_length_3809_cov_13.0000_1	K00005	1.6e-14
k141_1840_length_3200_cov_13.0000_2	K00005	9.3e-14
k141_6077_length_2630_cov_13.0000_1	K00008	4.8e-08
k141_5255_length_7751_cov_18.0000_3	K00008	1.7e-07
k141_11167_length_2052_cov_8.0000_2	K00008	3.4e-06
k141_912_length_6047_cov_13.0000_2	K00008	3.7e-06
k141_5795_length_10931_cov_23.0000_4	K00010	3.5e-130
k141_5795_length_10931_cov_23.0000_1	K00010	6.5e-110
k141_7803_length_1047_cov_9.0000_1	K00010	3.9e-39
k141_6077_length_2630_cov_13.0000_1	K00012	1.4e-08
k141_6915_length_3794_cov_10.0000_3	K00012	6.5e-07
k141_5880_length_1147_cov_14.0000_1	K00012	1.1e-06
k141_5880_length_1147_cov_14.0000_1	K00014	1.5e-08
k141_1939_length_3809_cov_13.0000_3	K00014	5.1e-06
k141_8615_length_1346_cov_13.0000_1	K00015	1.5e-67
k141_5880_length_1147_cov_14.0000_1	K00016	3.9e-138
k141_8615_length_1346_cov_13.0000_1	K00018	4.8e-65
k141_2306_length_4319_cov_13.0000_1	K00019	2.1e-63
k141_7976_length_1677_cov_10.0000_2	K00019	4e-61
k141_96_length_2724_cov_8.0000_2	K00019	3.4e-53
k141_2717_length_1980_cov_12.0000_1	K00019	5.9e-51
k141_8384_length_6376_cov_23.0000_6	K00019	1.8e-47
k141_5204_length_3274_cov_14.0000_1	K00019	3e-46
