gene 	 KO 	 Evalue
k141_2206_length_50766_cov_22.0585_38	K00001	9.1e-81
k141_6062_length_18506_cov_14.9695_16	K00001	5e-73
k141_9537_length_34215_cov_24.9869_19	K00001	3.3e-65
k141_9714_length_116850_cov_21.0225_95	K00001	1.1e-63
k141_7859_length_83383_cov_24.1872_62	K00001	1.5e-61
k141_9645_length_60977_cov_15.9904_5	K00001	2.2e-60
k141_1706_length_110426_cov_23.0000_62	K00001	1.4e-59
k141_959_length_97269_cov_20.5852_17	K00001	3.1e-57
k141_9645_length_60977_cov_15.9904_3	K00001	3.6e-57
k141_4050_length_270196_cov_17.9979_195	K00001	1.4e-54
k141_10478_length_117504_cov_15.9973_59	K00001	2.2e-53
k141_10261_length_208553_cov_25.5920_45	K00001	1.6e-52
k141_357_length_44948_cov_25.9565_20	K00001	7.3e-49
k141_1706_length_110426_cov_23.0000_60	K00001	1.3e-45
k141_6456_length_41715_cov_23.9775_33	K00001	1.2e-38
k141_9714_length_116850_cov_21.0225_1	K00001	6e-36
k141_8190_length_25997_cov_19.9151_22	K00001	4.7e-31
k141_4226_length_86768_cov_23.8011_40	K00001	8.5e-30
k141_9455_length_155694_cov_22.9980_109	K00001	1.2e-24
k141_10345_length_27319_cov_16.9770_27	K00001	9.8e-21
k141_10261_length_208553_cov_25.5920_11	K00001	7.9e-19
k141_4457_length_8252_cov_21.9112_2	K00001	1.5e-15
k141_1878_length_141371_cov_23.2058_78	K00001	6e-14
k141_10478_length_117504_cov_15.9973_64	K00001	7.9e-06
k141_1878_length_141371_cov_23.2058_79	K00002	7.8e-65
k141_959_length_97269_cov_20.5852_46	K00002	1e-55
k141_959_length_97269_cov_20.5852_43	K00002	6.2e-55
k141_3078_length_8766_cov_30.2259_9	K00002	6.6e-39
k141_10355_length_97383_cov_16.9976_3	K00002	5.4e-31
k141_9645_length_60977_cov_15.9904_8	K00002	1.8e-08
k141_2692_length_39247_cov_24.6257_28	K00002	1.1e-07
k141_4226_length_86768_cov_23.8011_7	K00002	1.6e-07
k141_5072_length_17690_cov_16.9850_14	K00002	2.7e-07
k141_959_length_97269_cov_20.5852_47	K00002	1.5e-06
k141_10055_length_40483_cov_16.9856_11	K00002	8.7e-06
k141_7859_length_83383_cov_24.1872_13	K00003	3.4e-79
k141_5734_length_54899_cov_24.1015_40	K00003	1e-71
k141_8994_length_149931_cov_25.3743_101	K00003	5.1e-08
k141_9645_length_60977_cov_15.9904_5	K00004	4.3e-101
k141_10478_length_117504_cov_15.9973_59	K00004	1e-98
k141_7859_length_83383_cov_24.1872_62	K00004	3.4e-98
k141_9537_length_34215_cov_24.9869_19	K00004	7e-95
k141_9645_length_60977_cov_15.9904_3	K00004	3.6e-86
k141_4050_length_270196_cov_17.9979_195	K00004	8e-83
k141_1706_length_110426_cov_23.0000_60	K00004	1.8e-81
k141_9714_length_116850_cov_21.0225_95	K00004	2.3e-81
k141_6062_length_18506_cov_14.9695_16	K00004	1.8e-76
k141_2206_length_50766_cov_22.0585_38	K00004	1.6e-68
k141_959_length_97269_cov_20.5852_17	K00004	7e-59
k141_1706_length_110426_cov_23.0000_62	K00004	1.5e-54
k141_9455_length_155694_cov_22.9980_109	K00004	9.4e-35
k141_10261_length_208553_cov_25.5920_45	K00004	3.2e-33
k141_10261_length_208553_cov_25.5920_11	K00004	9.3e-31
k141_357_length_44948_cov_25.9565_20	K00004	3.1e-21
k141_10345_length_27319_cov_16.9770_27	K00004	1.3e-14
k141_4457_length_8252_cov_21.9112_2	K00004	1.1e-07
k141_4836_length_59912_cov_23.9845_36	K00004	6.8e-07
k141_3844_length_44191_cov_25.5785_12	K00004	3.8e-06
k141_5734_length_54899_cov_24.1015_32	K00005	2.4e-154
k141_2143_length_96975_cov_20.9968_35	K00005	6.7e-94
k141_6456_length_41715_cov_23.9775_33	K00005	6.2e-18
k141_4226_length_86768_cov_23.8011_40	K00005	6e-17
k141_9714_length_116850_cov_21.0225_1	K00005	3.2e-15
k141_8190_length_25997_cov_19.9151_22	K00005	7.8e-14
k141_1878_length_141371_cov_23.2058_78	K00005	2.5e-13
k141_8994_length_149931_cov_25.3743_45	K00005	2.8e-10
k141_10478_length_117504_cov_15.9973_61	K00007	1.7e-105
k141_8621_length_47812_cov_22.0213_38	K00007	7.6e-104
k141_4050_length_270196_cov_17.9979_101	K00007	2.3e-102
k141_10478_length_117504_cov_15.9973_88	K00007	1.5e-39
k141_4582_length_10962_cov_30.0000_5	K00007	2e-26
k141_9645_length_60977_cov_15.9904_5	K00008	2.5e-123
k141_9537_length_34215_cov_24.9869_19	K00008	2.1e-105
k141_7859_length_83383_cov_24.1872_62	K00008	1.3e-103
k141_10478_length_117504_cov_15.9973_59	K00008	1.9e-99
k141_4050_length_270196_cov_17.9979_195	K00008	3e-96
k141_9645_length_60977_cov_15.9904_3	K00008	1.3e-92
k141_1706_length_110426_cov_23.0000_60	K00008	3.5e-92
k141_9714_length_116850_cov_21.0225_95	K00008	1.4e-90
k141_6062_length_18506_cov_14.9695_16	K00008	5.7e-80
k141_2206_length_50766_cov_22.0585_38	K00008	4.5e-77
k141_959_length_97269_cov_20.5852_17	K00008	1.2e-58
k141_1706_length_110426_cov_23.0000_62	K00008	2.5e-54
