gene 	 KO 	 Evalue
k141_9381_length_193774_cov_74.9944_36	K00001	1.8e-79
k141_9381_length_193774_cov_74.9944_94	K00001	2e-68
k141_7944_length_48184_cov_65.9761_30	K00001	2e-65
k141_3635_length_99873_cov_71.0000_72	K00001	5.1e-61
k141_5207_length_17812_cov_41.0000_4	K00001	3.8e-60
k141_1473_length_59451_cov_78.9763_7	K00001	7.6e-59
k141_1473_length_59451_cov_78.9763_5	K00001	2.2e-56
k141_6939_length_40963_cov_100.0000_8	K00001	9.2e-54
k141_8377_length_76572_cov_71.9796_44	K00001	1.1e-49
k141_8575_length_39961_cov_58.0000_15	K00001	4.7e-49
k141_7450_length_63592_cov_101.9832_50	K00001	1e-40
k141_4151_length_4770_cov_33.6779_3	K00001	5.3e-38
k141_6875_length_61612_cov_69.2742_2	K00001	8.8e-38
k141_7944_length_48184_cov_65.9761_5	K00001	7e-36
k141_9628_length_12527_cov_83.8663_3	K00001	2.1e-33
k141_944_length_29941_cov_107.9340_9	K00001	9.9e-31
k141_5313_length_51790_cov_81.0000_14	K00001	8.8e-30
k141_5029_length_80792_cov_92.9756_19	K00001	3.4e-28
k141_9381_length_193774_cov_74.9944_82	K00001	6.9e-23
k141_2047_length_27959_cov_155.5814_11	K00001	2.2e-19
k141_4803_length_69497_cov_64.9844_7	K00001	1.6e-14
k141_9213_length_55975_cov_48.0000_29	K00001	2.2e-14
k141_4803_length_69497_cov_64.9844_56	K00001	2.3e-08
k141_6641_length_103342_cov_74.9927_6	K00001	9.5e-07
k141_9213_length_55975_cov_48.0000_28	K00002	1.1e-62
k141_1470_length_29019_cov_124.0000_29	K00002	3.9e-38
k141_970_length_27316_cov_96.9381_26	K00002	2e-31
k141_3309_length_182575_cov_74.1014_7	K00002	6.1e-08
k141_6279_length_161280_cov_84.0000_124	K00002	7.9e-08
k141_7491_length_46299_cov_71.0000_11	K00002	1e-07
k141_1473_length_59451_cov_78.9763_10	K00002	1e-06
k141_9213_length_55975_cov_48.0000_38	K00002	8.8e-06
k141_4015_length_56252_cov_102.9689_33	K00003	9.6e-79
k141_3724_length_41044_cov_104.6259_23	K00003	2.8e-70
k141_2531_length_50338_cov_87.0461_13	K00003	1.5e-07
k141_3383_length_121822_cov_92.3753_60	K00003	9.2e-07
k141_1473_length_59451_cov_78.9763_7	K00004	9.5e-100
k141_3635_length_99873_cov_71.0000_72	K00004	3.2e-96
k141_7944_length_48184_cov_65.9761_30	K00004	6.3e-96
k141_1473_length_59451_cov_78.9763_5	K00004	1.6e-86
k141_9381_length_193774_cov_74.9944_36	K00004	8.2e-69
k141_5207_length_17812_cov_41.0000_4	K00004	6.5e-53
k141_9381_length_193774_cov_74.9944_94	K00004	7.3e-44
k141_6939_length_40963_cov_100.0000_8	K00004	8.2e-34
k141_2047_length_27959_cov_155.5814_11	K00004	6.2e-31
k141_8575_length_39961_cov_58.0000_15	K00004	2.1e-20
k141_8377_length_76572_cov_71.9796_44	K00004	3.3e-17
k141_9381_length_193774_cov_74.9944_82	K00004	2.9e-14
k141_4803_length_69497_cov_64.9844_7	K00004	4.4e-11
k141_3724_length_41044_cov_104.6259_16	K00005	2.7e-152
k141_6875_length_61612_cov_69.2742_6	K00005	3.4e-151
k141_2705_length_10920_cov_98.0000_8	K00005	7.1e-92
