gene 	 KO 	 Evalue
k141_26101_8	K00001	8.2e-34
k141_45569_4	K00001	1.3e-28
k141_14073_5	K00001	1.1e-15
k141_20901_6	K00001	1.3e-06
k141_14073_1	K00002	1e-51
k141_46357_1	K00002	6e-09
k141_43632_2	K00003	5.6e-160
k141_5610_1	K00003	6.1e-07
k141_20901_6	K00004	1.8e-07
k141_33086_4	K00005	2e-102
k141_45569_4	K00005	1.8e-15
k141_14073_5	K00005	3.3e-13
k141_26101_8	K00005	9.9e-13
k141_49676_3	K00005	1.6e-12
k141_20901_6	K00008	6.2e-07
k141_52079_3	K00010	5.2e-20
k141_51324_1	K00010	3.6e-06
k141_14157_14	K00012	2.1e-107
k141_20901_6	K00012	6.5e-08
k141_40397_1	K00012	3.6e-06
k141_43914_12	K00012	6.6e-06
k141_16166_12	K00013	8.5e-160
k141_31206_1	K00013	1.7e-63
k141_25588_2	K00014	3.2e-73
k141_10788_2	K00014	2.4e-06
k141_5629_3	K00014	4.4e-06
k141_40674_11	K00015	7.5e-109
k141_37643_1	K00015	1e-54
k141_37643_2	K00015	1.9e-32
k141_4532_3	K00015	9e-09
k141_7864_4	K00015	2.3e-06
k141_52153_6	K00016	1.9e-107
k141_40674_11	K00018	8.6e-79
k141_37643_1	K00018	5.4e-64
k141_37643_2	K00018	3.7e-37
k141_7864_4	K00018	5.9e-07
k141_4532_3	K00018	8.1e-07
k141_43914_12	K00018	5.5e-06
k141_10333_7	K00019	2.8e-63
k141_7453_20	K00019	3.9e-57
k141_49996_2	K00019	1.6e-54
k141_4532_3	K00020	3.8e-13
k141_12654_5	K00020	2.8e-08
k141_40397_1	K00020	2.2e-07
k141_20901_6	K00020	6e-07
k141_40674_11	K00020	1.6e-06
k141_10333_7	K00023	3.3e-89
k141_7453_20	K00023	4.9e-44
k141_49996_2	K00023	2.7e-40
k141_52153_6	K00024	3.5e-83
k141_40397_1	K00024	6e-07
k141_10788_2	K00027	2.7e-84
k141_10788_1	K00027	3.7e-25
k141_12515_1	K00027	1.7e-23
k141_10788_2	K00029	4.2e-61
k141_12515_1	K00029	1.2e-14
k141_10788_1	K00029	1.4e-14
k141_20385_3	K00030	2.2e-51
k141_20385_3	K00031	1.1e-53
k141_40674_11	K00032	3.1e-84
k141_37643_1	K00032	8.4e-34
k141_37643_2	K00032	1.3e-26
k141_40397_1	K00033	4.1e-06
k141_10333_7	K00034	7.4e-88
k141_7453_20	K00034	3.6e-59
k141_49996_2	K00034	8.3e-53
k141_37824_2	K00034	1.4e-06
k141_52079_3	K00035	7.4e-10
k141_10333_7	K00038	2.6e-73
k141_7453_20	K00038	7.7e-53
k141_49996_2	K00038	2.8e-44
k141_49996_2	K00039	4.6e-48
k141_10333_7	K00039	9.2e-37
k141_7453_20	K00039	4.8e-35
k141_4532_3	K00042	8.8e-14
k141_40397_1	K00042	4.4e-06
k141_40674_11	K00042	7.1e-06
k141_20901_6	K00042	9.9e-06
k141_26101_8	K00043	5.2e-75
k141_45569_4	K00043	2.5e-56
k141_14073_5	K00043	2.8e-47
k141_33086_4	K00043	2.8e-14
k141_49676_3	K00043	6.8e-08
k141_26101_8	K00048	3.5e-159
k141_45569_4	K00048	9.9e-51
k141_14073_5	K00048	6.8e-35
k141_33086_4	K00048	4.7e-09
k141_41401_1	K00048	1.4e-06
k141_40674_11	K00049	4.7e-72
k141_37643_2	K00049	4.5e-17
k141_37643_1	K00049	2.8e-13
k141_40674_11	K00050	3.6e-65
k141_37643_1	K00050	6.3e-29
k141_37643_2	K00050	2.9e-23
k141_20385_3	K00052	1.4e-150
k141_45556_1	K00053	3.1e-108
k141_12654_5	K00053	1.2e-38
k141_22020_4	K00057	3.4e-123
k141_20901_6	K00057	3.9e-08
k141_40397_1	K00057	2.4e-06
k141_14157_14	K00057	6.6e-06
k141_40674_11	K00058	3.3e-98
k141_37643_1	K00058	2.5e-59
k141_37643_2	K00058	1.2e-34
k141_4532_3	K00058	1e-08
k141_7864_4	K00058	1.7e-07
k141_10333_7	K00059	5.6e-109
k141_7453_20	K00059	6.2e-69
k141_49996_2	K00059	5.4e-58
k141_37824_2	K00059	2.3e-09
k141_36780_5	K00059	1.9e-06
k141_20901_6	K00060	6.2e-06
k141_14073_1	K00064	1.7e-16
k141_10333_7	K00065	4.5e-87
k141_7453_20	K00065	3e-58
k141_49996_2	K00065	2.6e-51
k141_37824_2	K00065	1.3e-06
k141_14157_14	K00066	1e-56
k141_20901_6	K00066	1.7e-06
k141_34209_7	K00067	3.1e-34
k141_37824_2	K00067	1.7e-25
k141_34209_4	K00067	1.2e-24
k141_10102_6	K00067	4.3e-19
k141_14157_13	K00067	8.3e-19
k141_14157_7	K00067	4.2e-13
k141_10333_7	K00068	8.6e-68
k141_7453_20	K00068	5.4e-38
k141_49996_2	K00068	1e-32
k141_37824_2	K00068	5.6e-06
k141_21263_2	K00073	9.5e-90
k141_20901_6	K00074	4.1e-08
k141_40397_1	K00074	4.7e-06
k141_49241_6	K00074	1e-05
k141_9213_6	K00075	4.9e-64
k141_22020_4	K00077	2.9e-09
k141_40397_1	K00077	4.7e-08
k141_25371_5	K00077	4e-07
k141_52079_3	K00078	3.8e-08
k141_10333_7	K00079	3.6e-13
k141_49996_2	K00079	7.2e-10
k141_7453_20	K00079	1.9e-08
k141_8268_3	K00082	9.8e-36
k141_10333_7	K00084	9.8e-13
k141_49996_2	K00084	7.3e-09
k141_7453_20	K00084	7.7e-08
k141_26101_8	K00086	4.4e-108
k141_45569_4	K00086	7.2e-82
k141_14073_5	K00086	1.4e-50
k141_33086_4	K00086	1e-08
k141_49676_3	K00086	7.3e-07
k141_55120_14	K00087	5e-216
k141_37316_5	K00087	2.7e-177
k141_50149_8	K00088	3.1e-224
k141_51074_3	K00088	5.5e-72
k141_39077_3	K00088	7.2e-15
k141_10333_5	K00088	9.6e-12
k141_29080_1	K00088	5e-10
k141_47233_11	K00088	1.2e-09
k141_10333_9	K00088	8.8e-09
k141_50149_2	K00088	9.4e-08
k141_13534_1	K00088	5.4e-07
k141_50643_2	K00088	6.9e-06
k141_40674_11	K00090	1.7e-102
k141_37643_1	K00090	7.6e-37
k141_37643_2	K00090	2.2e-26
k141_4532_3	K00090	5.4e-09
k141_26101_8	K00093	2.6e-68
k141_45569_4	K00093	1.1e-40
k141_14073_5	K00093	2.7e-21
k141_33086_4	K00096	8.8e-25
k141_49676_3	K00096	2.2e-23
k141_26101_8	K00096	5.8e-07
k141_14073_5	K00096	1.1e-06
