gene 	 KO 	 Evalue
k115_5103_length_34902_cov_120.8896_24	K00001	5.9e-59
k115_13960_length_83655_cov_113.9567_5	K00001	1.5e-48
k115_36243_length_20809_cov_128.7711_16	K00001	1.5e-43
k115_49848_length_45968_cov_134.9532_31	K00001	1.6e-35
k115_2176_length_48985_cov_102.0804_16	K00001	2.3e-18
k115_5103_length_34902_cov_120.8896_3	K00001	3e-13
k115_28574_length_17720_cov_102.2390_1	K00001	8.3e-07
k115_49144_length_6513_cov_167.9881_3	K00002	5.1e-06
k115_9600_length_69243_cov_140.6581_14	K00003	5.3e-78
k115_49848_length_45968_cov_134.9532_26	K00003	3.6e-06
k115_4881_length_62566_cov_129.6771_36	K00003	6.1e-06
k115_5103_length_34902_cov_120.8896_24	K00004	1.4e-93
k115_13960_length_83655_cov_113.9567_5	K00004	4.3e-78
k115_24148_length_162328_cov_109.2267_135	K00004	1.7e-06
k115_49848_length_45968_cov_134.9532_31	K00005	3.5e-23
k115_2176_length_48985_cov_102.0804_16	K00005	1e-15
k115_5103_length_34902_cov_120.8896_3	K00005	1.2e-13
k115_28574_length_17720_cov_102.2390_1	K00005	4.8e-12
k115_36243_length_20809_cov_128.7711_16	K00005	7.2e-11
k115_11885_length_76350_cov_101.4400_15	K00007	2.2e-37
k115_5103_length_34902_cov_120.8896_24	K00008	1.2e-91
k115_13960_length_83655_cov_113.9567_5	K00008	5.3e-77
k115_11885_length_76350_cov_101.4400_15	K00009	1.6e-21
k115_2363_length_156413_cov_116.6415_62	K00010	5e-50
k115_26594_length_73482_cov_124.9730_31	K00010	5.7e-26
k115_19130_length_40802_cov_110.9567_16	K00010	1.6e-23
k115_21792_length_50195_cov_119.1742_10	K00010	1.2e-22
k115_9600_length_69243_cov_140.6581_23	K00010	2.4e-22
k115_4881_length_62566_cov_129.6771_44	K00010	4.1e-09
k115_2891_length_35440_cov_103.9533_25	K00012	2.1e-192
k115_53886_length_20953_cov_112.8280_19	K00012	2.3e-187
k115_60228_length_18916_cov_126.1353_3	K00012	6.6e-102
k115_60228_length_18916_cov_126.1353_15	K00012	1.4e-59
k115_44388_length_9265_cov_147.1164_10	K00012	1.9e-53
k115_28012_length_73214_cov_122.9707_54	K00012	3.7e-07
