gene 	 KO 	 Evalue
k141_28837_9	K00001	9.9e-29
k141_21401_1	K00001	8.9e-22
k141_28837_8	K00001	3.9e-10
k141_107382_5	K00001	5.3e-06
k141_50496_3	K00002	3.5e-13
k141_104826_5	K00003	8.6e-121
k141_26145_7	K00003	1.7e-07
k141_45577_4	K00003	3.5e-07
k141_28837_9	K00004	1.4e-56
k141_28837_8	K00004	2.2e-14
k141_39336_7	K00004	2.5e-07
k141_82084_3	K00004	2.9e-06
k141_21401_1	K00005	3.7e-15
k141_32586_4	K00005	6.1e-15
k141_81061_2	K00007	8.5e-06
k141_28837_9	K00008	2e-75
k141_28837_8	K00008	1.7e-17
k141_39336_7	K00008	6.1e-06
k141_48725_7	K00009	9.9e-94
k141_81061_2	K00009	4.5e-58
k141_81061_3	K00009	1.8e-28
k141_84681_12	K00010	8.6e-62
k141_28837_6	K00010	2.3e-53
k141_45577_4	K00010	3e-46
k141_26145_7	K00010	5.6e-38
k141_74572_2	K00010	7.3e-38
k141_78728_14	K00010	1e-31
k141_28837_7	K00010	6.4e-29
k141_28837_5	K00010	5.8e-09
k141_39336_7	K00010	7.8e-08
k141_37831_5	K00012	2.3e-94
k141_10890_4	K00012	4.6e-06
k141_24085_7	K00013	1e-164
k141_24085_6	K00013	1.1e-14
k141_101237_5	K00014	5.1e-81
k141_79972_2	K00014	2.7e-07
k141_21401_3	K00014	8.1e-07
k141_95069_8	K00014	3e-06
k141_119594_1	K00015	2.3e-39
k141_59230_12	K00015	2.1e-29
k141_113863_1	K00015	3.8e-28
k141_78498_4	K00015	4.6e-16
k141_39336_7	K00015	1.1e-06
k141_60773_1	K00016	1.6e-120
k141_119594_1	K00018	1.2e-31
k141_113863_1	K00018	1.5e-24
k141_59230_12	K00018	3.9e-22
k141_78498_4	K00018	2.6e-13
k141_39336_7	K00018	5.6e-07
k141_79972_2	K00018	8.3e-06
k141_110522_4	K00019	2e-55
k141_101445_18	K00019	2.6e-35
k141_9768_5	K00019	1.2e-31
