gene 	 KO 	 Evalue
k141_91912_2	K00001	1.2e-65
k141_126261_8	K00001	4.5e-59
k141_53514_7	K00001	1.8e-36
k141_1686_13	K00001	4.3e-30
k141_1686_12	K00001	4.9e-27
k141_103183_9	K00001	1.5e-22
k141_38069_2	K00001	3.6e-14
k141_74414_3	K00001	4.6e-07
k141_47009_3	K00002	1.6e-52
k141_50970_1	K00002	1.8e-47
k141_89121_13	K00003	1.1e-164
k141_42185_1	K00003	1.2e-47
k141_80849_13	K00003	3.5e-08
k141_99846_6	K00003	9.4e-07
k141_91912_2	K00004	5.6e-108
k141_126261_8	K00004	2.1e-94
k141_1686_12	K00004	5.4e-53
k141_1686_13	K00004	1e-42
k141_24549_2	K00004	1e-07
k141_13335_11	K00004	4e-07
k141_101282_2	K00004	6.5e-07
k141_53514_7	K00005	5.3e-22
k141_103183_9	K00005	8.5e-09
k141_122449_1	K00007	3.6e-42
k141_127294_1	K00007	1.8e-39
k141_3523_10	K00007	2.3e-28
k141_3523_9	K00007	1.1e-10
k141_91912_2	K00008	1.3e-136
k141_126261_8	K00008	1.2e-99
k141_1686_12	K00008	5.9e-55
k141_1686_13	K00008	5.7e-45
k141_13335_11	K00008	1.6e-08
k141_101282_2	K00008	5.9e-08
k141_24549_2	K00008	3.2e-07
k141_87605_7	K00008	4e-07
k141_47850_6	K00008	9.7e-06
k141_122449_1	K00009	1.5e-14
k141_80849_13	K00010	1.8e-45
k141_99846_8	K00010	3e-31
k141_99846_6	K00010	8.8e-28
k141_99846_9	K00010	2.5e-21
k141_99846_7	K00010	1e-11
k141_71741_1	K00010	4.1e-08
k141_14906_18	K00012	1e-14
k141_101282_2	K00012	8.2e-09
k141_38522_22	K00012	1e-07
k141_13335_11	K00012	2.3e-06
k141_73302_1	K00013	8.6e-160
k141_13335_10	K00014	5.4e-97
k141_74353_6	K00014	4.7e-95
k141_39156_1	K00014	2.4e-75
k141_60286_1	K00014	1.3e-07
k141_98558_13	K00014	1.8e-06
k141_125731_2	K00015	5e-87
k141_107111_3	K00015	4.6e-45
k141_55742_3	K00015	9.6e-39
k141_86524_2	K00015	3.1e-37
k141_55742_4	K00015	5.4e-28
k141_86524_1	K00015	8.6e-17
k141_107111_2	K00015	3.6e-14
k141_60286_1	K00016	5.3e-68
k141_11416_1	K00016	1.1e-39
k141_125731_2	K00018	9.7e-93
k141_107111_3	K00018	4.4e-40
k141_55742_3	K00018	9.5e-37
k141_86524_2	K00018	3.1e-34
k141_55742_4	K00018	1.5e-24
k141_86524_1	K00018	2.1e-17
k141_107111_2	K00018	1.4e-10
k141_76563_19	K00019	5.9e-58
k141_126261_9	K00019	1.6e-47
k141_1686_5	K00019	6.6e-44
k141_109270_3	K00019	1.4e-09
k141_74353_16	K00019	1.5e-06
k141_71962_4	K00020	1.4e-08
k141_87605_7	K00020	1.1e-07
k141_78543_4	K00020	1.6e-07
k141_101282_2	K00020	1.8e-07
k141_107111_3	K00020	4.2e-06
k141_53922_3	K00020	7.4e-06
k141_99846_8	K00020	8.5e-06
k141_76563_19	K00023	2.6e-61
k141_126261_9	K00023	5.1e-59
k141_1686_5	K00023	6.1e-55
k141_109270_3	K00023	3.2e-08
k141_60286_1	K00024	8.3e-60
k141_11416_1	K00024	3.8e-33
k141_11416_2	K00027	3.7e-149
k141_73302_4	K00027	2.6e-65
k141_73302_5	K00027	3.9e-62
k141_11416_2	K00029	1.2e-101
k141_73302_5	K00029	1.9e-46
k141_73302_4	K00029	1.4e-40
k141_1833_2	K00030	8.6e-43
k141_1833_3	K00030	5.3e-07
k141_1833_2	K00031	3.1e-40
k141_1833_3	K00031	1.1e-10
k141_125731_2	K00032	3.9e-58
k141_86524_2	K00032	6.1e-30
k141_107111_3	K00032	1.5e-28
k141_55742_3	K00032	1.1e-21
k141_55742_4	K00032	6.4e-16
k141_86524_1	K00032	1.1e-11
k141_107111_2	K00032	5.4e-07
k141_101282_2	K00033	3.6e-06
k141_76563_19	K00034	1.4e-82
k141_126261_9	K00034	8.2e-74
k141_1686_5	K00034	2.8e-72
k141_109270_3	K00034	3.5e-09
k141_99846_8	K00035	9.6e-18
k141_99846_6	K00035	5.1e-16
k141_80849_13	K00035	4.3e-14
k141_76563_19	K00038	2.9e-65
k141_126261_9	K00038	1.3e-56
k141_1686_5	K00038	9.4e-53
k141_109270_3	K00038	1.5e-06
k141_76563_19	K00039	5.2e-30
k141_126261_9	K00039	3.2e-28
k141_1686_5	K00039	5.8e-27
k141_127294_1	K00040	2.3e-103
k141_3523_10	K00040	1.5e-66
k141_122449_1	K00040	4.8e-65
k141_3523_9	K00040	1.1e-43
k141_122449_1	K00041	2e-191
k141_127294_1	K00041	8.6e-31
k141_3523_10	K00041	3e-16
k141_3523_9	K00041	1.4e-15
k141_71962_4	K00042	4.9e-08
k141_101282_2	K00042	2.1e-07
k141_107111_3	K00042	3e-06
k141_87605_7	K00042	5.2e-06
k141_53514_7	K00043	7.4e-82
k141_103183_9	K00043	1e-40
k141_38069_2	K00043	6e-35
k141_103183_10	K00043	6.6e-22
k141_38069_3	K00043	1.2e-11
k141_3915_4	K00043	3.8e-06
k141_127294_1	K00045	1.3e-60
k141_122449_1	K00045	8.5e-53
k141_3523_10	K00045	1.7e-39
k141_3523_9	K00045	5.1e-21
k141_53514_7	K00048	2.7e-77
k141_38069_2	K00048	1.4e-45
k141_103183_9	K00048	2.8e-43
k141_103183_10	K00048	2.2e-29
k141_38069_3	K00048	6e-11
k141_125731_2	K00049	9.8e-28
k141_86524_2	K00049	6.5e-20
k141_55742_3	K00049	2.8e-13
k141_107111_3	K00049	1.4e-09
k141_55742_4	K00049	2.7e-08
k141_125731_2	K00050	5e-55
k141_107111_3	K00050	4.9e-23
k141_55742_3	K00050	7.9e-23
k141_86524_2	K00050	4.6e-18
k141_55742_4	K00050	1.2e-15
k141_107111_2	K00050	1.8e-09
k141_86524_1	K00050	8.6e-07
k141_1833_2	K00052	1.1e-86
k141_1833_3	K00052	1.9e-64
k141_78543_4	K00053	3.4e-156
k141_91912_2	K00055	5.3e-54
k141_126261_8	K00055	4.7e-43
k141_1686_12	K00055	7.2e-24
k141_1686_13	K00055	4.3e-23
k141_50970_2	K00057	7.6e-68
k141_101282_2	K00057	1.9e-10
k141_14906_18	K00057	3.2e-06
k141_125731_2	K00058	4.8e-103
k141_107111_3	K00058	5.4e-76
k141_55742_3	K00058	1.4e-46
k141_86524_2	K00058	6.8e-42
k141_55742_4	K00058	1.1e-30
k141_107111_2	K00058	3.2e-23
k141_86524_1	K00058	1.5e-16
k141_78543_4	K00058	1.3e-06
k141_76563_19	K00059	3.3e-87
k141_126261_9	K00059	1.4e-77
k141_1686_5	K00059	6.1e-76
k141_109270_3	K00059	6.1e-12
k141_74353_16	K00059	6.3e-08
k141_91912_2	K00060	2.2e-87
k141_126261_8	K00060	1.7e-76
k141_1686_12	K00060	4.5e-45
k141_1686_13	K00060	1.7e-35
k141_87605_7	K00060	1.1e-06
k141_74414_3	K00060	4.5e-06
k141_24549_2	K00060	6.7e-06
k141_101299_5	K00064	3.1e-35
k141_17357_5	K00064	3e-27
k141_47009_3	K00064	8.1e-21
k141_96486_10	K00064	5.7e-19
k141_50970_1	K00064	2.3e-11
k141_126261_9	K00065	3.5e-98
k141_1686_5	K00065	1.8e-96
k141_76563_19	K00065	1.1e-91
k141_109270_3	K00065	9e-12
k141_14906_18	K00066	4.7e-11
k141_101282_2	K00066	2.2e-07
k141_38522_22	K00066	8.1e-06
k141_74353_16	K00067	1.7e-98
k141_74353_15	K00067	1.9e-30
k141_109270_3	K00067	9.1e-21
k141_76563_19	K00068	1.3e-49
k141_126261_9	K00068	6.8e-43
k141_1686_5	K00068	1.7e-41
k141_109270_3	K00068	9.5e-06
k141_73302_3	K00073	6.4e-84
k141_101282_2	K00074	1.2e-06
k141_74353_10	K00074	2.5e-06
k141_13335_11	K00074	2.7e-06
k141_66774_9	K00075	3.9e-128
k141_13335_11	K00077	2.7e-07
k141_38522_22	K00077	3.2e-06
k141_80849_13	K00078	1.2e-58
k141_99846_8	K00078	2.2e-08
k141_76563_19	K00079	1.5e-11
k141_76563_19	K00084	1.7e-10
k141_53514_7	K00086	6.7e-121
k141_38069_2	K00086	1.7e-52
k141_103183_9	K00086	1.8e-52
k141_103183_10	K00086	8.1e-35
k141_38069_3	K00086	5.6e-10
k141_26681_2	K00087	1.6e-210
k141_5385_2	K00087	3.6e-06
k141_64653_1	K00088	8.6e-90
k141_22884_4	K00088	8.5e-87
k141_72058_2	K00088	1.1e-84
k141_22884_3	K00088	7.1e-57
k141_72058_1	K00088	6.8e-26
k141_73059_4	K00088	6.1e-10
k141_71741_7	K00088	1e-06
k141_125731_2	K00090	1.7e-67
k141_86524_2	K00090	1.3e-34
k141_107111_3	K00090	7.7e-32
k141_55742_3	K00090	3.5e-26
k141_55742_4	K00090	1e-20
k141_107111_2	K00090	1.8e-12
k141_86524_1	K00090	5.6e-09
k141_53514_7	K00093	2.9e-74
k141_38069_2	K00093	1.5e-39
k141_103183_9	K00093	4.1e-32
k141_103183_10	K00093	5.7e-18
k141_91912_2	K00094	9.3e-61
k141_126261_8	K00094	7.7e-49
k141_1686_12	K00094	1.3e-34
k141_1686_13	K00094	5.3e-21
k141_53514_7	K00096	3.1e-07
k141_103183_9	K00096	8.8e-06
k141_91912_2	K00098	1.2e-88
k141_126261_8	K00098	9e-60
k141_1686_12	K00098	3.1e-31
k141_1686_13	K00098	2.9e-30
k141_123198_2	K00099	2.5e-135
k141_53514_7	K00100	6.4e-70
k141_103183_9	K00100	2.4e-36
k141_38069_2	K00100	1.7e-22
