gene 	 KO 	 Evalue
k141_1038_14	K00001	2.6e-61
k141_63794_8	K00001	5.9e-49
k141_85307_20	K00001	1.8e-48
k141_94083_19	K00001	2.8e-31
k141_106058_5	K00001	2.2e-30
k141_63794_18	K00001	8e-26
k141_128591_12	K00001	1.8e-20
k141_75498_23	K00001	1.2e-07
k141_94083_21	K00001	3.1e-06
k141_21426_24	K00001	1e-05
k141_1038_12	K00002	3.2e-60
k141_35821_26	K00002	4.3e-55
k141_43937_1	K00002	2.6e-14
k141_100233_12	K00002	2.9e-08
k141_125306_23	K00002	2.2e-07
k141_61591_14	K00002	8.1e-07
k141_118994_6	K00003	2e-151
k141_116862_10	K00003	4.8e-142
k141_75909_13	K00003	3.3e-06
k141_1038_14	K00004	2.6e-95
k141_63794_8	K00004	8.8e-65
k141_85307_20	K00004	1.1e-51
k141_70413_3	K00004	8e-10
k141_21426_24	K00004	4.1e-09
k141_112551_9	K00004	1e-07
k141_112551_7	K00004	4.8e-07
k141_81007_7	K00004	3.4e-06
k141_117203_7	K00004	8.8e-06
k141_75498_23	K00005	8.5e-152
k141_106058_5	K00005	2.7e-22
k141_94083_19	K00005	1.2e-20
k141_128591_12	K00005	2.2e-14
k141_63794_18	K00005	1e-08
k141_63794_23	K00007	6.7e-54
k141_4025_4	K00007	2.7e-39
k141_1038_14	K00008	6.6e-110
k141_63794_8	K00008	3.8e-79
k141_85307_20	K00008	1.8e-61
k141_70413_3	K00008	4.5e-09
k141_21426_24	K00008	1.3e-08
k141_112551_9	K00008	6.8e-08
k141_81007_7	K00008	1.9e-07
k141_118395_13	K00008	2.6e-07
k141_75498_40	K00008	2.5e-06
k141_94083_21	K00008	3e-06
k141_28700_34	K00008	3.5e-06
k141_4025_4	K00009	6.7e-14
k141_63794_23	K00009	1.1e-09
k141_10521_14	K00010	9.6e-42
k141_12217_8	K00010	8.1e-38
k141_18418_7	K00012	7.6e-54
k141_18418_6	K00012	5.7e-34
k141_121892_11	K00012	1.5e-10
k141_118395_13	K00012	2.1e-09
k141_117203_7	K00012	4.9e-09
k141_112551_9	K00012	9.7e-09
k141_112551_7	K00012	1.9e-08
k141_74307_6	K00012	2.1e-08
k141_10521_3	K00012	3e-07
k141_75498_40	K00012	3.1e-07
k141_19376_15	K00013	5.3e-192
k141_25199_4	K00014	4.8e-97
k141_75498_40	K00014	2e-07
k141_81007_5	K00014	1.3e-06
k141_81007_7	K00014	6.4e-06
k141_24618_3	K00015	1.5e-76
k141_25199_5	K00015	1.3e-65
k141_25502_3	K00015	9.4e-30
k141_25502_4	K00015	4.1e-26
k141_55717_1	K00016	9.8e-140
k141_24618_3	K00018	4.6e-115
k141_25199_5	K00018	2.9e-56
k141_25502_3	K00018	4.6e-25
k141_25502_4	K00018	9.1e-21
k141_118395_13	K00018	5.8e-06
k141_14847_10	K00019	4.5e-63
k141_38445_4	K00019	3.7e-62
k141_38445_10	K00019	5.2e-55
k141_99345_2	K00019	1.7e-53
k141_83235_20	K00019	7.7e-50
k141_73344_4	K00019	1.1e-35
k141_19376_9	K00019	9.7e-28
k141_83235_21	K00019	3.7e-08
k141_69950_8	K00019	7.6e-06
k141_63786_7	K00020	4.2e-104
k141_98594_13	K00020	3.4e-08
k141_74307_6	K00020	2.6e-07
k141_121892_11	K00020	3.6e-06
k141_75498_38	K00020	5.1e-06
k141_25199_5	K00020	5.6e-06
k141_94083_21	K00020	8.3e-06
k141_118395_13	K00022	1.4e-07
k141_83235_20	K00023	8.6e-84
k141_99345_2	K00023	3.2e-70
k141_38445_4	K00023	1.5e-69
k141_38445_10	K00023	1.9e-58
k141_14847_10	K00023	6.6e-54
k141_73344_4	K00023	1.2e-41
k141_19376_9	K00023	1.7e-22
k141_83235_21	K00023	2.8e-08
k141_69950_8	K00023	2.5e-07
k141_55717_1	K00024	1.3e-101
k141_75498_40	K00024	1.6e-08
k141_18418_6	K00024	5.9e-06
k141_10521_3	K00024	6.4e-06
k141_45337_4	K00027	8.6e-141
k141_28700_34	K00027	5.1e-68
k141_28700_35	K00027	5.2e-50
k141_45337_4	K00029	1.8e-86
k141_28700_34	K00029	6.9e-50
k141_28700_35	K00029	1.9e-24
k141_25502_7	K00031	2.1e-167
k141_24618_3	K00032	1.1e-55
k141_25199_5	K00032	9.9e-36
k141_25502_3	K00032	1.1e-16
k141_25502_4	K00032	3.4e-14
k141_63786_7	K00033	5e-21
k141_74307_6	K00033	7.5e-09
k141_121892_11	K00033	3.4e-08
k141_87099_3	K00033	2.4e-06
k141_75498_40	K00033	3.4e-06
k141_38445_10	K00034	4.3e-82
k141_99345_2	K00034	3.1e-79
k141_83235_20	K00034	4.3e-79
k141_38445_4	K00034	1.7e-74
k141_14847_10	K00034	6.7e-70
k141_73344_4	K00034	1.4e-55
k141_19376_9	K00034	1.1e-28
k141_83235_21	K00034	1e-10
k141_69950_8	K00034	8.7e-10
k141_10521_14	K00035	9.3e-12
k141_12217_8	K00035	6.6e-07
k141_99345_2	K00038	3.6e-72
k141_38445_10	K00038	3e-66
k141_83235_20	K00038	6.8e-66
k141_14847_10	K00038	1.7e-65
k141_38445_4	K00038	3e-57
k141_73344_4	K00038	4.7e-49
