gene 	 KO 	 Evalue
k141_39174_2	K00001	4.6e-36
k141_20107_3	K00001	3e-34
k141_24478_35	K00001	1.4e-22
k141_34182_19	K00002	5.1e-10
k141_49502_18	K00002	7.3e-10
k141_17910_11	K00003	1.5e-137
k141_42611_1	K00003	6.4e-08
k141_59745_14	K00004	3.2e-09
k141_58920_7	K00004	2e-06
k141_32704_10	K00005	2.1e-28
k141_39174_2	K00005	4e-22
k141_20107_3	K00005	1.8e-20
k141_24478_35	K00005	8.4e-12
k141_52659_18	K00005	1.1e-11
k141_6195_17	K00007	3.4e-16
k141_6195_18	K00007	1.6e-15
k141_59745_14	K00008	1.8e-08
k141_6232_12	K00008	3.5e-06
k141_58920_7	K00008	5.1e-06
k141_42611_1	K00010	4e-44
k141_49502_14	K00010	4.4e-08
k141_42784_15	K00012	3.6e-10
k141_58920_7	K00012	9.6e-06
k141_4452_36	K00013	5.9e-193
k141_58920_8	K00014	1.9e-98
k141_58920_4	K00014	4e-91
k141_11037_22	K00014	3.4e-07
k141_12349_39	K00014	4.5e-07
k141_20828_6	K00014	1.6e-06
k141_6232_12	K00014	2.2e-06
k141_34585_14	K00015	6.6e-57
k141_12349_32	K00015	1.8e-06
k141_49502_14	K00015	5.3e-06
k141_20828_6	K00016	2.5e-135
k141_34585_14	K00018	2.6e-49
k141_12349_32	K00018	1.5e-06
k141_44905_7	K00019	7.9e-60
k141_46485_6	K00019	1.7e-53
k141_38981_12	K00019	1.6e-39
k141_10673_12	K00019	2.3e-39
k141_14548_1	K00019	1.3e-07
k141_17847_11	K00020	4.2e-09
k141_49502_14	K00020	3e-07
k141_34585_14	K00020	3.8e-07
k141_42784_15	K00020	1.3e-06
k141_24190_115	K00020	4e-06
k141_44905_7	K00023	3.5e-87
k141_46485_6	K00023	3e-64
k141_38981_12	K00023	8.8e-35
k141_10673_12	K00023	1.4e-26
k141_14548_1	K00023	7.9e-08
k141_20828_6	K00024	1.1e-94
k141_59745_39	K00024	8.9e-08
k141_52659_28	K00027	2.8e-135
k141_52659_28	K00029	2e-83
k141_34585_18	K00030	6.4e-54
k141_14548_24	K00031	1.7e-164
k141_34585_18	K00031	4.4e-52
k141_34585_14	K00032	8.9e-38
k141_42784_15	K00033	3e-08
k141_44905_7	K00034	2.5e-89
k141_46485_6	K00034	1.1e-68
k141_10673_12	K00034	9.4e-39
k141_38981_12	K00034	2.5e-38
k141_14548_1	K00034	1.1e-08
k141_42611_1	K00035	1.5e-13
k141_44905_7	K00038	6.5e-69
k141_46485_6	K00038	1.4e-52
k141_10673_12	K00038	2.9e-32
k141_38981_12	K00038	7.1e-31
k141_14548_1	K00038	1.4e-06
k141_46485_6	K00039	3.5e-39
k141_44905_7	K00039	1.2e-38
k141_38981_12	K00039	3.1e-33
k141_10673_12	K00039	8.3e-25
k141_6195_18	K00040	1.2e-48
