gene 	 KO 	 Evalue
k115_32525_length_23341_cov_8.9773_19	K00001	2.4e-66
k115_7964_length_19368_cov_8.9934_6	K00001	6e-37
k115_57251_length_37382_cov_10.0000_16	K00001	4e-34
k115_99834_length_33427_cov_10.0000_25	K00001	3.7e-15
k115_30346_length_14861_cov_6.0000_10	K00001	3.5e-08
k115_65254_length_15265_cov_6.0000_4	K00001	3e-07
k115_14845_length_13676_cov_12.9717_6	K00001	2e-06
k115_43316_length_2842_cov_7.0000_1	K00001	3.3e-06
k115_29342_length_2846_cov_5.0000_2	K00002	6.5e-48
k115_53987_length_17434_cov_8.0000_8	K00003	2e-136
k115_113660_length_30317_cov_7.9926_6	K00003	1.2e-10
k115_69731_length_13608_cov_7.0000_7	K00003	2.2e-09
k115_56469_length_25510_cov_8.9950_8	K00003	3.6e-07
k115_16199_length_16536_cov_9.0000_16	K00003	4.5e-07
k115_86604_length_8667_cov_8.0000_2	K00003	6.9e-07
k115_50080_length_5647_cov_7.0000_4	K00003	4e-06
k115_32525_length_23341_cov_8.9773_19	K00004	5.5e-107
k115_16199_length_16536_cov_9.0000_6	K00004	2.7e-08
k115_125642_length_5752_cov_6.0000_4	K00004	1.4e-07
k115_43316_length_2842_cov_7.0000_1	K00004	2e-07
k115_104952_length_13337_cov_8.0000_15	K00004	2.6e-07
k115_117250_length_34190_cov_9.0000_13	K00004	7.5e-06
k115_52692_length_8346_cov_9.0000_7	K00004	1e-05
k115_57251_length_37382_cov_10.0000_16	K00005	9.5e-23
k115_99834_length_33427_cov_10.0000_25	K00005	9e-17
k115_6403_length_3521_cov_6.9718_2	K00005	1.7e-12
k115_7964_length_19368_cov_8.9934_6	K00005	6.7e-12
k115_30346_length_14861_cov_6.0000_10	K00005	1.7e-07
k115_77236_length_20032_cov_12.2391_11	K00005	1e-06
k115_91787_length_2012_cov_7.0000_1	K00007	2.9e-41
k115_32525_length_23341_cov_8.9773_19	K00008	1.4e-133
k115_16199_length_16536_cov_9.0000_6	K00008	3.2e-08
k115_43316_length_2842_cov_7.0000_1	K00008	5.3e-08
k115_65254_length_15265_cov_6.0000_4	K00008	3.1e-06
k115_125642_length_5752_cov_6.0000_4	K00008	3.8e-06
k115_86604_length_8667_cov_8.0000_2	K00010	4.1e-126
k115_56469_length_25510_cov_8.9950_8	K00010	4.2e-120
k115_16199_length_16536_cov_9.0000_16	K00010	1.8e-106
k115_99834_length_33427_cov_10.0000_1	K00010	5.8e-106
k115_108496_length_16373_cov_9.0000_16	K00010	5.3e-101
k115_69731_length_13608_cov_7.0000_7	K00010	3.4e-94
k115_113660_length_30317_cov_7.9926_6	K00010	3.6e-47
k115_92992_length_7184_cov_9.0000_2	K00010	6.9e-35
k115_104952_length_13337_cov_8.0000_15	K00010	1.2e-06
k115_24507_length_91877_cov_10.9633_66	K00012	1.5e-83
k115_43316_length_2842_cov_7.0000_1	K00012	5.2e-06
k115_104952_length_13337_cov_8.0000_2	K00013	1.9e-170
k115_5863_length_27081_cov_7.0000_29	K00014	1.5e-09
k115_14845_length_13676_cov_12.9717_6	K00014	2.6e-08
k115_17663_length_18234_cov_9.0751_2	K00014	1.2e-07
k115_125642_length_5752_cov_6.0000_4	K00014	1.6e-07
k115_43316_length_2842_cov_7.0000_1	K00014	1.2e-06
k115_83091_length_17772_cov_6.9946_18	K00015	1e-67
k115_24507_length_91877_cov_10.9633_57	K00015	7.4e-67
k115_131825_length_8762_cov_9.0000_3	K00015	5.4e-54
k115_104952_length_13337_cov_8.0000_15	K00015	3.8e-06
k115_125642_length_5752_cov_6.0000_4	K00015	4.8e-06
k115_53907_length_7958_cov_7.0000_3	K00016	7.4e-124
k115_142896_length_41155_cov_9.7915_25	K00016	1.6e-116
