gene 	 KO 	 Evalue
k141_44786_2	K00001	6.5e-50
k141_84347_8	K00001	1.9e-42
k141_97584_4	K00001	6.6e-30
k141_26843_3	K00001	1.2e-26
k141_108800_4	K00001	7.3e-19
k141_7099_2	K00001	5.6e-14
k141_106308_3	K00001	1.7e-13
k141_44434_1	K00001	7.8e-07
k141_84193_3	K00002	3.8e-27
k141_99835_2	K00003	2e-138
k141_4616_2	K00003	2.2e-07
k141_44786_2	K00004	1.9e-53
k141_72471_5	K00004	8.4e-06
k141_15197_1	K00005	3.1e-86
k141_43101_3	K00005	1.4e-36
k141_43101_4	K00005	8.8e-25
k141_84347_8	K00005	6.5e-19
k141_53054_4	K00005	4e-17
k141_106308_3	K00005	8.3e-16
k141_26843_3	K00005	7e-15
k141_7099_2	K00005	3.9e-14
k141_97584_4	K00005	4.5e-11
k141_108800_4	K00005	2.7e-08
k141_56552_1	K00007	4.9e-41
k141_39596_1	K00007	7.9e-36
k141_44786_2	K00008	5e-64
k141_39596_1	K00009	7.8e-15
k141_56552_1	K00009	9e-07
k141_73566_1	K00010	2.3e-37
k141_77501_4	K00012	5.4e-13
k141_31230_5	K00012	1.6e-06
k141_33883_1	K00012	3.3e-06
k141_99070_1	K00012	7.3e-06
k141_73566_4	K00012	9.5e-06
k141_65154_2	K00013	1.3e-192
k141_97123_5	K00014	6.5e-89
k141_33929_9	K00014	1.5e-72
k141_99070_1	K00014	1.3e-06
k141_17343_2	K00015	1.5e-97
k141_74738_12	K00015	1.3e-92
k141_82448_4	K00015	2.4e-88
k141_66358_1	K00015	6.8e-57
k141_74738_3	K00015	6.2e-34
k141_74738_2	K00015	7.4e-17
k141_23879_3	K00015	2.6e-07
k141_33883_1	K00016	6e-134
k141_82448_4	K00018	8.6e-120
k141_17343_2	K00018	6.3e-112
k141_74738_12	K00018	5.4e-81
k141_66358_1	K00018	5.3e-50
k141_74738_3	K00018	4.6e-33
k141_74738_2	K00018	4.8e-16
k141_49778_6	K00019	2.2e-66
k141_48315_10	K00019	1.8e-57
k141_58263_3	K00019	4.9e-55
k141_89432_5	K00019	1.2e-53
k141_96497_7	K00019	2.6e-51
k141_4860_7	K00019	7.3e-48
k141_23326_2	K00019	2.8e-44
k141_28033_4	K00019	6e-40
k141_25358_1	K00019	1.7e-32
k141_104290_5	K00019	2.7e-23
k141_18335_2	K00019	3.1e-23
k141_68254_11	K00019	2.7e-18
k141_41114_6	K00019	1.1e-09
k141_84347_5	K00019	3e-09
k141_60544_2	K00019	2.8e-07
k141_12366_1	K00020	2.6e-65
k141_84193_1	K00020	8.8e-37
k141_23879_3	K00020	5.5e-12
k141_16260_4	K00020	1.3e-11
k141_98442_6	K00020	1.7e-07
k141_66358_1	K00020	6.3e-06
k141_6305_2	K00020	6.8e-06
k141_49778_6	K00023	5.1e-96
k141_58263_3	K00023	1.2e-64
k141_28033_4	K00023	5.5e-54
k141_48315_10	K00023	6.1e-53
k141_4860_7	K00023	7.3e-50
k141_96497_7	K00023	2.3e-45
k141_23326_2	K00023	5.4e-44
k141_89432_5	K00023	1e-41
k141_25358_1	K00023	3.4e-40
k141_18335_2	K00023	1.1e-25
k141_104290_5	K00023	1.2e-15
k141_84347_5	K00023	3.7e-15
k141_68254_11	K00023	4.4e-12
k141_41114_6	K00023	7.8e-09
k141_33883_1	K00024	3.7e-97
k141_78903_4	K00024	3.9e-08
k141_54510_3	K00027	1.8e-136
k141_54510_3	K00029	3.9e-89
k141_53703_1	K00030	4.5e-56
k141_26482_2	K00030	3.5e-43
k141_86918_3	K00030	4.4e-18
k141_38190_5	K00030	1.2e-16
k141_107545_1	K00030	1.2e-06
k141_53703_1	K00031	3.6e-53
k141_26482_2	K00031	3.9e-51
k141_86918_3	K00031	4.9e-15
k141_38190_5	K00031	2.1e-13
k141_107545_1	K00031	7.8e-08
k141_74738_12	K00032	6.4e-68
k141_17343_2	K00032	1.7e-66
k141_82448_4	K00032	7.3e-60
k141_66358_1	K00032	5.8e-34
k141_74738_3	K00032	2.2e-15
k141_74738_2	K00032	3.1e-07
k141_12366_1	K00033	1.2e-18
k141_6305_2	K00033	2.7e-07
k141_49778_6	K00034	1.5e-95
k141_58263_3	K00034	1.7e-83
k141_28033_4	K00034	1.6e-71
k141_48315_10	K00034	2.8e-70
k141_4860_7	K00034	1e-66
k141_96497_7	K00034	1.3e-66
k141_23326_2	K00034	2.1e-58
k141_89432_5	K00034	2.2e-55
k141_25358_1	K00034	2.8e-55
k141_18335_2	K00034	5.5e-41
k141_68254_11	K00034	1.1e-20
k141_104290_5	K00034	1.5e-20
k141_84347_5	K00034	2.4e-20
k141_41114_6	K00034	1e-09
k141_60544_2	K00034	4.4e-08
k141_73566_1	K00035	1.3e-14
k141_49778_6	K00038	4e-75
k141_48315_10	K00038	1.9e-65
k141_58263_3	K00038	1.7e-64
k141_96497_7	K00038	1.1e-57
k141_28033_4	K00038	1.9e-54
k141_4860_7	K00038	1.1e-53
k141_89432_5	K00038	1.2e-52
k141_25358_1	K00038	3.4e-45
k141_23326_2	K00038	9e-45
k141_18335_2	K00038	4.6e-38
k141_104290_5	K00038	4.1e-20
k141_84347_5	K00038	5e-20
k141_68254_11	K00038	6e-15
k141_41114_6	K00038	3.9e-07
k141_49778_6	K00039	2.8e-42
k141_58263_3	K00039	1.4e-34
k141_96497_7	K00039	1.7e-34
k141_4860_7	K00039	1.4e-33
k141_48315_10	K00039	1.7e-30
k141_23326_2	K00039	1e-28
k141_28033_4	K00039	2.1e-26
k141_89432_5	K00039	1.7e-25
k141_104290_5	K00039	7.3e-17
k141_68254_11	K00039	1.9e-13
k141_18335_2	K00039	1.3e-12
k141_25358_1	K00039	4.3e-12
k141_84347_5	K00039	1.3e-08
k141_60544_2	K00039	7.6e-06
k141_56552_1	K00040	1e-88
k141_39596_1	K00040	4.6e-69
k141_56552_2	K00040	2.3e-08
k141_39596_1	K00041	2.4e-179
k141_56552_1	K00041	7.1e-26
k141_12366_1	K00042	1.4e-61
k141_84193_1	K00042	6.9e-43
k141_16260_4	K00042	1.6e-09
k141_23879_3	K00042	4e-09
k141_84347_8	K00043	1e-96
k141_97584_4	K00043	8.5e-62
k141_26843_3	K00043	3.8e-59
k141_106308_3	K00043	7.3e-45
k141_7099_2	K00043	3.2e-42
k141_108800_4	K00043	6.3e-40
k141_15552_1	K00043	4.7e-21
k141_11962_2	K00043	1.6e-15
k141_15197_1	K00043	5.2e-14
k141_43101_3	K00043	1.9e-08
k141_39596_1	K00045	1.8e-51
k141_56552_1	K00045	2.6e-48
k141_84347_8	K00048	6.7e-113
k141_26843_3	K00048	1.3e-78
k141_97584_4	K00048	6e-62
k141_15552_1	K00048	1e-44
k141_106308_3	K00048	1.2e-42
k141_108800_4	K00048	1.5e-35
k141_7099_2	K00048	7.1e-33
k141_11962_2	K00048	2.9e-22
k141_15197_1	K00048	2.5e-13
k141_43101_3	K00048	1.4e-09
k141_108800_3	K00048	3.7e-07
k141_82448_4	K00049	6.1e-48
k141_17343_2	K00049	1e-33
k141_74738_12	K00049	6.8e-29
k141_66358_1	K00049	5.9e-19
k141_74738_3	K00049	5.8e-15
k141_74738_12	K00050	4.8e-62
k141_17343_2	K00050	3e-60
k141_82448_4	K00050	6.7e-56
k141_66358_1	K00050	8.1e-31
k141_74738_3	K00050	1.6e-13
k141_74738_2	K00050	3.4e-10
k141_26482_2	K00052	4.2e-155
k141_53703_1	K00052	1.3e-58
k141_7573_1	K00052	2.6e-57
k141_38190_5	K00052	5.4e-51
k141_86918_3	K00052	9.2e-37
k141_38190_4	K00052	3.1e-31
k141_107545_1	K00052	9.5e-17
k141_93982_3	K00052	4.6e-06
k141_98442_6	K00053	3.2e-154
k141_23879_3	K00053	4.9e-06
k141_44786_2	K00055	5.3e-30
k141_6305_2	K00057	8e-137
k141_16260_1	K00057	8.7e-10
k141_16260_4	K00057	1.8e-09
k141_31230_5	K00057	1.3e-06
k141_23879_3	K00057	1.8e-06
k141_16214_8	K00057	3e-06
k141_74738_12	K00058	4.9e-117
k141_17343_2	K00058	8.2e-102
k141_82448_4	K00058	1.5e-99
k141_66358_1	K00058	1.2e-90
k141_74738_3	K00058	3.3e-40
k141_74738_2	K00058	3.8e-19
k141_98442_6	K00058	7.1e-07
k141_23879_3	K00058	3.1e-06
k141_49778_6	K00059	6.2e-116
k141_58263_3	K00059	5.7e-88
k141_48315_10	K00059	2.7e-76
k141_28033_4	K00059	4.1e-76
k141_96497_7	K00059	2.5e-72
k141_4860_7	K00059	4.7e-70
k141_89432_5	K00059	3e-62
k141_23326_2	K00059	1.2e-57
k141_25358_1	K00059	1.8e-55
k141_18335_2	K00059	2.1e-42
k141_104290_5	K00059	5.3e-28
k141_84347_5	K00059	3.8e-24
k141_68254_11	K00059	1e-22
k141_41114_6	K00059	3.2e-10
k141_60544_2	K00059	3.8e-09
k141_84347_6	K00059	1.1e-07
k141_29002_5	K00059	3.5e-06
k141_44786_2	K00060	1.3e-47
k141_110038_3	K00064	3.9e-38
k141_78070_1	K00064	6.5e-32
k141_84193_3	K00064	6.6e-22
k141_58263_3	K00065	1.9e-94
k141_49778_6	K00065	6.5e-91
k141_28033_4	K00065	2.2e-71
k141_23326_2	K00065	4.1e-71
k141_48315_10	K00065	4.6e-67
k141_96497_7	K00065	5.6e-65
k141_25358_1	K00065	6.6e-63
k141_4860_7	K00065	1.4e-62
k141_89432_5	K00065	6.7e-55
k141_18335_2	K00065	4e-48
k141_104290_5	K00065	3.2e-22
k141_68254_11	K00065	9.6e-22
k141_84347_5	K00065	8.2e-20
k141_41114_6	K00065	2.3e-11
k141_60544_2	K00065	5.3e-08
k141_33929_9	K00065	1.4e-06
k141_29002_5	K00065	2e-06
k141_60544_3	K00065	3.7e-06
k141_105666_5	K00067	6.5e-111
k141_105666_4	K00067	9.6e-33
k141_29002_5	K00067	3.6e-18
k141_60544_2	K00067	5.6e-16
k141_41114_6	K00067	3e-09
k141_60544_3	K00067	1.4e-06
k141_49778_6	K00068	1.3e-69
k141_48315_10	K00068	1.8e-49
k141_58263_3	K00068	2.3e-49
k141_96497_7	K00068	4e-48
k141_89432_5	K00068	7.8e-45
k141_28033_4	K00068	2.9e-42
k141_23326_2	K00068	1.4e-40
k141_4860_7	K00068	1.1e-38
k141_25358_1	K00068	2e-31
k141_18335_2	K00068	8.3e-23
k141_68254_11	K00068	2.4e-13
k141_104290_5	K00068	5e-13
k141_41114_6	K00068	6.2e-09
k141_84347_5	K00068	2.5e-07
k141_5044_1	K00073	7.9e-36
k141_12366_1	K00074	8.8e-07
k141_6305_2	K00074	2.6e-06
k141_3799_3	K00075	3.5e-57
k141_34367_4	K00075	6.8e-09
k141_31230_5	K00077	1.1e-82
k141_16260_1	K00077	2.4e-40
k141_16260_2	K00077	3.2e-16
k141_16260_4	K00077	1.3e-07
k141_23879_3	K00077	2.4e-07
k141_6305_2	K00077	4.8e-06
k141_99070_1	K00077	5.8e-06
k141_73566_1	K00078	1e-32
k141_73566_2	K00078	4.7e-08
k141_49778_6	K00079	3.5e-18
k141_58263_3	K00079	2e-11
k141_28033_4	K00079	9.4e-10
k141_4860_7	K00079	4.7e-09
k141_42592_3	K00082	4.3e-42
k141_49778_6	K00084	4.3e-19
k141_58263_3	K00084	5.1e-15
k141_28033_4	K00084	2.7e-13
k141_4860_7	K00084	3.6e-09
k141_84347_8	K00086	6.4e-154
k141_26843_3	K00086	8.1e-90
k141_97584_4	K00086	4.2e-89
k141_106308_3	K00086	1.6e-60
k141_7099_2	K00086	2.3e-47
k141_108800_4	K00086	1.1e-46
k141_15552_1	K00086	5.4e-35
k141_11962_2	K00086	4.4e-25
k141_15197_1	K00086	3.1e-15
k141_108800_3	K00086	3e-11
k141_43101_3	K00086	4.1e-07
k141_92460_2	K00087	6.4e-228
k141_54238_1	K00087	2.8e-143
k141_99070_3	K00087	3e-122
k141_38134_1	K00087	3.1e-82
k141_56986_1	K00087	4.1e-79
k141_36832_4	K00087	1.3e-44
k141_56986_2	K00087	6.8e-26
k141_99070_2	K00087	3.1e-24
k141_91304_1	K00088	9.3e-228
k141_59892_7	K00088	1.2e-12
k141_49778_3	K00088	1.6e-12
k141_97123_3	K00088	7.9e-09
k141_10465_2	K00088	3.8e-06
k141_27415_1	K00088	6.4e-06
k141_74738_12	K00090	2.9e-76
k141_17343_2	K00090	5.3e-73
k141_82448_4	K00090	1.3e-66
k141_66358_1	K00090	1.2e-41
k141_74738_3	K00090	4.4e-21
k141_74738_2	K00090	1.3e-11
k141_84347_8	K00093	3.5e-138
k141_26843_3	K00093	1e-60
k141_97584_4	K00093	7.3e-51
k141_108800_4	K00093	2.2e-34
k141_106308_3	K00093	3.4e-29
k141_7099_2	K00093	3.2e-22
k141_15552_1	K00093	1.8e-19
k141_11962_2	K00093	1.7e-11
k141_108800_3	K00093	9e-07
k141_44786_2	K00094	9.2e-25
k141_15197_1	K00096	8.7e-27
k141_5759_2	K00096	1.2e-17
k141_43101_3	K00096	1.3e-17
k141_84347_8	K00096	2.7e-12
k141_106308_3	K00096	8.3e-11
k141_26843_3	K00096	3.4e-09
k141_7099_2	K00096	6.6e-08
k141_97584_4	K00096	5.4e-07
k141_73680_13	K00097	4.4e-116
k141_44786_2	K00098	4.7e-34
k141_4616_2	K00099	4.3e-83
k141_73681_1	K00099	2e-55
k141_73681_2	K00099	2.9e-14
k141_106308_3	K00100	2.4e-126
k141_7099_2	K00100	7.7e-97
k141_84347_8	K00100	4e-81
k141_26843_3	K00100	9.4e-57
k141_97584_4	K00100	1e-52
k141_108800_4	K00100	3.5e-32
k141_15197_1	K00100	8.8e-18
k141_15552_1	K00100	2.8e-15
k141_11962_2	K00100	1.9e-11
k141_43101_3	K00100	5.7e-08
k141_108800_3	K00100	4.7e-06
k141_97123_3	K00101	8.8e-51
k141_34367_4	K00102	1.1e-119
k141_34367_4	K00103	5.2e-11
k141_34367_4	K00104	4e-154
k141_3799_3	K00104	1.8e-07
k141_62825_1	K00105	3.2e-08
k141_92460_2	K00106	8.9e-53
k141_54238_1	K00106	2.1e-36
k141_99070_4	K00106	3.5e-23
k141_99070_3	K00106	7.8e-18
k141_92460_3	K00106	2.1e-17
k141_56986_1	K00106	2.8e-16
k141_36832_4	K00106	7.4e-09
k141_91282_2	K00108	8e-07
k141_62825_1	K00109	2.1e-39
k141_62825_1	K00111	6e-55
k141_91282_1	K00111	3.1e-27
k141_49437_1	K00111	2.1e-08
k141_16214_8	K00111	5.2e-08
k141_16214_8	K00112	1.2e-08
k141_65912_2	K00112	3e-08
k141_93102_2	K00112	3e-08
k141_49437_1	K00112	4.9e-08
k141_91282_2	K00112	1.2e-07
k141_62825_7	K00113	1.8e-17
k141_52636_2	K00113	1.7e-06
k141_72471_4	K00113	2.8e-06
k141_21829_5	K00113	4.4e-06
k141_39400_3	K00113	8e-06
k141_62825_1	K00116	1.7e-14
k141_44786_2	K00121	2.2e-49
k141_17343_2	K00122	2.1e-42
k141_82448_4	K00122	4.6e-39
k141_74738_12	K00122	1e-30
k141_66358_1	K00122	6e-24
k141_74738_3	K00122	2.1e-11
k141_74738_2	K00122	3e-06
k141_37138_1	K00123	5.7e-74
k141_12583_1	K00123	1e-62
k141_78903_1	K00123	9.5e-50
k141_84181_1	K00123	1.1e-29
k141_72471_4	K00123	5.1e-29
k141_78903_2	K00123	8e-25
k141_16829_1	K00123	9e-20
k141_16829_2	K00124	2.6e-43
k141_54238_2	K00124	2.2e-08
k141_68208_1	K00124	1.7e-07
k141_97518_2	K00124	1.7e-07
k141_32592_9	K00124	1.7e-07
k141_52636_2	K00125	6.5e-09
k141_59809_2	K00125	1.9e-08
k141_83151_4	K00125	4e-08
k141_21829_5	K00125	5.3e-08
k141_39400_3	K00125	7.9e-07
k141_97518_2	K00125	8.9e-06
k141_84347_9	K00128	4.4e-186
k141_37913_5	K00128	1.3e-24
k141_108800_2	K00128	1.2e-17
k141_84347_9	K00129	2.4e-117
k141_108800_2	K00129	2.1e-10
k141_84347_9	K00130	3.7e-195
k141_37913_5	K00130	5.1e-25
k141_108800_2	K00130	2.8e-14
k141_84347_9	K00131	1.8e-119
k141_37913_5	K00131	5.7e-16
k141_108800_2	K00131	2.1e-07
k141_108800_2	K00132	1.1e-105
k141_37913_5	K00132	3.7e-28
k141_108800_3	K00132	1e-27
k141_84347_9	K00132	2e-07
k141_35720_4	K00133	9.1e-47
k141_20236_1	K00133	3e-28
k141_63552_1	K00133	1.5e-22
k141_84347_9	K00135	9.2e-156
k141_37913_5	K00135	2e-21
k141_108800_2	K00135	5.9e-18
k141_84347_9	K00137	2.8e-152
k141_108800_2	K00137	8.3e-08
k141_37913_5	K00137	9.2e-06
k141_84347_9	K00138	2.5e-188
k141_84347_9	K00139	9.2e-83
k141_84347_9	K00140	5.5e-102
k141_37913_5	K00140	3.1e-12
k141_84347_9	K00141	2.1e-116
k141_37913_5	K00141	6e-17
k141_108800_2	K00141	5.6e-08
k141_63552_1	K00145	2.5e-144
k141_35720_4	K00145	5.8e-12
k141_84347_9	K00146	2.2e-178
k141_108800_2	K00146	2.7e-14
k141_37913_5	K00146	8.2e-14
k141_37913_5	K00147	1.7e-191
k141_108800_2	K00147	4.7e-15
k141_44786_2	K00148	3e-38
k141_99070_1	K00148	8.8e-06
k141_68216_3	K00150	3.6e-07
k141_84347_9	K00151	2.3e-156
k141_37913_5	K00151	1.1e-13
k141_108800_2	K00151	3.6e-11
k141_84347_9	K00152	4.2e-82
k141_44786_2	K00153	3e-39
k141_30299_5	K00156	2.5e-69
k141_62991_1	K00156	9.9e-51
k141_13227_1	K00156	3.4e-42
k141_70528_1	K00156	7.3e-15
k141_60544_1	K00156	2.2e-07
k141_30299_5	K00158	1.7e-84
k141_62991_1	K00158	2.4e-53
k141_13227_1	K00158	4.5e-49
k141_70528_1	K00158	2.2e-15
k141_38685_1	K00161	2.3e-07
k141_107499_9	K00162	3e-08
k141_68312_3	K00163	1.1e-14
k141_68312_3	K00166	1.6e-07
k141_38685_1	K00166	6.4e-06
k141_8953_1	K00169	1.4e-78
k141_39400_3	K00169	2.5e-74
k141_21829_6	K00169	5.1e-72
k141_107499_9	K00169	1.3e-07
k141_21829_5	K00170	1.1e-57
k141_39400_3	K00170	2.7e-53
k141_52636_2	K00170	3.2e-53
k141_21829_5	K00171	1.6e-17
k141_52636_2	K00171	2.6e-15
k141_54238_2	K00171	3.3e-13
k141_68208_1	K00171	5.3e-13
k141_39400_3	K00171	1e-12
k141_97518_2	K00171	1.1e-12
k141_44575_1	K00171	4.8e-11
k141_32592_9	K00171	5.2e-11
k141_16829_2	K00171	8.7e-08
k141_72471_4	K00171	1.6e-06
k141_59809_2	K00171	3.4e-06
k141_84181_1	K00171	5e-06
k141_39400_3	K00172	2.8e-35
k141_21829_6	K00172	3.8e-21
k141_21829_5	K00172	5.6e-10
k141_44575_1	K00172	6e-10
k141_8953_1	K00172	8.9e-10
k141_54238_2	K00172	3.1e-08
k141_97518_2	K00172	8.7e-08
k141_32592_9	K00172	1e-07
k141_68208_1	K00172	1.2e-07
k141_52636_2	K00172	1.9e-07
k141_84181_1	K00172	1.9e-06
k141_72471_4	K00172	2.5e-06
k141_59809_2	K00172	3.4e-06
k141_21829_6	K00174	1.1e-38
k141_39400_3	K00174	4.1e-35
k141_8953_1	K00174	4e-32
k141_21829_5	K00175	1.8e-24
k141_39400_3	K00175	6.7e-24
k141_52636_2	K00175	1.1e-21
k141_13227_1	K00175	1.1e-07
k141_54238_2	K00176	2.1e-12
k141_32592_9	K00176	4.4e-11
k141_21829_5	K00176	6.6e-10
k141_68208_1	K00176	8.2e-10
k141_52636_2	K00176	3e-09
k141_39400_3	K00176	7.6e-09
k141_97518_2	K00176	1.3e-08
k141_84181_1	K00176	8.8e-08
k141_44575_1	K00176	2.9e-07
k141_59809_2	K00176	4e-06
k141_83151_4	K00176	9.4e-06
k141_39400_3	K00177	1.7e-12
k141_21829_6	K00177	2.8e-12
k141_16829_2	K00184	7.1e-34
k141_54238_2	K00184	1.4e-06
k141_97518_2	K00184	2e-06
k141_84181_1	K00184	7.9e-06
k141_39400_3	K00186	1.3e-59
k141_8953_1	K00186	4.9e-59
k141_21829_6	K00186	8e-57
k141_39400_3	K00187	4.4e-20
k141_21829_5	K00187	1.5e-19
k141_52636_2	K00187	2e-15
k141_68208_1	K00188	4.2e-13
k141_54238_2	K00188	4.2e-13
k141_44575_1	K00188	1.9e-11
k141_59809_2	K00188	6.5e-11
k141_32592_9	K00188	8.6e-09
k141_21829_5	K00188	1.6e-08
k141_52636_2	K00188	2e-08
k141_97518_2	K00188	6.4e-07
k141_84181_1	K00188	9.2e-07
k141_16829_2	K00188	4.9e-06
k141_72471_4	K00188	5.3e-06
k141_21829_6	K00189	1e-12
k141_39400_3	K00189	5.6e-09
k141_59809_2	K00192	2.5e-10
k141_62825_7	K00192	4.4e-06
k141_16829_2	K00196	2.4e-33
k141_54238_2	K00196	1.3e-14
k141_68208_1	K00196	2.2e-14
k141_32592_9	K00196	2.6e-14
k141_97518_2	K00196	8.5e-11
k141_44575_1	K00196	2e-09
k141_21829_5	K00196	9.1e-07
k141_39400_3	K00196	1.2e-06
k141_52636_2	K00196	2.1e-06
k141_68208_1	K00197	1.6e-06
k141_39794_1	K00198	4.1e-18
k141_72471_1	K00200	4.6e-13
k141_51687_9	K00200	3.1e-12
k141_1076_1	K00200	5.7e-08
k141_82448_5	K00200	1.6e-07
k141_16829_1	K00203	4.7e-06
k141_54238_2	K00204	1e-20
k141_68208_1	K00204	9.1e-17
k141_97518_2	K00204	1.5e-12
k141_32592_9	K00204	1.1e-09
k141_44575_1	K00204	4.4e-08
k141_21829_5	K00204	1.2e-06
k141_39400_3	K00204	4.1e-06
k141_83151_4	K00204	6.8e-06
k141_54238_2	K00205	1.6e-11
k141_84181_1	K00205	6.2e-11
k141_44575_1	K00205	5.7e-10
k141_97518_2	K00205	3.8e-09
k141_54238_6	K00205	9.1e-09
k141_32592_9	K00205	1.8e-08
k141_39400_3	K00205	2.9e-08
k141_52636_2	K00205	3.5e-08
k141_16829_2	K00205	4.2e-08
k141_68208_1	K00205	1.3e-07
k141_21829_5	K00205	8.7e-07
k141_72471_4	K00205	1.6e-06
k141_59809_2	K00205	9e-06
k141_84347_9	K00206	1.8e-85
k141_37913_5	K00206	5e-11
k141_108800_2	K00206	1.7e-08
k141_77125_1	K00207	4.6e-50
k141_69497_1	K00207	8.3e-31
k141_5863_6	K00207	1.4e-29
k141_72471_5	K00207	2.6e-28
k141_73566_4	K00207	1.4e-27
k141_99070_1	K00207	5.9e-26
k141_105473_2	K00207	1.2e-12
k141_49778_6	K00208	8.1e-30
k141_58263_3	K00208	8.8e-28
k141_96497_7	K00208	3.6e-25
k141_28033_4	K00208	2.3e-24
k141_48315_10	K00208	1.3e-18
k141_4860_7	K00208	3.4e-16
k141_25358_1	K00208	4.5e-13
k141_18335_2	K00208	7.9e-12
k141_68254_11	K00208	1.3e-10
k141_23326_2	K00208	2.1e-10
k141_84347_5	K00208	6.6e-10
k141_104290_5	K00208	6.2e-09
k141_89432_5	K00208	3.4e-07
k141_73566_1	K00214	1.5e-14
k141_100705_2	K00215	7.1e-46
k141_36610_1	K00215	3e-28
k141_49778_6	K00216	9.6e-61
k141_48315_10	K00216	1.3e-56
k141_96497_7	K00216	9.8e-51
k141_58263_3	K00216	6.9e-50
k141_28033_4	K00216	3.9e-45
k141_4860_7	K00216	6.9e-41
k141_23326_2	K00216	3.1e-40
k141_89432_5	K00216	1.4e-32
k141_25358_1	K00216	2.8e-29
k141_18335_2	K00216	5.9e-25
k141_104290_5	K00216	4.6e-18
k141_84347_5	K00216	4.9e-18
k141_68254_11	K00216	9.6e-15
k141_41114_6	K00216	1.2e-09
k141_84347_8	K00217	1e-87
k141_26843_3	K00217	1.4e-56
k141_97584_4	K00217	2.9e-56
k141_108800_4	K00217	1.4e-34
k141_106308_3	K00217	8.3e-33
k141_15552_1	K00217	4e-25
k141_7099_2	K00217	3.6e-24
k141_11962_2	K00217	4.6e-15
k141_15197_1	K00217	5.9e-15
k141_49778_6	K00218	2.3e-20
k141_58263_3	K00218	3.6e-19
k141_28033_4	K00218	3.8e-14
k141_4860_7	K00218	3.3e-09
k141_96497_7	K00218	1.4e-07
k141_23326_2	K00218	9.1e-07
k141_89432_5	K00218	1.7e-06
k141_103865_1	K00220	1.4e-31
k141_23879_3	K00220	6.5e-29
k141_16260_4	K00220	4.8e-08
k141_6305_2	K00220	1.2e-07
k141_5863_6	K00226	2.2e-50
k141_97123_3	K00226	7.8e-08
k141_5863_7	K00226	3.7e-07
k141_85461_1	K00226	1.1e-06
k141_91304_1	K00226	3.3e-06
k141_49778_3	K00226	7.6e-06
k141_54879_1	K00230	7.6e-10
k141_67337_6	K00230	1.1e-08
k141_95089_3	K00230	1.7e-08
k141_64489_2	K00230	9.8e-07
k141_16214_8	K00231	5.3e-17
k141_93102_2	K00231	3.7e-16
k141_69497_1	K00231	1.1e-14
k141_105473_2	K00231	4e-13
k141_99070_1	K00231	5.1e-13
k141_72471_5	K00231	6.4e-13
k141_91282_2	K00231	7.7e-13
k141_19017_1	K00231	8.8e-12
k141_82557_5	K00231	9.8e-11
k141_73566_4	K00231	2.2e-10
k141_65912_2	K00231	4.4e-10
k141_77125_1	K00231	5.7e-10
k141_62825_1	K00231	1.8e-09
k141_56092_2	K00239	5.4e-31
