gene 	 KO 	 Evalue
k113_74257_length_1139_cov_3.0000_1	K00001	1.6e-33
k113_76328_length_3093_cov_5.0000_2	K00001	1.3e-26
k113_79878_length_1324_cov_6.0000_2	K00001	3.3e-06
k113_72500_length_4129_cov_6.0000_3	K00002	2.2e-65
k113_74050_length_2251_cov_5.0000_2	K00003	9.3e-162
k113_23173_length_3401_cov_5.0000_2	K00004	5.6e-07
k113_97201_length_2430_cov_2.9879_3	K00004	1.9e-06
k113_84601_length_2033_cov_4.0000_1	K00004	2.6e-06
k113_79878_length_1324_cov_6.0000_2	K00004	4.1e-06
k113_4223_length_3305_cov_5.0000_3	K00004	7e-06
k113_2333_length_2664_cov_4.0000_1	K00004	7.9e-06
k113_26563_length_1106_cov_4.0000_2	K00004	8.9e-06
k113_76328_length_3093_cov_5.0000_2	K00005	2.5e-17
k113_74257_length_1139_cov_3.0000_1	K00005	1.6e-14
k113_35857_length_4842_cov_4.0000_6	K00005	1.2e-07
k113_69800_length_3239_cov_5.0000_1	K00005	1.9e-07
k113_79878_length_1324_cov_6.0000_2	K00008	4.3e-08
k113_97201_length_2430_cov_2.9879_3	K00008	3.4e-07
k113_2333_length_2664_cov_4.0000_1	K00008	1.9e-06
k113_4223_length_3305_cov_5.0000_3	K00008	2.4e-06
k113_23173_length_3401_cov_5.0000_2	K00008	2.8e-06
k113_84601_length_2033_cov_4.0000_1	K00008	3.2e-06
k113_26563_length_1106_cov_4.0000_2	K00008	9.3e-06
k113_53831_length_1832_cov_5.0000_3	K00010	4.9e-08
k113_62520_length_1782_cov_4.0000_1	K00010	2.7e-07
k113_74050_length_2251_cov_5.0000_2	K00010	2.7e-06
k113_38851_length_2203_cov_5.0000_1	K00012	2.9e-06
k113_23173_length_3401_cov_5.0000_2	K00012	3.2e-06
k113_34859_length_1950_cov_6.0000_1	K00013	5.6e-184
k113_31787_length_7523_cov_5.0000_4	K00014	2.9e-84
k113_79878_length_1324_cov_6.0000_2	K00014	3.9e-10
k113_62520_length_1782_cov_4.0000_1	K00014	9.2e-09
k113_66231_length_4281_cov_5.0000_4	K00015	1.1e-86
k113_9150_length_4847_cov_7.0194_1	K00016	5.1e-104
k113_3662_length_3270_cov_5.0000_1	K00016	3.9e-14
k113_66231_length_4281_cov_5.0000_4	K00018	1e-68
k113_53831_length_1832_cov_5.0000_3	K00018	8.8e-06
k113_44587_length_2141_cov_4.0000_3	K00019	1.9e-52
k113_52945_length_3388_cov_5.0000_2	K00019	5e-45
k113_58560_length_1184_cov_4.0000_1	K00019	5.6e-35
k113_87174_length_2996_cov_4.0000_3	K00019	1.4e-25
k113_67311_length_2758_cov_5.0000_3	K00019	1.2e-23
k113_62520_length_1782_cov_4.0000_1	K00020	1.2e-109
k113_4223_length_3305_cov_5.0000_3	K00020	1.3e-12
k113_53831_length_1832_cov_5.0000_3	K00020	1.1e-11
k113_66231_length_4281_cov_5.0000_4	K00020	9.2e-10
k113_38851_length_2203_cov_5.0000_1	K00020	4.7e-08
k113_44587_length_2141_cov_4.0000_3	K00023	4.5e-79
k113_52945_length_3388_cov_5.0000_2	K00023	2.2e-33
k113_58560_length_1184_cov_4.0000_1	K00023	1.6e-20
k113_67311_length_2758_cov_5.0000_3	K00023	8.5e-18
k113_87174_length_2996_cov_4.0000_3	K00023	3.7e-14
k113_3662_length_3270_cov_5.0000_1	K00024	1e-84
k113_9150_length_4847_cov_7.0194_1	K00024	3.5e-69
k113_65440_length_1964_cov_3.0000_1	K00027	4.4e-179
k113_63144_length_1221_cov_3.9621_3	K00027	2.4e-13
k113_65440_length_1964_cov_3.0000_1	K00029	2.3e-237
k113_63144_length_1221_cov_3.9621_3	K00029	1.8e-13
k113_60623_length_3545_cov_4.0000_2	K00030	1.9e-45
k113_60623_length_3545_cov_4.0000_2	K00031	2.6e-47
k113_66231_length_4281_cov_5.0000_4	K00032	3.7e-62
k113_62520_length_1782_cov_4.0000_1	K00033	1.6e-22
k113_4223_length_3305_cov_5.0000_3	K00033	2.8e-06
k113_44587_length_2141_cov_4.0000_3	K00034	1.7e-72
k113_52945_length_3388_cov_5.0000_2	K00034	7.6e-40
k113_67311_length_2758_cov_5.0000_3	K00034	4.1e-38
k113_58560_length_1184_cov_4.0000_1	K00034	7.8e-24
k113_87174_length_2996_cov_4.0000_3	K00034	2e-23
k113_44587_length_2141_cov_4.0000_3	K00038	1.1e-63
k113_52945_length_3388_cov_5.0000_2	K00038	2e-36
k113_67311_length_2758_cov_5.0000_3	K00038	5e-30
k113_58560_length_1184_cov_4.0000_1	K00038	3.6e-23
k113_87174_length_2996_cov_4.0000_3	K00038	2.4e-17
k113_52945_length_3388_cov_5.0000_2	K00039	1.3e-37
k113_44587_length_2141_cov_4.0000_3	K00039	1.3e-28
k113_58560_length_1184_cov_4.0000_1	K00039	2.8e-18
k113_87174_length_2996_cov_4.0000_3	K00039	8.7e-15
k113_67311_length_2758_cov_5.0000_3	K00039	7.6e-06
k113_62520_length_1782_cov_4.0000_1	K00042	1e-102
k113_53831_length_1832_cov_5.0000_3	K00042	7e-09
k113_4223_length_3305_cov_5.0000_3	K00042	8.9e-08
k113_66231_length_4281_cov_5.0000_4	K00042	4.3e-07
k113_76328_length_3093_cov_5.0000_2	K00043	2e-65
k113_74257_length_1139_cov_3.0000_1	K00043	5.8e-56
k113_35857_length_4842_cov_4.0000_6	K00043	1.4e-12
k113_74257_length_1139_cov_3.0000_1	K00048	1.3e-51
k113_76328_length_3093_cov_5.0000_2	K00048	7.5e-50
k113_66231_length_4281_cov_5.0000_4	K00049	2.2e-37
k113_66231_length_4281_cov_5.0000_4	K00050	5.9e-59
k113_60623_length_3545_cov_4.0000_2	K00052	9.5e-147
k113_53831_length_1832_cov_5.0000_3	K00053	4.8e-155
k113_4223_length_3305_cov_5.0000_3	K00053	1.3e-07
k113_4223_length_3305_cov_5.0000_3	K00057	3.1e-10
k113_38851_length_2203_cov_5.0000_1	K00057	1.1e-06
k113_53831_length_1832_cov_5.0000_3	K00057	3.9e-06
k113_66231_length_4281_cov_5.0000_4	K00058	2.3e-94
k113_53831_length_1832_cov_5.0000_3	K00058	2.3e-06
k113_44587_length_2141_cov_4.0000_3	K00059	3.8e-93
k113_52945_length_3388_cov_5.0000_2	K00059	7.3e-50
k113_67311_length_2758_cov_5.0000_3	K00059	7.9e-46
k113_58560_length_1184_cov_4.0000_1	K00059	1.4e-31
k113_87174_length_2996_cov_4.0000_3	K00059	5.8e-28
k113_55601_length_1567_cov_3.0000_1	K00059	1.7e-07
k113_2333_length_2664_cov_4.0000_1	K00060	1.2e-06
k113_97201_length_2430_cov_2.9879_3	K00060	3e-06
k113_23173_length_3401_cov_5.0000_2	K00060	8.1e-06
k113_26563_length_1106_cov_4.0000_2	K00060	8.4e-06
k113_87588_length_1350_cov_6.9321_2	K00064	8.8e-37
k113_72500_length_4129_cov_6.0000_3	K00064	3e-22
k113_44587_length_2141_cov_4.0000_3	K00065	6e-75
k113_52945_length_3388_cov_5.0000_2	K00065	8.1e-44
k113_67311_length_2758_cov_5.0000_3	K00065	8.4e-33
k113_58560_length_1184_cov_4.0000_1	K00065	6.3e-23
k113_87174_length_2996_cov_4.0000_3	K00065	1.8e-22
k113_105834_length_1360_cov_4.0000_2	K00065	1.2e-06
k113_40750_length_1287_cov_4.0000_2	K00066	2.4e-06
k113_18322_length_1491_cov_4.0000_2	K00067	1.6e-104
k113_104178_length_1057_cov_4.0000_1	K00067	2.3e-26
k113_55601_length_1567_cov_3.0000_1	K00067	1.3e-21
k113_27949_length_1543_cov_5.0000_3	K00067	9.4e-10
k113_44587_length_2141_cov_4.0000_3	K00068	1.2e-52
k113_52945_length_3388_cov_5.0000_2	K00068	2.6e-29
k113_67311_length_2758_cov_5.0000_3	K00068	1.5e-17
k113_58560_length_1184_cov_4.0000_1	K00068	2.5e-16
k113_87174_length_2996_cov_4.0000_3	K00068	6e-12
k113_4223_length_3305_cov_5.0000_3	K00074	1.1e-07
k113_62520_length_1782_cov_4.0000_1	K00074	2.7e-06
k113_62882_length_1811_cov_5.0000_2	K00077	1.8e-66
k113_38851_length_2203_cov_5.0000_1	K00077	2.4e-08
k113_4223_length_3305_cov_5.0000_3	K00077	3.6e-07
k113_62520_length_1782_cov_4.0000_1	K00077	1.4e-06
k113_44587_length_2141_cov_4.0000_3	K00079	1e-10
k113_14701_length_1070_cov_5.0000_2	K00082	7.4e-42
k113_66231_length_4281_cov_5.0000_3	K00082	8e-29
k113_44587_length_2141_cov_4.0000_3	K00084	1e-11
k113_74257_length_1139_cov_3.0000_1	K00086	4.7e-78
k113_76328_length_3093_cov_5.0000_2	K00086	1.2e-72
k113_47999_length_1704_cov_4.0000_3	K00088	2.4e-110
k113_32129_length_4747_cov_5.0000_1	K00088	1.6e-82
k113_20793_length_8114_cov_5.0000_5	K00088	1.2e-10
k113_36911_length_2348_cov_5.0000_3	K00088	8.1e-07
k113_66231_length_4281_cov_5.0000_4	K00090	1.1e-74
k113_74257_length_1139_cov_3.0000_1	K00093	2.4e-48
k113_76328_length_3093_cov_5.0000_2	K00093	2.2e-32
k113_35857_length_4842_cov_4.0000_6	K00096	8e-17
k113_76328_length_3093_cov_5.0000_2	K00096	8.1e-11
k113_74257_length_1139_cov_3.0000_1	K00096	6.7e-08
k113_69800_length_3239_cov_5.0000_1	K00096	1.1e-06
k113_46520_length_7441_cov_4.0000_3	K00098	4.2e-07
k113_2333_length_2664_cov_4.0000_1	K00098	3.5e-06
k113_71302_length_2506_cov_6.0000_3	K00099	1.2e-154
k113_76328_length_3093_cov_5.0000_2	K00100	2.8e-160
k113_74257_length_1139_cov_3.0000_1	K00100	6.1e-72
k113_96653_length_1871_cov_5.0000_1	K00102	3e-49
k113_58906_length_1774_cov_3.0000_1	K00102	3.2e-41
k113_96653_length_1871_cov_5.0000_1	K00104	3.1e-69
k113_58906_length_1774_cov_3.0000_1	K00104	1.1e-45
k113_4322_length_11534_cov_5.0000_5	K00105	3.3e-09
k113_31787_length_7523_cov_5.0000_1	K00105	4.4e-09
k113_23595_length_1119_cov_5.0000_1	K00105	5.9e-09
k113_64942_length_9792_cov_5.0000_3	K00105	8.8e-09
k113_3938_length_1846_cov_4.0000_1	K00105	5.9e-07
k113_46544_length_1139_cov_3.0000_1	K00105	7.3e-07
