gene 	 KO 	 Evalue
k117_86303_length_5850_cov_7.0000_2	K00001	5.8e-49
k117_83508_length_16021_cov_7.9916_16	K00002	1.5e-07
k117_131942_length_14019_cov_8.0000_11	K00002	1.2e-06
k117_44549_length_11183_cov_9.0000_7	K00003	7.1e-73
k117_17121_length_9434_cov_7.0000_1	K00003	6.6e-07
k117_86303_length_5850_cov_7.0000_2	K00004	6.2e-79
k117_155562_length_11095_cov_6.9902_3	K00005	4.2e-06
k117_86303_length_5850_cov_7.0000_2	K00008	1.7e-79
k117_53790_length_3198_cov_8.4083_2	K00008	2.4e-06
k117_21134_length_18400_cov_7.0000_15	K00010	1.3e-46
k117_24902_length_41072_cov_9.0000_17	K00010	4e-44
k117_37887_length_23287_cov_9.0000_8	K00010	7.6e-27
k117_24902_length_41072_cov_9.0000_28	K00010	5.2e-25
k117_120478_length_20616_cov_6.9959_12	K00010	5.4e-21
k117_82760_length_9905_cov_7.0000_5	K00010	5.2e-13
k117_126031_length_10805_cov_7.0000_2	K00010	1.4e-08
k117_138608_length_11208_cov_7.0000_1	K00012	3.4e-122
k117_55447_length_6603_cov_7.0000_1	K00012	2.6e-70
k117_4191_length_13814_cov_7.0000_10	K00012	6.2e-08
k117_152925_length_32693_cov_8.0000_17	K00012	1.5e-06
k117_104159_length_7661_cov_8.0000_7	K00013	2.8e-131
k117_87585_length_1898_cov_7.0000_3	K00014	1e-72
k117_140773_length_11086_cov_6.9902_4	K00014	2.7e-07
k117_166169_length_8364_cov_7.0000_1	K00014	4.2e-07
k117_4191_length_13814_cov_7.0000_3	K00015	2.7e-92
k117_45518_length_8436_cov_7.0000_6	K00015	8.7e-60
k117_15609_length_26782_cov_8.1159_8	K00015	3.2e-56
k117_152925_length_32693_cov_8.0000_17	K00016	8.3e-93
k117_127440_length_44759_cov_8.0000_19	K00016	2.8e-34
k117_4191_length_13814_cov_7.0000_3	K00018	4.4e-129
