gene 	 KO 	 Evalue
k117_20215_length_11649_cov_29.9095_4	K00001	1e-53
k117_52519_length_33694_cov_34.9787_11	K00001	1.4e-50
k117_43360_length_26141_cov_43.9703_7	K00001	4.4e-10
k117_53605_length_16809_cov_37.9202_11	K00002	8.9e-45
k117_20215_length_11649_cov_29.9095_4	K00004	3.1e-101
k117_52519_length_33694_cov_34.9787_11	K00004	1.8e-82
k117_43360_length_26141_cov_43.9703_7	K00005	1.2e-13
k117_43360_length_26141_cov_43.9703_15	K00005	4.7e-07
k117_119081_length_10179_cov_43.8462_5	K00007	1.6e-121
k117_20215_length_11649_cov_29.9095_4	K00008	8.3e-102
k117_52519_length_33694_cov_34.9787_11	K00008	4.6e-80
k117_119081_length_10179_cov_43.8462_5	K00009	7.6e-26
k117_88298_length_17737_cov_33.9663_5	K00010	5.4e-53
k117_59551_length_33368_cov_210.8800_3	K00010	1.3e-31
k117_60245_length_27417_cov_34.9551_20	K00010	3.2e-24
k117_69273_length_41048_cov_36.9683_26	K00010	1.4e-08
k117_70985_length_2418_cov_47.6988_1	K00012	3.1e-93
k117_137346_length_3623_cov_34.1432_2	K00012	4e-37
k117_115568_length_37929_cov_37.9824_1	K00012	1.1e-22
k117_28300_length_6057_cov_28.5569_1	K00012	5.6e-22
k117_6598_length_3913_cov_32.0148_1	K00012	7.6e-09
k117_24187_length_42463_cov_33.9860_20	K00014	4.3e-80
k117_48999_length_6433_cov_59.7851_5	K00015	2.2e-86
k117_88298_length_17737_cov_33.9663_12	K00015	2.6e-60
k117_45516_length_3149_cov_73.1332_1	K00016	2e-38
k117_48999_length_6433_cov_59.7851_5	K00018	2.2e-123
k117_88298_length_17737_cov_33.9663_12	K00018	7.1e-47
k117_60245_length_27417_cov_34.9551_8	K00019	5.7e-56
k117_100978_length_11045_cov_42.9308_7	K00019	1.4e-46
k117_163466_length_41982_cov_33.9708_12	K00019	3.2e-34
k117_130497_length_14962_cov_40.9030_10	K00019	5.1e-19
k117_96796_length_7075_cov_36.8137_5	K00019	9e-10
k117_70985_length_2418_cov_47.6988_1	K00020	2.8e-06
k117_58447_length_99682_cov_32.9884_41	K00020	3.9e-06
k117_60245_length_27417_cov_34.9551_8	K00023	6.5e-85
k117_100978_length_11045_cov_42.9308_7	K00023	2.3e-41
k117_163466_length_41982_cov_33.9708_12	K00023	1.6e-26
k117_130497_length_14962_cov_40.9030_10	K00023	3.6e-13
k117_100978_length_11045_cov_42.9308_8	K00023	1.4e-06
k117_45516_length_3149_cov_73.1332_1	K00024	8.5e-87
k117_51818_length_44871_cov_35.0790_3	K00031	2e-157
k117_48999_length_6433_cov_59.7851_5	K00032	2.4e-60
k117_88298_length_17737_cov_33.9663_12	K00032	1.7e-33
k117_60245_length_27417_cov_34.9551_8	K00034	1.8e-83
k117_100978_length_11045_cov_42.9308_7	K00034	8.7e-53
k117_163466_length_41982_cov_33.9708_12	K00034	6.9e-36
k117_130497_length_14962_cov_40.9030_10	K00034	5.8e-23
k117_100978_length_11045_cov_42.9308_8	K00034	4.3e-10
k117_137346_length_3623_cov_34.1432_1	K00034	2.3e-07
k117_96796_length_7075_cov_36.8137_5	K00034	4.5e-07
k117_88298_length_17737_cov_33.9663_5	K00035	2.9e-16
k117_59551_length_33368_cov_210.8800_3	K00035	9.9e-14
k117_69273_length_41048_cov_36.9683_26	K00035	4.8e-08
k117_60245_length_27417_cov_34.9551_20	K00035	8.6e-07
k117_60245_length_27417_cov_34.9551_8	K00038	6.4e-75
k117_100978_length_11045_cov_42.9308_7	K00038	2.4e-43
k117_163466_length_41982_cov_33.9708_12	K00038	3.6e-28
k117_130497_length_14962_cov_40.9030_10	K00038	1.5e-21
k117_100978_length_11045_cov_42.9308_7	K00039	1.2e-44
k117_60245_length_27417_cov_34.9551_8	K00039	2.4e-39
k117_130497_length_14962_cov_40.9030_10	K00039	4e-29
k117_163466_length_41982_cov_33.9708_12	K00039	4e-16
k117_119081_length_10179_cov_43.8462_5	K00040	1.7e-145
k117_119081_length_10179_cov_43.8462_5	K00041	2.1e-55
k117_43360_length_26141_cov_43.9703_7	K00043	2.4e-48
k117_119081_length_10179_cov_43.8462_5	K00045	1.5e-189
k117_43360_length_26141_cov_43.9703_7	K00048	3.3e-31
k117_48999_length_6433_cov_59.7851_5	K00049	1.4e-26
k117_88298_length_17737_cov_33.9663_12	K00049	3.9e-11
k117_48999_length_6433_cov_59.7851_5	K00050	1.4e-56
k117_88298_length_17737_cov_33.9663_12	K00050	1.4e-35
k117_51818_length_44871_cov_35.0790_3	K00052	5.9e-16
k117_20215_length_11649_cov_29.9095_4	K00055	5.5e-34
k117_52519_length_33694_cov_34.9787_11	K00055	7.8e-30
k117_43360_length_26141_cov_43.9703_10	K00057	2.7e-98
k117_115568_length_37929_cov_37.9824_1	K00057	3.5e-06
k117_28300_length_6057_cov_28.5569_1	K00057	3.8e-06
k117_48999_length_6433_cov_59.7851_5	K00058	2.3e-98
k117_88298_length_17737_cov_33.9663_12	K00058	5.4e-84
k117_60245_length_27417_cov_34.9551_8	K00059	3e-104
k117_100978_length_11045_cov_42.9308_7	K00059	6.6e-58
k117_163466_length_41982_cov_33.9708_12	K00059	2.5e-40
k117_130497_length_14962_cov_40.9030_10	K00059	4.1e-33
k117_58631_length_42510_cov_34.9743_24	K00059	5.2e-11
k117_137346_length_3623_cov_34.1432_1	K00059	4.4e-10
k117_100978_length_11045_cov_42.9308_8	K00059	4.7e-10
k117_96796_length_7075_cov_36.8137_5	K00059	2.4e-08
k117_65604_length_32521_cov_34.9622_5	K00059	5.3e-08
k117_82795_length_26816_cov_69.9070_1	K00059	3.3e-06
k117_20215_length_11649_cov_29.9095_4	K00060	9.5e-84
k117_52519_length_33694_cov_34.9787_11	K00060	1.9e-61
k117_164053_length_57820_cov_34.1183_15	K00060	9.5e-06
