gene 	 KO 	 Evalue
k115_23991_length_140260_cov_62.9929_19	K00001	1.5e-56
k115_70051_length_127052_cov_63.6486_93	K00001	3.6e-34
k115_24609_length_253539_cov_67.9915_48	K00001	1.3e-33
k115_9222_length_75197_cov_57.0006_27	K00001	4.9e-29
k115_23991_length_140260_cov_62.9929_22	K00001	7.3e-22
k115_62719_length_189849_cov_71.0000_74	K00001	6.1e-08
k115_60219_length_223195_cov_52.9963_104	K00001	3.4e-06
k115_62098_length_54192_cov_58.9657_44	K00002	1.7e-54
k115_62719_length_189849_cov_71.0000_115	K00003	1.2e-139
k115_23991_length_140260_cov_62.9929_38	K00003	3.6e-07
k115_23991_length_140260_cov_62.9929_19	K00004	3.5e-97
k115_32117_length_46835_cov_76.8264_14	K00004	4.7e-09
k115_41012_length_57435_cov_60.9225_45	K00004	2.3e-07
k115_60219_length_223195_cov_52.9963_64	K00004	9.6e-07
k115_24609_length_253539_cov_67.9915_48	K00005	2.6e-20
k115_9222_length_75197_cov_57.0006_27	K00005	2e-17
k115_70051_length_127052_cov_63.6486_93	K00005	3.5e-17
k115_23991_length_140260_cov_62.9929_22	K00005	5.8e-12
k115_36196_length_147609_cov_60.0673_62	K00005	1.5e-10
k115_23991_length_140260_cov_62.9929_19	K00008	7.5e-97
k115_60219_length_223195_cov_52.9963_64	K00008	6.6e-08
k115_32117_length_46835_cov_76.8264_14	K00008	5.4e-07
k115_24609_length_253539_cov_67.9915_251	K00008	1.8e-06
k115_60219_length_223195_cov_52.9963_104	K00008	2e-06
k115_41012_length_57435_cov_60.9225_45	K00008	3.5e-06
k115_23991_length_140260_cov_62.9929_38	K00010	2.7e-121
k115_33130_length_102505_cov_50.9922_39	K00010	1e-35
k115_60219_length_223195_cov_52.9963_28	K00010	3.7e-06
k115_70051_length_127052_cov_63.6486_67	K00012	6.1e-69
k115_60219_length_223195_cov_52.9963_64	K00012	1.5e-07
k115_24609_length_253539_cov_67.9915_80	K00013	4e-191
k115_9222_length_75197_cov_57.0006_36	K00014	3.9e-79
k115_51686_length_160930_cov_59.9883_29	K00014	8.4e-11
k115_60219_length_223195_cov_52.9963_85	K00014	1.6e-06
k115_37729_length_3757_cov_76.6661_2	K00015	1.3e-86
k115_23991_length_140260_cov_62.9929_20	K00015	4.3e-85
k115_70051_length_127052_cov_63.6486_69	K00015	8.9e-66
