gene 	 KO 	 Evalue
k115_57642_length_5776_cov_14.0638_8	K00001	4.3e-31
k115_14506_length_7847_cov_11.8121_2	K00001	1.7e-06
k115_10554_length_4439_cov_10.0000_5	K00002	1.2e-45
k115_54517_length_9880_cov_9.9032_6	K00002	2.3e-06
k115_5216_length_10833_cov_11.8903_6	K00003	1.9e-116
k115_57642_length_5776_cov_14.0638_8	K00005	1.3e-14
k115_39936_length_18276_cov_13.0214_2	K00005	4.2e-14
k115_63711_length_11313_cov_10.9857_6	K00005	1.1e-06
k115_14506_length_7847_cov_11.8121_2	K00008	4.6e-06
k115_33626_length_7886_cov_15.0000_7	K00010	6.2e-06
k115_5216_length_10833_cov_11.8903_6	K00010	8.4e-06
k115_4201_length_4944_cov_10.1429_3	K00012	9.6e-07
k115_14506_length_7847_cov_11.8121_2	K00012	6.4e-06
k115_68724_length_7218_cov_12.0000_7	K00012	8.8e-06
k115_31106_length_3752_cov_10.9560_4	K00014	1.8e-78
k115_14506_length_7847_cov_11.8121_2	K00014	3.1e-06
k115_10745_length_5487_cov_14.1664_1	K00015	6.6e-92
k115_57574_length_2824_cov_16.0000_3	K00015	9.8e-50
k115_40976_length_5839_cov_15.6258_1	K00015	2.3e-36
k115_48551_length_9163_cov_14.1554_3	K00015	2.8e-08
k115_39936_length_18276_cov_13.0214_3	K00015	4.3e-06
k115_27229_length_3764_cov_14.3922_2	K00016	8.3e-98
k115_10745_length_5487_cov_14.1664_1	K00018	1.3e-72
k115_57574_length_2824_cov_16.0000_3	K00018	2.2e-41
k115_40976_length_5839_cov_15.6258_1	K00018	8.9e-35
k115_48551_length_9163_cov_14.1554_3	K00018	2.5e-06
k115_63907_length_7060_cov_16.0000_2	K00019	7.5e-64
k115_39936_length_18276_cov_13.0214_3	K00020	1.8e-09
k115_49239_length_5364_cov_15.2892_7	K00020	1.4e-08
k115_27855_length_10185_cov_14.3251_5	K00020	4.1e-06
k115_27855_length_10185_cov_14.3251_5	K00022	6e-76
k115_63907_length_7060_cov_16.0000_2	K00023	9.3e-83
k115_27229_length_3764_cov_14.3922_2	K00024	4.7e-70
k115_54955_length_22455_cov_15.3629_7	K00030	5.5e-49
k115_54955_length_22455_cov_15.3629_7	K00031	2.5e-49
k115_10745_length_5487_cov_14.1664_1	K00032	1.2e-57
k115_57574_length_2824_cov_16.0000_3	K00032	2.2e-38
k115_40976_length_5839_cov_15.6258_1	K00032	2.1e-27
k115_63907_length_7060_cov_16.0000_2	K00034	7.1e-89
k115_38657_length_3353_cov_9.7826_6	K00034	1e-07
k115_63907_length_7060_cov_16.0000_2	K00038	6.7e-75
k115_38657_length_3353_cov_9.7826_6	K00038	1.5e-06
k115_63907_length_7060_cov_16.0000_2	K00039	6.8e-40
k115_39936_length_18276_cov_13.0214_3	K00042	1.5e-09
k115_57642_length_5776_cov_14.0638_8	K00043	1.7e-76
k115_39936_length_18276_cov_13.0214_2	K00043	2e-08
k115_57642_length_5776_cov_14.0638_8	K00048	6.7e-61
k115_10745_length_5487_cov_14.1664_1	K00049	3.7e-35
k115_57574_length_2824_cov_16.0000_3	K00049	2.3e-17
k115_40976_length_5839_cov_15.6258_1	K00049	1.8e-15
k115_10745_length_5487_cov_14.1664_1	K00050	2e-56
k115_40976_length_5839_cov_15.6258_1	K00050	1.1e-25
k115_57574_length_2824_cov_16.0000_3	K00050	8.3e-25
k115_54955_length_22455_cov_15.3629_7	K00052	9.4e-159
