gene 	 KO 	 Evalue
k115_60940_length_15709_cov_8.0000_14	K00001	1.1e-35
k115_4203_length_11060_cov_10.9708_1	K00001	1.5e-28
k115_1716_length_65200_cov_9.0000_54	K00001	1.8e-25
k115_64903_length_33819_cov_7.0000_26	K00001	2e-20
k115_1716_length_65200_cov_9.0000_41	K00001	1.8e-06
k115_64903_length_33819_cov_7.0000_25	K00002	1.6e-53
k115_64903_length_33819_cov_7.0000_28	K00002	7.1e-06
k115_15142_length_39680_cov_10.9960_30	K00003	4.3e-139
k115_1716_length_65200_cov_9.0000_48	K00003	4.8e-08
k115_2393_length_81533_cov_11.9405_39	K00004	1.6e-06
k115_50368_length_7877_cov_10.9794_2	K00004	8.2e-06
k115_66395_length_94757_cov_11.0000_9	K00005	2.2e-105
k115_60940_length_15709_cov_8.0000_14	K00005	1.6e-21
k115_64903_length_33819_cov_7.0000_26	K00005	3e-17
k115_66395_length_94757_cov_11.0000_20	K00005	9.6e-17
k115_4203_length_11060_cov_10.9708_1	K00005	1.3e-15
k115_1716_length_65200_cov_9.0000_54	K00005	8.8e-12
k115_2393_length_81533_cov_11.9405_39	K00008	8.1e-07
k115_1716_length_65200_cov_9.0000_29	K00008	7.7e-06
k115_2393_length_81533_cov_11.9405_37	K00008	8.4e-06
k115_1716_length_65200_cov_9.0000_48	K00010	2.1e-44
k115_2393_length_81533_cov_11.9405_39	K00012	4.9e-06
k115_48809_length_18027_cov_8.0000_5	K00013	4.6e-190
k115_66395_length_94757_cov_11.0000_24	K00014	1.9e-83
k115_1716_length_65200_cov_9.0000_29	K00014	8.1e-07
k115_55857_length_17131_cov_9.0000_9	K00014	1.2e-06
k115_2393_length_81533_cov_11.9405_37	K00014	2.6e-06
k115_10417_length_28591_cov_10.0000_20	K00015	1.1e-94
k115_2393_length_81533_cov_11.9405_13	K00015	1.5e-56
k115_2393_length_81533_cov_11.9405_37	K00016	4.4e-134
k115_10417_length_28591_cov_10.0000_20	K00018	7.6e-121
k115_2393_length_81533_cov_11.9405_13	K00018	1.3e-47
k115_66395_length_94757_cov_11.0000_102	K00019	3.4e-60
k115_15142_length_39680_cov_10.9960_25	K00019	3.5e-60
k115_1488_length_15664_cov_8.8801_10	K00019	2.4e-53
k115_20054_length_14288_cov_8.9701_2	K00019	7.8e-43
k115_55857_length_17131_cov_9.0000_9	K00019	6.8e-42
k115_23966_length_13438_cov_11.0000_6	K00019	4.1e-09
k115_44917_length_21576_cov_7.8693_8	K00020	1.6e-12
k115_54586_length_5386_cov_10.9696_3	K00020	9.2e-10
k115_66395_length_94757_cov_11.0000_21	K00020	4.1e-09
k115_2393_length_81533_cov_11.9405_13	K00020	6.8e-08
k115_10417_length_28591_cov_10.0000_20	K00020	1.2e-06
k115_15142_length_39680_cov_10.9960_25	K00023	8.6e-90
k115_66395_length_94757_cov_11.0000_102	K00023	7.3e-77
k115_1488_length_15664_cov_8.8801_10	K00023	3.1e-72
k115_20054_length_14288_cov_8.9701_2	K00023	1.5e-37
k115_55857_length_17131_cov_9.0000_9	K00023	1.6e-31
k115_23966_length_13438_cov_11.0000_6	K00023	5.6e-07
k115_2393_length_81533_cov_11.9405_37	K00024	1e-95
k115_2393_length_81533_cov_11.9405_39	K00024	1.1e-06
k115_23246_length_20463_cov_7.0000_4	K00027	7e-145
k115_23246_length_20463_cov_7.0000_4	K00029	1.3e-98
k115_35658_length_16136_cov_7.8222_5	K00030	3.9e-52
k115_57312_length_31821_cov_9.0000_22	K00030	6.5e-08
k115_57312_length_31821_cov_9.0000_22	K00031	5.8e-164
k115_35658_length_16136_cov_7.8222_5	K00031	4.9e-47
k115_10417_length_28591_cov_10.0000_20	K00032	4.9e-65
k115_2393_length_81533_cov_11.9405_13	K00032	1.7e-33
k115_66395_length_94757_cov_11.0000_102	K00034	1.9e-86
k115_15142_length_39680_cov_10.9960_25	K00034	1.2e-85
k115_1488_length_15664_cov_8.8801_10	K00034	3.6e-84
k115_20054_length_14288_cov_8.9701_2	K00034	7e-57
k115_55857_length_17131_cov_9.0000_9	K00034	2.3e-37
k115_23966_length_13438_cov_11.0000_6	K00034	2.3e-09
k115_42583_length_5943_cov_7.0000_1	K00034	4e-06
k115_1716_length_65200_cov_9.0000_48	K00035	2e-15
k115_15142_length_39680_cov_10.9960_25	K00038	1.1e-70
k115_66395_length_94757_cov_11.0000_102	K00038	1.4e-67
k115_1488_length_15664_cov_8.8801_10	K00038	1.5e-63
k115_20054_length_14288_cov_8.9701_2	K00038	6.2e-50
k115_55857_length_17131_cov_9.0000_9	K00038	1.8e-35
k115_66395_length_94757_cov_11.0000_102	K00039	7.6e-40
k115_15142_length_39680_cov_10.9960_25	K00039	8e-38
k115_1488_length_15664_cov_8.8801_10	K00039	1.4e-36
k115_55857_length_17131_cov_9.0000_9	K00039	1.8e-28
k115_20054_length_14288_cov_8.9701_2	K00039	5.1e-21
k115_44917_length_21576_cov_7.8693_8	K00042	4.5e-10
k115_66395_length_94757_cov_11.0000_21	K00042	6.2e-09
k115_54586_length_5386_cov_10.9696_3	K00042	3e-06
k115_60940_length_15709_cov_8.0000_14	K00043	2.7e-85
k115_4203_length_11060_cov_10.9708_1	K00043	9.4e-64
k115_1716_length_65200_cov_9.0000_54	K00043	8.2e-60
k115_64903_length_33819_cov_7.0000_26	K00043	3.2e-51
k115_66395_length_94757_cov_11.0000_20	K00043	1.1e-08
k115_66395_length_94757_cov_11.0000_9	K00043	7.9e-06
k115_60940_length_15709_cov_8.0000_14	K00048	7.6e-171
k115_1716_length_65200_cov_9.0000_54	K00048	2.1e-76
k115_4203_length_11060_cov_10.9708_1	K00048	1.9e-74
k115_64903_length_33819_cov_7.0000_26	K00048	5.6e-48
k115_66395_length_94757_cov_11.0000_20	K00048	1.1e-08
k115_66395_length_94757_cov_11.0000_9	K00048	3e-07
k115_10417_length_28591_cov_10.0000_20	K00049	5.4e-36
k115_2393_length_81533_cov_11.9405_13	K00049	6.5e-16
k115_10417_length_28591_cov_10.0000_20	K00050	1.2e-56
k115_2393_length_81533_cov_11.9405_13	K00050	6.8e-29
k115_35658_length_16136_cov_7.8222_5	K00052	1.8e-158
k115_57312_length_31821_cov_9.0000_22	K00052	1.3e-16
k115_54586_length_5386_cov_10.9696_3	K00053	9.6e-156
k115_45607_length_41879_cov_8.0000_40	K00057	1.1e-88
k115_44917_length_21576_cov_7.8693_8	K00057	6.3e-08
k115_10417_length_28591_cov_10.0000_20	K00058	4e-105
k115_2393_length_81533_cov_11.9405_13	K00058	2e-91
k115_54586_length_5386_cov_10.9696_3	K00058	5.1e-06
k115_15142_length_39680_cov_10.9960_25	K00059	8.7e-104
