gene 	 KO 	 Evalue
k141_11748_length_68248_cov_33.1236_53	K00001	3.9e-62
k141_652_length_111433_cov_34.9314_46	K00001	4.2e-62
k141_11748_length_68248_cov_33.1236_11	K00001	2.8e-58
k141_652_length_111433_cov_34.9314_42	K00001	2.6e-54
k141_4094_length_53024_cov_31.3451_8	K00001	3.4e-27
k141_652_length_111433_cov_34.9314_50	K00001	6.2e-24
k141_17637_length_56025_cov_28.9454_26	K00001	2.1e-12
k141_22732_length_197932_cov_33.6029_68	K00001	7.6e-06
k141_5117_length_161075_cov_31.5365_1	K00002	6.3e-61
k141_14467_length_62168_cov_29.0000_31	K00002	2.8e-53
k141_10677_length_49755_cov_32.9915_20	K00002	1.7e-48
k141_25814_length_225132_cov_34.3544_26	K00002	1.4e-13
k141_11748_length_68248_cov_33.1236_30	K00002	5.9e-10
k141_22077_length_81309_cov_30.9922_9	K00002	6.1e-09
k141_25814_length_225132_cov_34.3544_4	K00002	4.9e-06
k141_7193_length_119971_cov_34.8104_20	K00003	6.7e-142
k141_652_length_111433_cov_34.9314_42	K00004	2.6e-95
k141_652_length_111433_cov_34.9314_46	K00004	5.1e-94
k141_11748_length_68248_cov_33.1236_53	K00004	5.6e-71
k141_11748_length_68248_cov_33.1236_11	K00004	1.5e-35
k141_20938_length_95377_cov_27.8761_15	K00004	1.7e-06
k141_22077_length_81309_cov_30.9922_29	K00004	2.4e-06
k141_22077_length_81309_cov_30.9922_39	K00004	7.4e-06
k141_4094_length_53024_cov_31.3451_8	K00005	1.3e-16
k141_17637_length_56025_cov_28.9454_26	K00005	3.9e-11
k141_652_length_111433_cov_34.9314_50	K00005	6.3e-10
k141_10014_length_129390_cov_28.9128_32	K00005	2.2e-09
k141_652_length_111433_cov_34.9314_46	K00008	7.5e-111
k141_652_length_111433_cov_34.9314_42	K00008	1.2e-106
k141_11748_length_68248_cov_33.1236_53	K00008	6.5e-79
k141_11748_length_68248_cov_33.1236_11	K00008	3.7e-33
k141_11748_length_68248_cov_33.1236_27	K00008	3.2e-06
k141_22077_length_81309_cov_30.9922_29	K00008	4.2e-06
k141_6120_length_20481_cov_33.8330_7	K00010	3.8e-43
k141_4858_length_154861_cov_35.9844_63	K00010	7.1e-08
k141_4858_length_154861_cov_35.9844_73	K00010	1.7e-06
k141_25814_length_225132_cov_34.3544_62	K00012	6e-09
k141_22077_length_81309_cov_30.9922_29	K00012	7e-08
k141_5117_length_161075_cov_31.5365_4	K00013	2.1e-158
k141_24181_length_78109_cov_31.0000_38	K00014	7.2e-58
k141_22077_length_81309_cov_30.9922_39	K00014	1.7e-06
k141_5117_length_161075_cov_31.5365_22	K00015	4.6e-75
k141_652_length_111433_cov_34.9314_35	K00015	3.8e-70
k141_15702_length_28465_cov_38.0000_21	K00015	3.6e-59
k141_5117_length_161075_cov_31.5365_95	K00015	9.3e-10
k141_11748_length_68248_cov_33.1236_27	K00015	1.1e-09
k141_4858_length_154861_cov_35.9844_63	K00015	6e-07
k141_5117_length_161075_cov_31.5365_17	K00016	4e-128
k141_24181_length_78109_cov_31.0000_32	K00016	7.8e-122
k141_652_length_111433_cov_34.9314_35	K00018	4.2e-76
k141_5117_length_161075_cov_31.5365_22	K00018	2.7e-70
