gene 	 KO 	 Evalue
k141_35200_16	K00001	3.2e-58
k141_35200_19	K00001	7.4e-57
k141_52128_7	K00001	1.8e-28
k141_21769_5	K00001	2e-25
k141_44798_4	K00001	1.3e-06
k141_35200_13	K00002	1.4e-08
k141_43893_5	K00003	6.5e-139
k141_21384_4	K00003	6.3e-08
k141_35200_16	K00004	1.8e-99
k141_35200_19	K00004	5.2e-84
k141_4630_5	K00004	1.8e-06
k141_3894_3	K00004	9e-06
k141_35200_10	K00005	4.2e-106
k141_35200_33	K00005	1.5e-16
k141_52128_7	K00005	1.1e-15
k141_21769_5	K00005	9.7e-12
k141_35200_16	K00008	1.4e-118
k141_35200_19	K00008	3.4e-94
k141_4630_5	K00008	8.9e-07
k141_25521_15	K00008	8.4e-06
k141_4630_7	K00008	9.2e-06
k141_21384_4	K00010	1.4e-44
k141_22320_5	K00012	6.4e-111
k141_4630_5	K00012	5.4e-06
k141_35221_8	K00013	3.3e-190
k141_35200_37	K00014	1.5e-83
k141_25521_15	K00014	8.9e-07
k141_22717_2	K00014	1.3e-06
k141_4630_7	K00014	2.9e-06
k141_44798_4	K00014	5.6e-06
k141_32249_17	K00015	3e-94
k141_17583_3	K00015	1.3e-56
k141_4630_7	K00016	4.8e-134
k141_32249_17	K00018	1.7e-120
k141_17583_3	K00018	2.2e-47
k141_52303_3	K00019	7.2e-60
k141_15342_12	K00019	2e-53
k141_28385_2	K00019	3.6e-43
k141_22717_2	K00019	7.4e-42
k141_49910_7	K00019	3.7e-25
k141_49910_6	K00019	4.9e-25
k141_24446_7	K00019	4.5e-09
k141_52910_3	K00019	2.4e-08
k141_35200_34	K00020	2e-10
k141_1307_3	K00020	3.1e-09
k141_17583_3	K00020	4.2e-08
k141_32249_17	K00020	1.3e-06
k141_52303_3	K00023	1.3e-89
k141_15342_12	K00023	3.9e-72
k141_49910_6	K00023	6e-40
k141_28385_2	K00023	7.2e-38
k141_22717_2	K00023	1.7e-31
k141_49910_7	K00023	1.2e-26
k141_24446_7	K00023	6.2e-07
k141_4630_7	K00024	1.1e-95
k141_4630_5	K00024	1.2e-06
k141_39085_2	K00027	7.8e-145
k141_39085_2	K00029	1.6e-98
k141_12521_4	K00030	5.2e-52
k141_49046_10	K00030	1.7e-06
k141_49046_10	K00031	3.3e-147
k141_12521_4	K00031	3.9e-47
k141_32249_17	K00032	1.9e-64
k141_17583_3	K00032	1.8e-33
k141_52303_3	K00034	1.7e-85
k141_15342_12	K00034	3.5e-84
k141_28385_2	K00034	2.9e-57
k141_49910_6	K00034	5.9e-39
k141_22717_2	K00034	2.6e-37
k141_49910_7	K00034	3e-35
k141_24446_7	K00034	2.5e-09
k141_22320_17	K00034	9e-06
k141_21384_4	K00035	2.2e-15
k141_52303_3	K00038	1.4e-70
k141_15342_12	K00038	1.1e-63
k141_28385_2	K00038	1.5e-50
k141_49910_6	K00038	5.8e-37
k141_22717_2	K00038	1.9e-35
k141_49910_7	K00038	5.4e-22
k141_52303_3	K00039	7.6e-38
k141_15342_12	K00039	3.2e-36
k141_22717_2	K00039	1.9e-28
k141_28385_2	K00039	3.2e-21
k141_49910_6	K00039	5.4e-17
k141_49910_7	K00039	2.3e-13
k141_35200_34	K00042	1.1e-09
k141_1307_3	K00042	5.2e-06
k141_52128_7	K00043	2.2e-63
k141_21769_5	K00043	9e-60
k141_35200_33	K00043	1.9e-08
k141_35200_10	K00043	7.6e-06
k141_21769_5	K00048	2.4e-76
k141_52128_7	K00048	2.4e-74
k141_35200_33	K00048	1.2e-09
k141_35200_10	K00048	4.5e-07
k141_32249_17	K00049	1.3e-34
k141_17583_3	K00049	1.3e-15
k141_32249_17	K00050	5.2e-57
k141_17583_3	K00050	3e-29
k141_12521_4	K00052	6.9e-159
k141_49046_10	K00052	7.4e-12
k141_1307_3	K00053	5.7e-155
k141_35200_16	K00055	4.7e-45
k141_35200_19	K00055	7.9e-39
k141_51611_8	K00057	2.6e-88
k141_22320_5	K00057	2.9e-08
k141_32249_17	K00058	7.1e-105
k141_17583_3	K00058	8.7e-92
k141_52303_3	K00059	2.5e-103
k141_15342_12	K00059	1.4e-95
k141_28385_2	K00059	1.5e-67
k141_49910_6	K00059	1.8e-49
k141_22717_2	K00059	8.2e-44
k141_49910_7	K00059	1.1e-36
k141_24446_7	K00059	1.3e-11
k141_52910_3	K00059	3.4e-09
k141_22320_19	K00059	3e-07
k141_22320_17	K00059	1.5e-06
k141_9312_3	K00059	6.5e-06
k141_35200_19	K00060	2.1e-81
k141_35200_16	K00060	1.1e-79
k141_4630_5	K00060	7.1e-06
k141_35200_13	K00064	5.8e-53
k141_52303_3	K00065	9.7e-84
k141_15342_12	K00065	2.5e-76
k141_28385_2	K00065	1.7e-58
k141_22717_2	K00065	7.4e-42
k141_49910_6	K00065	1.4e-39
k141_49910_7	K00065	7.5e-29
k141_24446_7	K00065	1.4e-10
k141_22320_19	K00065	1.4e-07
k141_52910_3	K00065	2.7e-07
k141_22320_17	K00065	8e-06
k141_22320_5	K00066	2.3e-60
k141_52910_3	K00067	5.7e-100
k141_52910_4	K00067	2.5e-26
k141_24446_7	K00067	1.4e-22
k141_22320_19	K00067	1.5e-17
k141_9312_3	K00067	2.6e-17
k141_28134_2	K00067	1e-16
k141_36387_8	K00067	1.2e-15
k141_46678_5	K00067	8.7e-13
k141_46678_4	K00067	8.3e-11
k141_52166_2	K00067	3e-10
k141_22320_17	K00067	1.2e-06
k141_27021_5	K00067	7.3e-06
k141_52303_3	K00068	1.7e-61
k141_15342_12	K00068	1.2e-58
k141_28385_2	K00068	6.1e-33
k141_49910_6	K00068	1.2e-26
k141_22717_2	K00068	5.2e-25
k141_49910_7	K00068	2.3e-22
k141_27021_5	K00068	1.4e-07
k141_4630_4	K00068	3e-07
k141_24446_7	K00068	6.4e-07
k141_36929_2	K00074	3.5e-06
k141_4630_5	K00074	9.3e-06
k141_23167_15	K00075	1.3e-85
k141_23167_14	K00075	8.9e-08
k141_4630_5	K00077	1.3e-06
k141_21384_4	K00078	8.6e-39
k141_52303_3	K00079	1.2e-13
k141_49910_7	K00079	1.3e-10
k141_15342_12	K00079	2e-10
k141_22717_2	K00079	1.6e-06
k141_15342_12	K00084	1.2e-13
k141_52303_3	K00084	4.1e-13
k141_49910_7	K00084	2.2e-07
