gene 	 KO 	 Evalue
k141_52626_1	K00001	8.3e-24
k141_30863_7	K00001	4.1e-07
k141_59051_1	K00002	1.1e-54
k141_71654_16	K00002	6.4e-46
k141_79687_21	K00002	5.9e-07
k141_30684_7	K00003	2.6e-116
k141_6905_14	K00005	5.4e-14
k141_12709_8	K00005	1.6e-06
k141_30863_7	K00008	4.5e-06
k141_71420_7	K00010	8.3e-06
k141_89317_2	K00012	1.3e-06
k141_30863_7	K00012	1.9e-06
k141_41057_4	K00014	7.1e-78
k141_30863_7	K00014	7.3e-07
k141_65902_1	K00014	5.2e-06
k141_12709_18	K00015	9e-92
k141_66846_5	K00015	1.1e-86
k141_121901_1	K00015	1.9e-36
k141_70954_4	K00015	1.6e-09
k141_30599_1	K00015	5e-08
k141_6905_13	K00015	5.8e-06
k141_14584_2	K00016	1.1e-97
k141_12709_18	K00018	1.8e-72
k141_66846_5	K00018	5e-71
k141_121901_1	K00018	6.2e-35
k141_30599_1	K00018	4.9e-06
k141_100775_6	K00019	1.5e-63
k141_65902_1	K00020	3.6e-16
k141_6905_13	K00020	2.4e-09
k141_89416_8	K00020	5.5e-06
k141_89416_8	K00022	8.1e-76
k141_57988_16	K00022	4.6e-34
k141_100775_6	K00023	2.9e-82
k141_14584_2	K00024	6.3e-70
k141_76476_5	K00030	2.4e-49
k141_76476_5	K00031	5.2e-49
k141_12709_18	K00032	1.7e-57
k141_66846_5	K00032	4.8e-57
k141_121901_1	K00032	4.8e-28
k141_65902_1	K00033	2.7e-06
k141_6938_2	K00033	3.9e-06
k141_100775_6	K00034	5e-88
k141_12929_1	K00034	2.3e-07
k141_100775_6	K00038	5.9e-74
k141_12929_1	K00038	1.8e-06
k141_100775_6	K00039	2e-39
k141_65902_1	K00042	3.7e-11
k141_6905_13	K00042	2e-09
k141_52626_1	K00043	9.5e-56
k141_9320_2	K00043	1.3e-14
k141_6905_14	K00043	1.2e-08
k141_52626_1	K00048	1.5e-40
k141_9320_2	K00048	1.9e-20
k141_12709_18	K00049	5e-35
k141_66846_5	K00049	2.8e-30
k141_121901_1	K00049	1.8e-15
k141_12709_18	K00050	2.7e-56
k141_66846_5	K00050	1.4e-48
k141_121901_1	K00050	8.9e-26
k141_76476_5	K00052	7.9e-158
k141_89317_2	K00057	6.5e-137
k141_65902_1	K00057	6.6e-10
k141_79687_9	K00057	6.8e-08
k141_89416_8	K00057	1.3e-06
k141_122321_18	K00057	1.7e-06
k141_12709_18	K00058	1.6e-108
k141_66846_5	K00058	1.3e-106
k141_121901_1	K00058	2.3e-38
k141_70954_4	K00058	1.9e-08
k141_6905_13	K00058	2.1e-06
k141_100775_6	K00059	1.1e-103
k141_12929_1	K00059	9.6e-07
k141_89317_2	K00059	7.7e-06
k141_61372_14	K00064	2.3e-28
k141_71654_16	K00064	3.5e-25
k141_79687_21	K00064	2.7e-21
k141_59051_1	K00064	1.2e-14
k141_100775_6	K00065	8.9e-81
k141_12929_1	K00065	1.3e-06
k141_100775_6	K00068	7e-56
k141_7749_3	K00073	4.6e-73
k141_89416_8	K00074	9.9e-123
k141_57988_16	K00074	9e-81
k141_64363_7	K00075	5.5e-116
k141_36624_3	K00075	5.9e-12
k141_79687_9	K00077	4.9e-91
k141_104487_4	K00077	3.3e-18
k141_65902_1	K00077	5.4e-13
k141_89317_2	K00077	7.7e-11
k141_86370_2	K00077	1.9e-06
k141_100775_6	K00079	8.1e-10
k141_71654_14	K00082	1e-19
k141_100775_6	K00084	4.4e-14
k141_52626_1	K00086	1.1e-63
k141_9320_2	K00086	3e-19
k141_126131_14	K00087	1.6e-266
k141_57825_3	K00087	1.1e-214
k141_37244_8	K00087	8.6e-203
k141_4037_3	K00087	6.9e-186
k141_2062_1	K00087	2.1e-108
k141_126131_17	K00087	7.6e-48
k141_82513_2	K00088	6.3e-161
k141_122321_20	K00088	3.7e-12
k141_45744_3	K00088	8.6e-10
k141_12709_18	K00090	2.5e-69
k141_66846_5	K00090	1.7e-67
k141_121901_1	K00090	1e-29
k141_70954_4	K00090	8.8e-07
k141_52626_1	K00093	1.9e-37
k141_6905_14	K00096	7.2e-23
k141_126131_5	K00099	3.6e-154
k141_9320_2	K00100	4.9e-63
k141_52626_1	K00100	5e-39
k141_51610_1	K00100	3.6e-21
k141_45744_3	K00101	1.2e-67
k141_36624_3	K00102	4.8e-116
k141_36624_3	K00103	8.6e-11
k141_36624_3	K00104	6.9e-159
k141_64363_7	K00104	6.9e-09
k141_2062_1	K00106	2.8e-61
k141_57825_3	K00106	2.9e-46
k141_37244_8	K00106	7.5e-43
k141_4037_3	K00106	7.6e-41
k141_126131_14	K00106	4.4e-38
k141_57825_2	K00106	1.3e-33
k141_37244_9	K00106	5.8e-31
k141_4037_2	K00106	1.7e-27
k141_126131_12	K00106	9.8e-20
