gene 	 KO 	 Evalue
k141_53802_4	K00001	1.7e-33
k141_9351_3	K00001	1.7e-06
k141_126667_5	K00003	9.7e-128
k141_119276_3	K00004	5.2e-06
k141_53802_4	K00005	2.9e-18
k141_89236_4	K00005	1.4e-10
k141_5418_3	K00007	1.8e-36
k141_87185_2	K00007	7.1e-35
k141_119276_3	K00008	8.4e-06
k141_5418_3	K00009	1.2e-13
k141_87185_2	K00009	1.4e-06
k141_21228_8	K00010	3.9e-38
k141_43191_3	K00010	5.4e-28
k141_40809_5	K00010	4.1e-12
k141_58120_3	K00010	2.6e-06
k141_48239_4	K00012	5.6e-07
k141_66765_1	K00012	6.8e-07
k141_89698_1	K00012	1.7e-06
k141_5520_2	K00013	1.7e-190
k141_89236_2	K00014	1.8e-42
k141_89236_1	K00014	1.8e-15
k141_58120_3	K00014	5.3e-07
k141_88504_1	K00014	3.9e-06
k141_9351_2	K00015	6.3e-81
k141_73054_4	K00015	7.9e-65
k141_3395_4	K00015	1.7e-64
k141_60194_3	K00015	4.8e-54
k141_100203_3	K00015	5.2e-06
k141_9351_2	K00018	5.5e-73
k141_3395_4	K00018	1.6e-57
k141_73054_4	K00018	4.8e-50
k141_60194_3	K00018	7.4e-50
k141_116814_2	K00019	1.7e-57
k141_5418_6	K00019	5.2e-56
k141_121570_2	K00019	8.7e-56
k141_25276_3	K00019	1.1e-50
k141_122641_2	K00019	8.8e-35
k141_75221_2	K00019	6e-31
k141_76354_5	K00019	7.5e-08
k141_77628_5	K00019	8.5e-08
k141_66627_2	K00019	2e-07
k141_45255_8	K00019	1.7e-06
k141_100203_3	K00020	1.2e-106
k141_58120_3	K00020	4.7e-13
k141_3395_4	K00020	7.9e-09
k141_48239_4	K00020	9.9e-08
k141_9351_2	K00020	1.3e-06
k141_66765_1	K00020	1.5e-06
k141_73054_4	K00020	4.7e-06
k141_89698_1	K00020	4.9e-06
k141_116814_2	K00023	1.5e-89
k141_121570_2	K00023	1.2e-78
k141_5418_6	K00023	6.8e-59
