gene 	 KO 	 Evalue
k141_125435_14	K00001	3.1e-48
k141_92730_3	K00001	8.9e-34
k141_82121_6	K00001	2.2e-32
k141_82121_5	K00001	8.4e-27
k141_17812_2	K00001	8.8e-24
k141_83076_2	K00001	7.1e-23
k141_123461_15	K00001	8.4e-08
k141_67345_3	K00001	3.4e-06
k141_31456_1	K00001	5.7e-06
k141_15764_14	K00002	3.9e-60
k141_15764_20	K00002	3.8e-33
k141_15764_19	K00002	2e-20
k141_67345_23	K00003	1.6e-161
k141_7648_34	K00003	5.8e-142
k141_80258_13	K00003	2.8e-07
k141_125435_14	K00004	3.9e-81
k141_82121_6	K00004	1.5e-63
k141_82121_5	K00004	3.4e-39
k141_42134_3	K00005	8.8e-30
k141_92730_3	K00005	1.1e-19
k141_17812_2	K00005	1.5e-13
k141_83076_2	K00005	1.9e-11
k141_123461_15	K00005	2.1e-10
k141_48460_13	K00005	1.5e-09
k141_125435_14	K00008	2.7e-99
k141_82121_6	K00008	4.2e-69
k141_82121_5	K00008	4.9e-43
k141_49800_26	K00008	9.1e-06
k141_83189_3	K00008	9.8e-06
k141_21340_3	K00010	1.9e-42
k141_17845_4	K00010	6.7e-41
k141_125435_3	K00010	2.1e-35
k141_125435_6	K00010	3.8e-26
k141_76874_16	K00010	1.7e-16
k141_109320_3	K00012	5.4e-190
k141_121843_3	K00012	1.9e-08
k141_86205_6	K00012	4.8e-07
k141_7648_5	K00012	7.6e-07
k141_48460_40	K00013	1.9e-192
k141_67935_7	K00014	5.7e-91
k141_67345_3	K00014	4e-07
k141_49800_26	K00014	4.6e-07
k141_83189_3	K00014	2.1e-06
k141_65681_4	K00014	7.8e-06
k141_7648_21	K00015	7.1e-95
k141_15732_8	K00015	1.1e-86
k141_7648_10	K00015	3.5e-75
k141_92730_6	K00015	9.4e-71
k141_34131_5	K00015	3.5e-68
k141_7646_20	K00015	1.8e-58
k141_22145_8	K00015	1.4e-08
k141_65681_4	K00016	3.4e-134
k141_15732_8	K00018	1.6e-121
k141_7648_10	K00018	1.8e-78
k141_92730_6	K00018	3.8e-76
k141_7648_21	K00018	5.2e-74
