gene 	 KO 	 Evalue
k141_6135_length_1200_cov_14.0000_1	K00001	1e-35
k141_5053_length_2472_cov_4.0000_3	K00001	2.8e-29
k141_1181_length_5711_cov_5.0000_4	K00001	1.9e-23
k141_13270_length_1035_cov_6.0000_1	K00001	7.8e-06
k141_9790_length_1520_cov_6.0000_1	K00003	4.1e-158
k141_2113_length_5024_cov_7.0000_5	K00004	1.4e-08
k141_16301_length_2695_cov_6.0000_2	K00005	1.2e-94
k141_6135_length_1200_cov_14.0000_1	K00005	3.1e-17
k141_1181_length_5711_cov_5.0000_4	K00005	1.8e-14
k141_5053_length_2472_cov_4.0000_3	K00005	4.1e-14
k141_11796_length_1649_cov_6.0000_2	K00005	2.6e-11
k141_2113_length_5024_cov_7.0000_5	K00008	1e-07
k141_9790_length_1520_cov_6.0000_1	K00010	1.3e-06
k141_2113_length_5024_cov_7.0000_5	K00010	6.2e-06
k141_2113_length_5024_cov_7.0000_5	K00012	5.4e-11
k141_9323_length_1887_cov_5.0000_3	K00012	1.7e-09
k141_12827_length_1092_cov_27.5068_1	K00012	1.8e-06
k141_12754_length_1290_cov_5.0000_1	K00013	1.1e-169
k141_1909_length_2810_cov_4.0000_2	K00014	1.3e-69
k141_868_length_1073_cov_9.0751_2	K00014	5.9e-39
k141_15409_length_7177_cov_9.0000_3	K00014	1.6e-10
k141_6138_length_1576_cov_5.0000_1	K00014	7e-08
k141_13270_length_1035_cov_6.0000_1	K00014	2.7e-07
k141_12385_length_5610_cov_5.0000_1	K00014	1.9e-06
k141_11714_length_4512_cov_6.0000_3	K00015	7.3e-112
k141_8918_length_8297_cov_6.0000_1	K00015	1.3e-96
k141_8493_length_1279_cov_6.0000_1	K00015	2.6e-09
k141_9310_length_1581_cov_4.0000_1	K00015	2.1e-06
k141_11618_length_4501_cov_5.0000_3	K00015	2.8e-06
k141_12385_length_5610_cov_5.0000_1	K00016	1.5e-109
k141_8918_length_8297_cov_6.0000_1	K00018	2.4e-99
k141_11714_length_4512_cov_6.0000_3	K00018	1.2e-83
k141_8493_length_1279_cov_6.0000_1	K00018	1e-07
k141_11618_length_4501_cov_5.0000_3	K00018	1.3e-06
k141_12827_length_1092_cov_27.5068_1	K00018	1.6e-06
k141_4476_length_1599_cov_6.0000_1	K00018	2.8e-06
k141_9310_length_1581_cov_4.0000_1	K00018	4.8e-06
k141_5969_length_2330_cov_5.0000_2	K00019	3.7e-62
k141_9250_length_3995_cov_7.0000_4	K00019	3.1e-57
k141_10918_length_1067_cov_4.0000_1	K00020	1.4e-31
k141_8493_length_1279_cov_6.0000_1	K00020	1e-12
k141_9310_length_1581_cov_4.0000_1	K00020	3.8e-12
k141_9323_length_1887_cov_5.0000_3	K00020	7.6e-11
k141_8918_length_8297_cov_6.0000_1	K00020	1.2e-09
k141_2113_length_5024_cov_7.0000_5	K00020	1.3e-08
k141_7446_length_5633_cov_6.0000_5	K00020	3.7e-07
k141_15409_length_7177_cov_9.0000_3	K00020	9.8e-07
k141_11714_length_4512_cov_6.0000_3	K00020	1.9e-06
k141_5969_length_2330_cov_5.0000_2	K00023	1.7e-91
k141_9250_length_3995_cov_7.0000_4	K00023	3e-53
k141_12385_length_5610_cov_5.0000_1	K00024	2.7e-84
k141_2113_length_5024_cov_7.0000_5	K00024	9.4e-11
k141_6138_length_1576_cov_5.0000_1	K00027	3.9e-104
k141_6138_length_1576_cov_5.0000_1	K00029	4.1e-66
k141_8760_length_2598_cov_7.0000_2	K00030	3.3e-48
k141_12372_length_1046_cov_7.0000_1	K00030	2.9e-47
k141_8760_length_2598_cov_7.0000_2	K00031	3.4e-49
k141_12372_length_1046_cov_7.0000_1	K00031	6.6e-49
k141_11714_length_4512_cov_6.0000_3	K00032	8.6e-88
k141_8918_length_8297_cov_6.0000_1	K00032	3.8e-69
k141_10918_length_1067_cov_4.0000_1	K00033	6.9e-161
