gene 	 KO 	 Evalue
k141_24267_2	K00001	2.9e-61
k141_7108_13	K00001	6.7e-49
k141_25432_11	K00001	2e-48
k141_7108_3	K00001	5.3e-29
k141_5437_5	K00001	5.5e-27
k141_4694_11	K00001	2e-20
k141_1083_18	K00001	1.4e-07
k141_12719_37	K00001	1.4e-06
k141_10199_2	K00001	3.4e-06
k141_24267_4	K00002	3.6e-60
k141_158_1	K00002	5.2e-55
k141_3849_7	K00002	1.9e-14
k141_24302_4	K00002	7.6e-08
k141_20132_15	K00002	2.5e-07
k141_3471_5	K00003	2.4e-159
k141_15115_9	K00003	5.4e-142
k141_6682_12	K00003	2e-06
k141_12190_4	K00003	3.7e-06
k141_24267_2	K00004	2.9e-95
k141_7108_13	K00004	1e-64
k141_25432_11	K00004	1.2e-51
k141_1498_5	K00004	3.2e-10
k141_23533_12	K00004	1.3e-08
k141_8322_12	K00004	5.8e-07
k141_12228_14	K00004	3.9e-06
k141_12719_37	K00004	5.8e-06
k141_12276_11	K00004	9.9e-06
k141_1083_18	K00005	9.6e-152
k141_4694_11	K00005	2.5e-14
k141_12190_13	K00005	3.9e-13
k141_5437_5	K00005	1.9e-09
k141_23752_4	K00007	3.1e-39
k141_15248_1	K00007	7.3e-32
k141_1296_1	K00007	1.8e-15
k141_24267_2	K00008	7.5e-110
k141_7108_13	K00008	4.3e-79
k141_25432_11	K00008	2.1e-61
k141_1498_5	K00008	1.2e-10
k141_8322_12	K00008	3e-08
k141_23533_12	K00008	1.1e-07
k141_12228_14	K00008	2.1e-07
k141_5344_22	K00008	2.9e-07
k141_10199_2	K00008	3.3e-06
k141_23752_4	K00009	7.6e-14
k141_15248_1	K00009	1.7e-07
k141_6682_9	K00010	2.2e-58
k141_6682_12	K00010	1.6e-55
k141_13750_4	K00010	3.8e-45
k141_22343_19	K00010	5.5e-38
k141_5326_1	K00012	2.3e-108
k141_5344_22	K00012	2.4e-09
k141_8322_12	K00012	3.8e-09
k141_12276_11	K00012	5.5e-09
k141_6729_10	K00013	4.8e-193
k141_12190_14	K00014	5.3e-97
k141_12228_11	K00014	9.7e-07
k141_12228_14	K00014	7.2e-06
k141_11149_1	K00014	9.3e-06
k141_4814_1	K00015	1.7e-76
k141_12190_15	K00015	1.5e-65
k141_9266_2	K00015	1.1e-29
k141_9266_3	K00015	4.7e-26
k141_13666_3	K00015	1.3e-25
k141_13666_4	K00015	4.4e-15
k141_12719_37	K00015	2.2e-08
k141_15828_7	K00016	1.1e-139
