gene 	 KO 	 Evalue
k141_21510_8	K00001	4.1e-62
k141_6282_7	K00001	3.9e-58
k141_21510_5	K00001	7.2e-56
k141_3522_6	K00001	1.1e-54
k141_25057_1	K00001	9.2e-53
k141_12059_14	K00001	1.9e-52
k141_12556_4	K00001	2.1e-51
k141_12059_12	K00001	4.8e-50
k141_24892_6	K00001	1.7e-36
k141_13089_3	K00001	6e-36
k141_16134_13	K00001	6.8e-31
k141_22039_3	K00001	8.4e-27
k141_20930_2	K00001	2.4e-25
k141_346_1	K00001	1.1e-23
k141_21810_30	K00001	2.3e-23
k141_13089_4	K00001	6.5e-23
k141_5081_10	K00001	2.8e-22
k141_17449_7	K00001	8.6e-16
k141_15384_5	K00001	3.8e-14
k141_9165_2	K00001	1.2e-13
k141_12901_9	K00001	3.4e-13
k141_19472_4	K00001	2.8e-12
k141_25847_3	K00001	8.9e-11
k141_15738_1	K00001	3.4e-10
k141_22039_2	K00001	4.4e-10
k141_5953_24	K00001	2.1e-06
k141_25847_2	K00001	4.1e-06
k141_16691_5	K00003	4.7e-117
k141_21310_3	K00003	1.3e-08
k141_5789_2	K00003	2.1e-08
k141_13267_7	K00003	5.7e-07
k141_16838_15	K00003	2e-06
k141_10986_2	K00003	4.6e-06
k141_21510_8	K00004	1.3e-102
k141_6282_7	K00004	2.7e-95
k141_12059_12	K00004	4.7e-93
k141_21510_5	K00004	3.5e-92
k141_12556_4	K00004	3.4e-91
k141_3522_6	K00004	5.6e-90
k141_24892_6	K00004	4.1e-81
k141_12059_14	K00004	8.6e-80
k141_25057_1	K00004	2e-71
k141_13089_3	K00004	1.1e-66
k141_22039_3	K00004	6.1e-40
k141_25847_3	K00004	9.6e-19
k141_22039_2	K00004	2.9e-14
k141_13089_2	K00004	4.3e-12
k141_25847_2	K00004	1.4e-10
k141_23325_10	K00004	3.7e-06
k141_9408_5	K00005	1.8e-145
k141_5261_15	K00005	3e-23
k141_16134_13	K00005	1.1e-20
k141_13089_4	K00005	1.1e-17
k141_20930_2	K00005	2.7e-17
k141_346_1	K00005	7.9e-16
k141_9165_2	K00005	8.1e-16
k141_19472_4	K00005	1.1e-15
k141_17449_7	K00005	8.7e-15
k141_22039_5	K00005	8.8e-15
k141_12901_9	K00005	5e-14
k141_21810_30	K00005	8.9e-13
k141_5081_10	K00005	1.4e-09
k141_15738_1	K00005	9.9e-08
k141_22024_6	K00007	4.3e-08
k141_7997_12	K00007	8.6e-08
k141_22024_5	K00007	3.1e-07
k141_21510_8	K00008	6.7e-121
k141_21510_5	K00008	1.2e-113
k141_3522_6	K00008	2.5e-105
k141_6282_7	K00008	3.4e-105
k141_12556_4	K00008	4.3e-101
k141_12059_12	K00008	4e-100
k141_12059_14	K00008	6.2e-97
k141_24892_6	K00008	7.6e-94
k141_25057_1	K00008	1.6e-89
k141_13089_3	K00008	1e-72
k141_22039_3	K00008	8e-47
k141_25847_3	K00008	7e-23
k141_22039_2	K00008	1.6e-18
k141_25847_2	K00008	9.5e-14
k141_13089_2	K00008	4.6e-13
k141_22024_6	K00009	2.8e-123
k141_7997_12	K00009	1.4e-119
k141_25692_1	K00009	3.3e-104
k141_22024_5	K00009	1.1e-88
k141_24634_19	K00009	3.1e-62
k141_7997_14	K00009	6.9e-46
k141_22161_5	K00009	5.7e-37
k141_7997_13	K00009	3.3e-29
k141_24634_20	K00009	1.8e-09
k141_7693_7	K00010	2.8e-73
k141_12862_5	K00010	6e-62
k141_7270_59	K00010	5.7e-61
k141_21310_3	K00010	2.3e-51
k141_5789_2	K00010	6.2e-40
k141_16838_15	K00010	2.2e-35
k141_10986_2	K00010	1.3e-33
k141_8813_3	K00010	3.1e-32
k141_8813_2	K00010	2e-30
k141_24634_16	K00010	7.6e-27
k141_19176_14	K00010	7.9e-19
k141_10635_3	K00012	4.6e-07
k141_3406_11	K00012	1.1e-06
k141_11063_4	K00012	5.5e-06
k141_14707_7	K00013	4e-181
k141_2093_7	K00014	9.7e-98
k141_2093_10	K00014	2.6e-76
k141_17928_11	K00015	1e-97
k141_19176_10	K00015	6.1e-92
k141_20930_1	K00015	2.4e-91
k141_22024_9	K00015	3.3e-90
k141_20930_4	K00015	5.6e-89
k141_7997_1	K00015	1.8e-79
k141_5261_6	K00015	4.2e-76
k141_21015_22	K00015	9.1e-65
k141_19472_10	K00015	1.4e-58
k141_11094_10	K00015	2.3e-54
k141_26049_9	K00015	2.1e-53
k141_7997_11	K00015	6.2e-50
k141_15718_3	K00015	1.1e-43
k141_11094_11	K00015	7.5e-26
k141_15718_2	K00015	1.9e-23
k141_7997_9	K00015	3.5e-18
k141_16868_13	K00016	3.2e-130
k141_16868_12	K00016	5.4e-128
k141_20930_1	K00018	8.5e-129
k141_17928_11	K00018	1.1e-107
k141_19176_10	K00018	4.6e-73
k141_22024_9	K00018	3.4e-72
k141_7997_1	K00018	1e-71
k141_20930_4	K00018	7.4e-69
k141_5261_6	K00018	3.3e-66
k141_19472_10	K00018	3.4e-53
k141_26049_9	K00018	1.3e-51
k141_21015_22	K00018	3.4e-51
k141_11094_10	K00018	1.2e-48
k141_7997_11	K00018	6.3e-45
k141_15718_3	K00018	3.1e-36
k141_11094_11	K00018	2.4e-27
k141_15718_2	K00018	7.1e-20
k141_7997_9	K00018	3e-13
k141_1019_13	K00018	2.5e-06
k141_12556_8	K00019	6.5e-60
k141_21810_13	K00019	2.9e-55
k141_25692_2	K00019	2.9e-46
k141_13424_9	K00019	2.8e-40
k141_4303_5	K00019	1e-37
k141_3412_4	K00019	8.7e-34
k141_22913_3	K00019	1.8e-07
k141_25271_14	K00020	2.2e-102
k141_19176_5	K00020	4e-35
k141_22697_7	K00020	1.3e-33
k141_11962_6	K00020	8.3e-29
k141_25915_9	K00020	6.1e-11
k141_22024_9	K00020	6.3e-09
k141_15455_6	K00020	4.6e-08
k141_19472_10	K00020	3.8e-07
k141_21015_22	K00020	4.6e-07
k141_20930_4	K00020	4.9e-07
k141_11094_10	K00020	1.3e-06
k141_5953_7	K00020	2.5e-06
k141_19176_10	K00020	6.3e-06
k141_15455_6	K00022	4.7e-73
k141_25790_7	K00022	1.5e-07
k141_3406_11	K00022	5.5e-07
k141_21810_13	K00023	1.2e-81
k141_12556_8	K00023	1.5e-59
k141_25692_2	K00023	9.3e-47
k141_4303_5	K00023	3.3e-39
k141_13424_9	K00023	6.5e-38
k141_3412_4	K00023	4.1e-21
k141_22913_3	K00023	1.3e-06
k141_16868_13	K00024	4.6e-94
k141_16868_12	K00024	6.2e-93
k141_22317_1	K00024	3.5e-07
k141_3406_1	K00027	1.3e-86
k141_19020_23	K00027	3.6e-80
k141_19020_24	K00027	4.2e-48
k141_3406_1	K00029	2e-64
k141_19020_23	K00029	3.4e-50
k141_19020_24	K00029	2.3e-33
k141_4864_6	K00030	4.5e-122
k141_2308_8	K00030	9.6e-31
k141_2308_7	K00030	7.3e-06
k141_4864_6	K00031	1.8e-86
k141_2308_8	K00031	1.4e-35
k141_2308_7	K00031	3.5e-08
k141_20930_1	K00032	8.7e-69
k141_17928_11	K00032	2.4e-68
k141_19176_10	K00032	9.9e-65
k141_22024_9	K00032	9.7e-56
k141_7997_1	K00032	1.4e-54
k141_5261_6	K00032	1.5e-50
k141_20930_4	K00032	2.7e-50
k141_26049_9	K00032	8.5e-43
k141_19472_10	K00032	2.8e-41
