gene 	 KO 	 Evalue
k141_11225_length_3108_cov_7.0000_2	K00001	5.3e-64
k141_3290_length_5174_cov_6.0000_5	K00001	2.6e-53
k141_11225_length_3108_cov_7.0000_4	K00001	1.9e-50
k141_11454_length_3105_cov_9.0000_1	K00001	6.2e-30
k141_13117_length_1584_cov_6.0000_2	K00001	7.4e-19
k141_6394_length_15639_cov_7.0000_15	K00001	1.7e-16
k141_418_length_4942_cov_7.0000_3	K00002	2.7e-53
k141_4937_length_1849_cov_5.0000_1	K00002	1.2e-24
k141_1823_length_4282_cov_27.0000_1	K00002	4.4e-16
k141_14497_length_4879_cov_9.0000_4	K00002	6.1e-10
k141_11225_length_3108_cov_7.0000_2	K00004	1.2e-97
k141_11225_length_3108_cov_7.0000_4	K00004	2.8e-97
k141_13117_length_1584_cov_6.0000_2	K00004	4.4e-29
k141_11454_length_3105_cov_9.0000_1	K00004	1.2e-26
k141_6394_length_15639_cov_7.0000_15	K00004	1.4e-24
k141_3290_length_5174_cov_6.0000_5	K00004	4.1e-24
k141_4149_length_1840_cov_4.0000_1	K00005	5.2e-07
k141_3489_length_6180_cov_8.0000_3	K00007	5.8e-18
k141_11225_length_3108_cov_7.0000_2	K00008	4.2e-116
k141_11225_length_3108_cov_7.0000_4	K00008	1.1e-111
k141_13117_length_1584_cov_6.0000_2	K00008	6.6e-33
k141_6394_length_15639_cov_7.0000_15	K00008	7.8e-28
k141_11454_length_3105_cov_9.0000_1	K00008	2e-27
k141_3290_length_5174_cov_6.0000_5	K00008	1.2e-23
k141_3489_length_6180_cov_8.0000_3	K00009	1.7e-128
k141_8762_length_7982_cov_9.0000_1	K00010	4.8e-65
k141_8762_length_7982_cov_9.0000_2	K00010	1.6e-58
k141_3016_length_2583_cov_8.0000_4	K00010	6e-07
k141_44_length_3776_cov_26.0000_3	K00010	5.2e-06
k141_2705_length_7102_cov_44.0000_4	K00010	6.5e-06
k141_6909_length_5968_cov_14.0000_3	K00012	8.1e-85
k141_9509_length_1597_cov_6.0000_1	K00012	1.6e-11
k141_2705_length_7102_cov_44.0000_2	K00012	1.6e-06
k141_2705_length_7102_cov_44.0000_4	K00012	3.7e-06
k141_9043_length_4959_cov_7.0000_1	K00012	4e-06
k141_10182_length_4388_cov_24.0000_5	K00013	2.4e-155
k141_14578_length_4784_cov_6.0000_4	K00014	1.9e-95
k141_9790_length_2090_cov_5.0000_1	K00014	1.4e-10
k141_298_length_7809_cov_8.9718_10	K00014	6.3e-07
k141_3936_length_2888_cov_7.0000_3	K00014	4.7e-06
k141_9605_length_7677_cov_8.0000_4	K00014	5.2e-06
k141_2095_length_4139_cov_5.0000_3	K00014	7.7e-06
k141_12938_length_4417_cov_17.0000_1	K00015	6.8e-122
k141_7439_length_1858_cov_11.0000_2	K00015	1.2e-90
k141_2705_length_7102_cov_44.0000_4	K00015	1.1e-59
k141_9043_length_4959_cov_7.0000_1	K00015	1.6e-27
k141_6101_length_1687_cov_33.0000_1	K00015	9.3e-11
k141_2095_length_4139_cov_5.0000_3	K00015	2e-06
k141_9605_length_7677_cov_8.0000_4	K00016	4.5e-142
k141_3936_length_2888_cov_7.0000_3	K00016	3.9e-128
k141_12938_length_4417_cov_17.0000_1	K00018	1.6e-84
k141_7439_length_1858_cov_11.0000_2	K00018	1.1e-73
k141_2705_length_7102_cov_44.0000_4	K00018	3e-54
k141_9043_length_4959_cov_7.0000_1	K00018	4.1e-25
k141_10588_length_17001_cov_15.0000_8	K00018	1.2e-07
k141_3445_length_5050_cov_8.0000_2	K00018	1.3e-07
k141_4024_length_2545_cov_7.0000_2	K00018	7.3e-07
