gene 	 KO 	 Evalue
k141_4049_length_7503_cov_7.0000_5	K00001	5.7e-62
k141_4455_length_7626_cov_6.0000_5	K00001	3.2e-58
k141_5108_length_1107_cov_2.0000_2	K00001	3.8e-38
k141_2538_length_1205_cov_6.0000_2	K00001	1e-36
k141_1807_length_17991_cov_8.0000_2	K00001	1.3e-27
k141_1444_length_23769_cov_7.0000_10	K00001	6.9e-24
k141_855_length_19238_cov_8.0000_16	K00001	4.3e-20
k141_3622_length_6687_cov_8.9777_2	K00001	8.5e-06
k141_4789_length_12899_cov_6.0000_1	K00002	8.5e-63
k141_290_length_3929_cov_8.0000_1	K00002	3.6e-53
k141_1454_length_6493_cov_7.0000_4	K00002	2e-48
k141_5407_length_19336_cov_7.0000_2	K00002	1.6e-13
k141_4649_length_32411_cov_7.0000_21	K00002	6.7e-10
k141_1954_length_9037_cov_7.0000_7	K00002	1.4e-08
k141_1952_length_21666_cov_8.0000_1	K00003	1.6e-141
k141_4049_length_7503_cov_7.0000_5	K00004	8.6e-70
k141_5108_length_1107_cov_2.0000_2	K00004	2e-68
k141_4455_length_7626_cov_6.0000_5	K00004	1.7e-35
k141_2538_length_1205_cov_6.0000_2	K00004	5.9e-13
k141_5393_length_1393_cov_4.0000_1	K00004	1.5e-06
k141_846_length_18458_cov_7.0000_6	K00004	3.1e-06
k141_524_length_3109_cov_7.0000_4	K00004	7.1e-06
k141_1807_length_17991_cov_8.0000_2	K00005	9.6e-17
k141_855_length_19238_cov_8.0000_16	K00005	1.2e-11
k141_1444_length_23769_cov_7.0000_10	K00005	1.9e-09
k141_1259_length_4395_cov_7.0000_1	K00005	9.6e-09
k141_4049_length_7503_cov_7.0000_5	K00008	4.7e-78
k141_5108_length_1107_cov_2.0000_2	K00008	9e-69
k141_4455_length_7626_cov_6.0000_5	K00008	4.2e-33
k141_2538_length_1205_cov_6.0000_2	K00008	1.3e-11
k141_4649_length_32411_cov_7.0000_24	K00008	3.6e-06
k141_846_length_18458_cov_7.0000_6	K00008	4.8e-06
k141_1606_length_3062_cov_5.0000_3	K00010	2e-35
k141_5203_length_13353_cov_9.0000_4	K00010	1.8e-06
k141_5203_length_13353_cov_9.0000_3	K00010	5.6e-06
k141_76_length_25618_cov_8.0000_28	K00012	6.8e-09
k141_846_length_18458_cov_7.0000_6	K00012	8.1e-08
k141_4789_length_12899_cov_6.0000_4	K00013	1.4e-157
k141_872_length_4093_cov_7.0000_5	K00014	7.3e-58
k141_524_length_3109_cov_7.0000_4	K00014	2e-06
k141_4333_length_4564_cov_6.0000_4	K00015	4.9e-75
k141_1444_length_23769_cov_7.0000_2	K00015	3.5e-70
k141_1854_length_14679_cov_7.0000_10	K00015	1.4e-58
k141_5132_length_1844_cov_4.0000_2	K00015	1.1e-09
k141_4649_length_32411_cov_7.0000_24	K00015	1.3e-09
k141_1791_length_5265_cov_8.0000_4	K00016	4.5e-128
k141_4547_length_5279_cov_7.0000_4	K00016	2.9e-121
k141_1444_length_23769_cov_7.0000_2	K00018	2.6e-76
k141_4333_length_4564_cov_6.0000_4	K00018	2.9e-70
k141_1854_length_14679_cov_7.0000_10	K00018	2.1e-56
k141_4649_length_32411_cov_7.0000_24	K00018	3.7e-07
k141_4279_length_13466_cov_7.0000_2	K00018	1.6e-06
k141_5132_length_1844_cov_4.0000_2	K00018	3.9e-06
k141_1305_length_6584_cov_10.0000_5	K00019	1.4e-47
k141_5269_length_5932_cov_6.0000_6	K00019	1.8e-28
k141_3339_length_13208_cov_9.0000_5	K00020	6e-33
k141_1444_length_23769_cov_7.0000_2	K00020	7.3e-12
k141_5203_length_13353_cov_9.0000_3	K00020	4.3e-10
k141_5132_length_1844_cov_4.0000_2	K00020	7.3e-10
