gene 	 KO 	 Evalue
k141_3579_length_116654_cov_215.9528_69	K00001	3.2e-80
k141_3060_length_537371_cov_160.6207_381	K00001	8e-79
k141_3060_length_537371_cov_160.6207_250	K00001	2.1e-75
k141_5122_length_133066_cov_209.0346_88	K00001	1.2e-63
k141_5004_length_183270_cov_204.0000_57	K00001	1.7e-58
k141_3898_length_58259_cov_203.0200_33	K00001	1.8e-54
k141_3015_length_86599_cov_174.6357_44	K00001	2.6e-53
k141_4916_length_281608_cov_192.9938_188	K00001	1.5e-52
k141_3060_length_537371_cov_160.6207_474	K00001	2.9e-51
k141_5004_length_183270_cov_204.0000_18	K00001	7.4e-45
k141_3401_length_114034_cov_209.1037_48	K00001	4e-41
k141_3060_length_537371_cov_160.6207_151	K00001	8.3e-34
k141_3060_length_537371_cov_160.6207_78	K00001	8.7e-32
k141_3060_length_537371_cov_160.6207_206	K00001	1e-24
k141_4810_length_67351_cov_153.9832_25	K00001	3.4e-14
k141_1981_length_120565_cov_187.9530_5	K00001	2.4e-13
k141_3060_length_537371_cov_160.6207_468	K00001	1.2e-06
k141_3060_length_537371_cov_160.6207_419	K00001	3.2e-06
k141_1981_length_120565_cov_187.9530_4	K00002	9.6e-63
k141_444_length_18926_cov_169.9504_3	K00002	3.5e-56
k141_4571_length_57301_cov_183.9789_54	K00002	7.3e-40
k141_1622_length_158224_cov_170.9924_107	K00002	4.4e-13
k141_4810_length_67351_cov_153.9832_37	K00002	8.5e-09
k141_2156_length_195748_cov_183.0782_103	K00002	5.1e-08
k141_1063_length_145716_cov_186.0244_117	K00002	2.7e-07
k141_444_length_18926_cov_169.9504_2	K00002	1.6e-06
k141_4093_length_284894_cov_177.2482_160	K00002	2.6e-06
k141_4916_length_281608_cov_192.9938_177	K00003	6.5e-79
k141_3401_length_114034_cov_209.1037_88	K00003	2.4e-66
k141_3060_length_537371_cov_160.6207_395	K00003	1.1e-10
k141_3334_length_118331_cov_203.1196_30	K00003	1.1e-07
k141_3060_length_537371_cov_160.6207_474	K00004	2.7e-97
k141_5122_length_133066_cov_209.0346_88	K00004	6.5e-95
k141_3015_length_86599_cov_174.6357_44	K00004	3.8e-80
k141_3060_length_537371_cov_160.6207_250	K00004	1.8e-76
k141_3060_length_537371_cov_160.6207_381	K00004	2.6e-68
k141_5004_length_183270_cov_204.0000_57	K00004	3.6e-52
k141_3579_length_116654_cov_215.9528_69	K00004	5e-49
k141_3060_length_537371_cov_160.6207_151	K00004	2.3e-48
k141_3898_length_58259_cov_203.0200_33	K00004	1.4e-33
k141_4916_length_281608_cov_192.9938_188	K00004	2.7e-19
k141_5004_length_183270_cov_204.0000_18	K00004	1e-16
k141_3060_length_537371_cov_160.6207_206	K00004	1.1e-15
k141_4810_length_67351_cov_153.9832_25	K00004	5.3e-13
k141_2503_length_101848_cov_197.4174_105	K00004	2.1e-06
k141_3401_length_114034_cov_209.1037_91	K00005	1.5e-153
k141_3015_length_86599_cov_174.6357_24	K00005	5.6e-93
k141_3401_length_114034_cov_209.1037_48	K00005	3e-18
k141_3060_length_537371_cov_160.6207_78	K00005	1.6e-13
k141_1981_length_120565_cov_187.9530_5	K00005	8.6e-13
k141_4098_length_57798_cov_202.1193_45	K00005	1.1e-10
k141_3060_length_537371_cov_160.6207_472	K00007	1.1e-99
k141_2904_length_409297_cov_170.4171_20	K00007	2.4e-96
k141_3060_length_537371_cov_160.6207_332	K00007	2.2e-37
k141_3308_length_72920_cov_206.0008_22	K00007	1.3e-26
k141_5122_length_133066_cov_209.0346_88	K00008	1.3e-104
k141_3060_length_537371_cov_160.6207_474	K00008	4.2e-98
k141_3015_length_86599_cov_174.6357_44	K00008	4.9e-82
k141_3060_length_537371_cov_160.6207_250	K00008	3.7e-81
k141_3060_length_537371_cov_160.6207_381	K00008	1.1e-75
k141_5004_length_183270_cov_204.0000_57	K00008	6.4e-53
k141_3579_length_116654_cov_215.9528_69	K00008	7.5e-53
k141_3060_length_537371_cov_160.6207_151	K00008	3.1e-46
k141_3898_length_58259_cov_203.0200_33	K00008	3.5e-35
k141_4916_length_281608_cov_192.9938_188	K00008	7.2e-22
k141_4810_length_67351_cov_153.9832_25	K00008	4.1e-13
k141_3060_length_537371_cov_160.6207_206	K00008	3.5e-12
k141_5004_length_183270_cov_204.0000_18	K00008	5e-12
k141_2503_length_101848_cov_197.4174_105	K00008	7.7e-06
k141_3308_length_72920_cov_206.0008_22	K00009	1.4e-149
k141_2904_length_409297_cov_170.4171_20	K00009	4.6e-29
k141_3060_length_537371_cov_160.6207_472	K00009	5.7e-25
k141_3060_length_537371_cov_160.6207_332	K00009	1.6e-17
k141_3060_length_537371_cov_160.6207_153	K00010	8e-57
k141_4323_length_54102_cov_172.6590_37	K00010	1.1e-55
k141_3060_length_537371_cov_160.6207_395	K00010	5.5e-49
k141_992_length_173475_cov_161.9788_8	K00010	1.8e-43
k141_1822_length_125552_cov_172.3589_89	K00010	8.4e-40
k141_3334_length_118331_cov_203.1196_30	K00010	9.7e-35
k141_5004_length_183270_cov_204.0000_168	K00010	3.5e-32
k141_3233_length_26391_cov_208.1296_36	K00010	8e-08
k141_2904_length_409297_cov_170.4171_137	K00012	1.1e-113
k141_5122_length_133066_cov_209.0346_67	K00012	1.4e-82
k141_5122_length_133066_cov_209.0346_78	K00012	8.9e-08
k141_2904_length_409297_cov_170.4171_146	K00013	6.3e-175
k141_2313_length_190771_cov_174.7893_59	K00013	7.1e-145
k141_2313_length_190771_cov_174.7893_64	K00013	2.5e-141
