gene 	 KO 	 Evalue
k117_26318_length_1549_cov_7.0000_2	K00001	2.9e-38
k117_192529_length_7105_cov_6.0000_2	K00001	6.9e-20
k117_193975_length_29657_cov_6.0000_12	K00002	5.4e-48
k117_65822_length_10516_cov_6.0000_6	K00002	2.7e-28
k117_76209_length_10081_cov_6.0000_8	K00002	2.2e-09
k117_111686_length_12035_cov_5.0000_2	K00002	2e-08
k117_76160_length_16677_cov_6.0000_2	K00003	1.5e-77
k117_123174_length_4710_cov_6.0000_4	K00003	4.2e-07
k117_216591_length_10952_cov_7.0000_4	K00003	6.4e-06
k117_26318_length_1549_cov_7.0000_2	K00004	3.6e-63
k117_11228_length_1657_cov_6.0000_1	K00004	9.6e-06
k117_192529_length_7105_cov_6.0000_2	K00005	1.7e-13
k117_26318_length_1549_cov_7.0000_2	K00008	1.4e-63
k117_227549_length_11562_cov_8.0000_6	K00010	6.7e-49
k117_188240_length_2147_cov_6.0000_2	K00010	2e-47
k117_162950_length_8207_cov_6.0000_8	K00010	7.7e-47
k117_50004_length_3336_cov_6.0000_1	K00010	5.3e-42
k117_10463_length_3703_cov_5.0000_4	K00010	2.4e-41
k117_132482_length_18336_cov_6.0000_2	K00010	3.7e-40
k117_88196_length_10513_cov_8.0000_4	K00010	5.4e-38
k117_224134_length_5147_cov_7.0000_2	K00010	3.2e-37
k117_164396_length_5366_cov_6.0000_2	K00010	3.5e-36
k117_20856_length_9404_cov_6.0000_2	K00010	4.3e-36
k117_17187_length_1847_cov_5.0000_1	K00010	1.8e-28
k117_124533_length_11549_cov_6.0000_3	K00010	1.8e-28
k117_162651_length_17958_cov_7.9929_13	K00010	9.2e-27
k117_14625_length_9726_cov_6.0000_2	K00010	2.3e-25
k117_99195_length_8661_cov_7.0000_3	K00010	3.2e-25
k117_88196_length_10513_cov_8.0000_1	K00010	2.5e-23
k117_193317_length_1020_cov_7.0000_1	K00010	3.1e-21
k117_136912_length_1786_cov_6.0000_1	K00010	1e-20
k117_84873_length_4170_cov_7.0000_1	K00010	2.7e-18
k117_216591_length_10952_cov_7.0000_4	K00010	1.1e-07
k117_1919_length_2643_cov_6.0000_1	K00010	5.6e-07
k117_183012_length_6803_cov_6.0000_3	K00012	6.1e-193
k117_36498_length_11290_cov_5.0000_7	K00012	1e-185
k117_70989_length_5688_cov_4.8384_4	K00012	2.4e-109
k117_176058_length_10393_cov_8.0000_8	K00012	1.8e-99
k117_117034_length_2505_cov_4.0000_2	K00012	2e-73
k117_20350_length_10627_cov_6.0000_3	K00012	4e-60
k117_229018_length_4693_cov_6.0000_2	K00012	9.2e-59
k117_187169_length_1924_cov_6.0000_1	K00012	4.9e-07
k117_136697_length_5569_cov_6.0000_2	K00013	3.2e-179
k117_130005_length_5345_cov_6.0000_1	K00014	6.9e-69
k117_118039_length_36765_cov_7.0000_20	K00015	2e-112
k117_92551_length_6662_cov_6.0000_2	K00015	8.8e-74
k117_173763_length_4212_cov_5.0000_4	K00015	5.4e-60
k117_201256_length_21315_cov_6.9949_2	K00015	2.1e-53
k117_165337_length_15914_cov_6.0000_7	K00015	5.2e-42
k117_156699_length_6677_cov_8.0000_5	K00015	3.5e-06
k117_139511_length_13219_cov_6.0000_7	K00016	8.8e-37
k117_187169_length_1924_cov_6.0000_1	K00016	2.7e-33
k117_118039_length_36765_cov_7.0000_20	K00018	5.9e-76
k117_92551_length_6662_cov_6.0000_2	K00018	5.9e-66
k117_165337_length_15914_cov_6.0000_7	K00018	1.5e-58
k117_201256_length_21315_cov_6.9949_2	K00018	5.2e-52
k117_173763_length_4212_cov_5.0000_4	K00018	6e-51
k117_156699_length_6677_cov_8.0000_5	K00018	2.4e-06
k117_174952_length_8372_cov_7.0000_4	K00018	8.5e-06
k117_156699_length_6677_cov_8.0000_4	K00019	1.5e-54
k117_154910_length_5359_cov_6.0000_4	K00019	1e-49
k117_141836_length_6802_cov_6.0000_4	K00019	4.3e-47
k117_158073_length_3109_cov_7.0000_3	K00019	5.3e-38
k117_48974_length_7357_cov_6.0000_10	K00019	5.3e-34
k117_88528_length_6905_cov_6.0000_4	K00019	5.5e-20
k117_145699_length_9140_cov_7.0000_5	K00019	6.9e-06
k117_40045_length_3894_cov_5.0000_2	K00020	4.1e-28
k117_66677_length_6373_cov_7.0000_5	K00020	2.2e-08
k117_118039_length_36765_cov_7.0000_20	K00020	6.1e-08
k117_20350_length_10627_cov_6.0000_3	K00020	5.5e-07
k117_36498_length_11290_cov_5.0000_7	K00020	2.3e-06
k117_229018_length_4693_cov_6.0000_2	K00020	5e-06
k117_173763_length_4212_cov_5.0000_4	K00020	6e-06
k117_154910_length_5359_cov_6.0000_4	K00023	8.2e-60
k117_156699_length_6677_cov_8.0000_4	K00023	2.7e-59
k117_141836_length_6802_cov_6.0000_4	K00023	3.2e-54
k117_158073_length_3109_cov_7.0000_3	K00023	5.7e-43
k117_48974_length_7357_cov_6.0000_10	K00023	6.4e-40
k117_88528_length_6905_cov_6.0000_4	K00023	1.8e-16
k117_154910_length_5359_cov_6.0000_5	K00023	5.2e-13
k117_10349_length_10671_cov_7.0000_5	K00023	5.4e-10
k117_154167_length_7236_cov_5.0000_2	K00023	9.6e-06
k117_139511_length_13219_cov_6.0000_7	K00024	1.1e-78
k117_187169_length_1924_cov_6.0000_1	K00024	4.3e-45
k117_165337_length_15914_cov_6.0000_8	K00027	8.7e-126
k117_165337_length_15914_cov_6.0000_8	K00029	1.9e-112
k117_50109_length_6652_cov_7.0000_6	K00030	8.1e-45
k117_159950_length_3270_cov_6.0000_4	K00030	4.7e-39
k117_105490_length_4123_cov_5.0000_1	K00030	1.3e-07
k117_159950_length_3270_cov_6.0000_4	K00031	1e-89
k117_50109_length_6652_cov_7.0000_6	K00031	2.1e-35
k117_105490_length_4123_cov_5.0000_1	K00031	2.5e-18
k117_118039_length_36765_cov_7.0000_20	K00032	3.9e-75
k117_173763_length_4212_cov_5.0000_4	K00032	2.3e-37
k117_92551_length_6662_cov_6.0000_2	K00032	1.6e-36
k117_201256_length_21315_cov_6.9949_2	K00032	6.7e-31
k117_165337_length_15914_cov_6.0000_7	K00032	7.2e-14
k117_40045_length_3894_cov_5.0000_2	K00033	1.9e-200
k117_156699_length_6677_cov_8.0000_4	K00034	6.2e-81
k117_141836_length_6802_cov_6.0000_4	K00034	6.7e-65
k117_158073_length_3109_cov_7.0000_3	K00034	2.2e-59
k117_154910_length_5359_cov_6.0000_4	K00034	1.5e-57
k117_48974_length_7357_cov_6.0000_10	K00034	1.2e-55
k117_88528_length_6905_cov_6.0000_4	K00034	1.2e-23
k117_10349_length_10671_cov_7.0000_5	K00034	9.2e-20
k117_154910_length_5359_cov_6.0000_5	K00034	3.9e-16
k117_176058_length_10393_cov_8.0000_9	K00034	5e-07
k117_176058_length_10393_cov_8.0000_6	K00034	6.6e-07
k117_145699_length_9140_cov_7.0000_5	K00034	4e-06
k117_227549_length_11562_cov_8.0000_6	K00035	5.9e-23
k117_162651_length_17958_cov_7.9929_13	K00035	8.7e-16
k117_224134_length_5147_cov_7.0000_2	K00035	7.8e-14
k117_17187_length_1847_cov_5.0000_1	K00035	5e-13
k117_162950_length_8207_cov_6.0000_8	K00035	3.1e-12
k117_99195_length_8661_cov_7.0000_3	K00035	1.3e-11
