gene 	 KO 	 Evalue
k115_36463_length_7969_cov_6.0000_1	K00001	2.7e-64
k115_35747_length_48941_cov_7.9977_38	K00001	4.3e-61
k115_20231_length_24310_cov_8.0000_20	K00001	8.5e-60
k115_24302_length_127641_cov_7.9976_31	K00001	4.5e-52
k115_12758_length_18756_cov_7.0000_2	K00001	5.3e-35
k115_3756_length_88900_cov_8.0000_64	K00001	2.7e-26
k115_24302_length_127641_cov_7.9976_34	K00001	8.7e-23
k115_19650_length_41317_cov_9.0000_19	K00001	6.4e-14
k115_35747_length_48941_cov_7.9977_25	K00001	6.9e-08
k115_18591_length_134847_cov_9.9923_28	K00001	4e-07
k115_9974_length_2061_cov_7.9424_1	K00002	7.2e-54
k115_27362_length_2953_cov_8.0000_2	K00002	3.8e-51
k115_12758_length_18756_cov_7.0000_12	K00002	3.7e-16
k115_29638_length_17806_cov_8.0000_12	K00002	4.5e-12
k115_11483_length_92597_cov_9.0000_36	K00002	6.6e-11
k115_26230_length_37716_cov_7.9944_11	K00003	4.4e-142
k115_24302_length_127641_cov_7.9976_31	K00004	3.8e-91
k115_20231_length_24310_cov_8.0000_20	K00004	4.2e-73
k115_36463_length_7969_cov_6.0000_1	K00004	1.2e-62
k115_35747_length_48941_cov_7.9977_38	K00004	3.7e-39
k115_16224_length_7629_cov_7.0000_7	K00004	3.1e-07
k115_35747_length_48941_cov_7.9977_31	K00005	1.9e-87
k115_12758_length_18756_cov_7.0000_2	K00005	2.1e-16
k115_3756_length_88900_cov_8.0000_64	K00005	4.9e-16
k115_24302_length_127641_cov_7.9976_34	K00005	3.5e-10
k115_34660_length_17605_cov_7.0000_6	K00005	2.7e-08
k115_19650_length_41317_cov_9.0000_19	K00005	1e-07
k115_35747_length_48941_cov_7.9977_25	K00005	2.6e-07
k115_24302_length_127641_cov_7.9976_31	K00008	7.2e-104
k115_20231_length_24310_cov_8.0000_20	K00008	1.9e-78
k115_36463_length_7969_cov_6.0000_1	K00008	5.4e-61
k115_35747_length_48941_cov_7.9977_38	K00008	5.8e-37
k115_25759_length_22402_cov_7.0000_7	K00010	9.8e-71
k115_1735_length_12699_cov_8.0000_6	K00010	2.2e-43
k115_11483_length_92597_cov_9.0000_65	K00010	5.8e-07
k115_16398_length_93601_cov_8.9986_22	K00012	3.9e-108
k115_31998_length_81803_cov_9.0000_35	K00012	1.7e-08
k115_976_length_4843_cov_7.0000_3	K00012	1.3e-06
k115_37208_length_5988_cov_7.0000_1	K00013	4.2e-62
k115_13791_length_9835_cov_7.0000_9	K00013	1.2e-41
k115_26226_length_10601_cov_6.0000_6	K00014	2.9e-64
k115_11483_length_92597_cov_9.0000_38	K00014	5.5e-06
k115_12126_length_7435_cov_7.0000_6	K00015	5.7e-76
k115_24302_length_127641_cov_7.9976_24	K00015	6.3e-70
k115_27038_length_16660_cov_7.0000_7	K00015	6.1e-52
k115_24302_length_127641_cov_7.9976_79	K00015	1.7e-09
k115_31998_length_81803_cov_9.0000_48	K00015	2.9e-08
k115_1042_length_6485_cov_7.0000_3	K00015	8e-07
k115_35747_length_48941_cov_7.9977_40	K00015	3.1e-06
k115_11483_length_92597_cov_9.0000_65	K00015	4.5e-06
k115_37145_length_12988_cov_7.0000_6	K00016	1.4e-127
k115_24302_length_127641_cov_7.9976_24	K00018	3.5e-74
k115_12126_length_7435_cov_7.0000_6	K00018	4.7e-70
k115_27038_length_16660_cov_7.0000_7	K00018	9.1e-53
k115_24302_length_127641_cov_7.9976_79	K00018	2e-08
k115_31998_length_81803_cov_9.0000_48	K00018	8.3e-07
k115_27038_length_16660_cov_7.0000_2	K00019	1e-55
k115_25759_length_22402_cov_7.0000_9	K00019	4.6e-52
k115_13414_length_16624_cov_7.0000_6	K00019	1.1e-48
k115_22125_length_6348_cov_7.0000_3	K00019	8.6e-39
k115_4003_length_21098_cov_7.0000_9	K00019	1.2e-23
k115_31998_length_81803_cov_9.0000_48	K00020	1.5e-44
k115_4003_length_21098_cov_7.0000_1	K00020	1.6e-32
k115_1042_length_6485_cov_7.0000_3	K00020	8.7e-13
k115_27594_length_10893_cov_8.0000_4	K00020	3.2e-12
k115_11483_length_92597_cov_9.0000_65	K00020	1.2e-11
k115_27038_length_16660_cov_7.0000_7	K00020	5.2e-09
k115_24302_length_127641_cov_7.9976_24	K00020	2.6e-08
k115_12126_length_7435_cov_7.0000_6	K00020	7.2e-07
k115_13414_length_16624_cov_7.0000_6	K00023	1.1e-63
k115_25759_length_22402_cov_7.0000_9	K00023	9.3e-57
k115_27038_length_16660_cov_7.0000_2	K00023	5.6e-54
k115_22125_length_6348_cov_7.0000_3	K00023	5.7e-31
k115_4003_length_21098_cov_7.0000_9	K00023	6.7e-23
k115_37145_length_12988_cov_7.0000_6	K00024	5.5e-102
k115_20231_length_24310_cov_8.0000_10	K00027	7.4e-179
k115_20231_length_24310_cov_8.0000_10	K00029	9.3e-182
k115_5396_length_3458_cov_8.0000_2	K00030	6.6e-39
k115_22240_length_13154_cov_6.9684_14	K00030	6e-16
k115_1756_length_7716_cov_7.0000_2	K00031	1.5e-183
k115_5396_length_3458_cov_8.0000_2	K00031	3e-33
k115_22240_length_13154_cov_6.9684_14	K00031	5e-14
k115_24302_length_127641_cov_7.9976_24	K00032	1.4e-49
k115_27038_length_16660_cov_7.0000_7	K00032	1.8e-45
k115_12126_length_7435_cov_7.0000_6	K00032	5.1e-45
k115_31998_length_81803_cov_9.0000_48	K00032	1e-07
k115_4003_length_21098_cov_7.0000_1	K00033	4e-208
k115_31998_length_81803_cov_9.0000_48	K00033	4.8e-98
k115_1042_length_6485_cov_7.0000_3	K00033	1.5e-06
k115_13414_length_16624_cov_7.0000_6	K00034	9.1e-79
k115_25759_length_22402_cov_7.0000_9	K00034	5.9e-77
k115_27038_length_16660_cov_7.0000_2	K00034	5.5e-72
k115_22125_length_6348_cov_7.0000_3	K00034	4.5e-42
k115_4003_length_21098_cov_7.0000_9	K00034	8.1e-28
k115_25759_length_22402_cov_7.0000_7	K00035	1.8e-21
k115_1735_length_12699_cov_8.0000_6	K00035	5.3e-11
k115_22125_length_6348_cov_7.0000_5	K00036	6.3e-190
k115_13414_length_16624_cov_7.0000_6	K00038	7.3e-67
k115_27038_length_16660_cov_7.0000_2	K00038	3.5e-66
k115_25759_length_22402_cov_7.0000_9	K00038	2.5e-62
k115_22125_length_6348_cov_7.0000_3	K00038	1.8e-32
k115_4003_length_21098_cov_7.0000_9	K00038	9e-27
k115_13414_length_16624_cov_7.0000_6	K00039	2.1e-34
k115_25759_length_22402_cov_7.0000_9	K00039	3.6e-32
k115_27038_length_16660_cov_7.0000_2	K00039	1.9e-29
k115_4003_length_21098_cov_7.0000_9	K00039	1.9e-23
k115_22125_length_6348_cov_7.0000_3	K00039	5e-23
k115_31998_length_81803_cov_9.0000_48	K00042	1.6e-36
k115_4003_length_21098_cov_7.0000_1	K00042	6e-27
k115_1042_length_6485_cov_7.0000_3	K00042	3.1e-11
k115_27594_length_10893_cov_8.0000_4	K00042	4.3e-09
k115_11483_length_92597_cov_9.0000_65	K00042	5.8e-08
k115_24302_length_127641_cov_7.9976_24	K00042	9.3e-07
k115_3756_length_88900_cov_8.0000_64	K00043	2.3e-77
k115_12758_length_18756_cov_7.0000_2	K00043	5.9e-68
k115_24302_length_127641_cov_7.9976_34	K00043	3.5e-65
k115_35747_length_48941_cov_7.9977_25	K00043	6.1e-40
k115_19650_length_41317_cov_9.0000_19	K00043	1.1e-36
k115_35747_length_48941_cov_7.9977_31	K00043	2.8e-11
k115_3756_length_88900_cov_8.0000_64	K00048	3.9e-154
k115_24302_length_127641_cov_7.9976_34	K00048	2.2e-68
k115_12758_length_18756_cov_7.0000_2	K00048	1.7e-61
k115_35747_length_48941_cov_7.9977_25	K00048	2.9e-33
k115_19650_length_41317_cov_9.0000_19	K00048	2.2e-29
k115_35747_length_48941_cov_7.9977_31	K00048	6.6e-06
k115_12126_length_7435_cov_7.0000_6	K00049	5.2e-24
k115_24302_length_127641_cov_7.9976_24	K00049	3.5e-21
k115_27038_length_16660_cov_7.0000_7	K00049	8.8e-21
k115_12126_length_7435_cov_7.0000_6	K00050	3.1e-54
k115_24302_length_127641_cov_7.9976_24	K00050	4.4e-46
k115_27038_length_16660_cov_7.0000_7	K00050	1.7e-27
k115_31998_length_81803_cov_9.0000_48	K00050	3e-06
k115_5396_length_3458_cov_8.0000_2	K00052	6.7e-92
k115_22240_length_13154_cov_6.9684_14	K00052	2.2e-25
k115_1756_length_7716_cov_7.0000_2	K00052	2.7e-12
