gene 	 KO 	 Evalue
k141_47651_9	K00001	4e-63
k141_17121_10	K00001	6.8e-36
k141_32578_1	K00001	2.4e-29
k141_77193_3	K00001	6.2e-21
k141_2339_7	K00001	3.9e-20
k141_21128_1	K00001	3.9e-07
k141_43817_1	K00002	1e-62
k141_11812_1	K00002	4.4e-50
k141_6713_9	K00002	6e-09
k141_25711_9	K00002	1.9e-08
k141_55255_4	K00003	4.3e-141
k141_83501_2	K00003	1.2e-10
k141_55768_2	K00003	1.3e-07
k141_47651_9	K00004	1.1e-109
k141_32578_1	K00004	4.7e-42
k141_2339_7	K00004	1.1e-30
k141_2339_8	K00004	2.7e-15
k141_15246_4	K00004	2.7e-07
k141_55091_1	K00004	3.5e-06
k141_32832_7	K00005	1.2e-101
k141_17121_10	K00005	5.2e-24
k141_75795_7	K00005	1.4e-10
k141_77193_3	K00005	4.7e-10
k141_47651_9	K00008	1.2e-117
k141_32578_1	K00008	2.6e-46
k141_2339_7	K00008	8.8e-31
k141_2339_8	K00008	6.5e-16
k141_55091_1	K00008	4.6e-07
k141_15246_4	K00008	1.4e-06
k141_28175_3	K00010	6e-64
k141_19877_6	K00010	2.3e-63
k141_19293_9	K00010	9.4e-63
k141_39516_4	K00010	2.2e-58
k141_46623_4	K00010	7.2e-56
k141_36432_10	K00010	2e-54
k141_55768_2	K00010	4e-48
k141_15107_4	K00010	5.2e-39
k141_83070_2	K00010	3.5e-33
k141_83501_2	K00010	9.9e-30
k141_83501_3	K00010	3.7e-11
k141_51042_3	K00010	1.1e-10
k141_55768_3	K00010	7.1e-08
k141_80306_8	K00010	1.3e-07
k141_33968_7	K00012	3.1e-06
k141_73893_7	K00013	1.2e-186
k141_5411_3	K00014	2.4e-83
k141_58777_11	K00014	2.5e-07
k141_6713_3	K00014	1.3e-06
k141_36657_1	K00015	3e-96
k141_6713_5	K00015	8e-76
k141_27932_11	K00015	2.5e-63
k141_44445_3	K00015	2.2e-62
k141_53970_1	K00015	2.6e-50
k141_58777_11	K00015	3.4e-08
k141_33968_7	K00016	6.8e-120
k141_6713_3	K00016	4e-119
k141_36657_1	K00018	9.3e-127
k141_6713_5	K00018	2.3e-71
k141_44445_3	K00018	8.3e-60
k141_27932_11	K00018	2.7e-50
k141_53970_1	K00018	5.4e-41
k141_58777_11	K00018	6.7e-07
k141_53379_6	K00019	3.8e-53
k141_17288_19	K00019	2.5e-51
k141_12281_1	K00019	9.8e-35
k141_60524_39	K00019	2.2e-34
k141_31645_2	K00019	3e-29
k141_72467_6	K00019	1.4e-11
