gene 	 KO 	 Evalue
k141_12457_length_2353_cov_4.0000_3	K00001	9.7e-80
k141_11159_length_2021_cov_3.0000_2	K00001	7.6e-71
k141_10228_length_1187_cov_5.0000_2	K00001	1.1e-62
k141_13980_length_1630_cov_5.0000_2	K00001	1.8e-61
k141_13725_length_3856_cov_4.0000_5	K00001	6.8e-61
k141_14257_length_1749_cov_4.0000_2	K00001	4.8e-59
k141_2442_length_1703_cov_4.0000_1	K00001	5.2e-59
k141_14283_length_2702_cov_4.0000_1	K00001	1.6e-56
k141_11581_length_3115_cov_4.0000_5	K00001	1.3e-54
k141_13255_length_4246_cov_4.0000_3	K00001	1.8e-51
k141_2433_length_2784_cov_4.0000_2	K00001	1.3e-50
k141_12746_length_1934_cov_4.0000_1	K00001	1.5e-48
k141_12047_length_4676_cov_5.0000_1	K00001	6e-47
k141_6686_length_2139_cov_5.0000_1	K00001	2.1e-46
k141_3864_length_3995_cov_4.0000_5	K00001	3.4e-45
k141_4218_length_2013_cov_4.0000_2	K00001	9.4e-45
k141_13173_length_3383_cov_4.0000_5	K00001	1.3e-44
k141_9005_length_2160_cov_5.0000_1	K00001	1.5e-38
k141_8622_length_1082_cov_4.0000_1	K00001	1e-28
k141_11449_length_1630_cov_4.0000_1	K00001	3.3e-24
k141_4645_length_1751_cov_4.0000_1	K00001	3.6e-22
k141_11402_length_1659_cov_5.0000_2	K00001	8.1e-19
k141_5803_length_1319_cov_5.0000_3	K00001	2.4e-10
k141_4767_length_2174_cov_4.0000_1	K00001	2e-07
k141_4645_length_1751_cov_4.0000_2	K00001	2.5e-06
k141_3114_length_1791_cov_3.0000_1	K00001	2.6e-06
k141_3123_length_1821_cov_4.0000_2	K00001	4.6e-06
k141_10534_length_3534_cov_5.0000_3	K00001	7.4e-06
k141_3607_length_3241_cov_4.0000_2	K00002	9.2e-63
k141_12416_length_4480_cov_5.0000_3	K00002	1.9e-38
k141_11007_length_1563_cov_3.0000_3	K00002	1.1e-19
k141_8110_length_2961_cov_4.0000_4	K00002	7.9e-10
k141_5951_length_3184_cov_6.0000_2	K00002	1.8e-08
k141_3241_length_6783_cov_5.0000_5	K00002	1.9e-08
k141_13559_length_1589_cov_5.0000_2	K00002	5e-07
k141_5086_length_5389_cov_5.0000_2	K00003	2.7e-77
k141_4558_length_1744_cov_4.0000_3	K00003	6e-17
k141_14257_length_1749_cov_4.0000_2	K00004	6.6e-99
k141_2433_length_2784_cov_4.0000_2	K00004	1e-98
k141_13980_length_1630_cov_5.0000_2	K00004	6.3e-97
k141_10228_length_1187_cov_5.0000_2	K00004	2.9e-94
k141_2442_length_1703_cov_4.0000_1	K00004	6.2e-80
k141_11159_length_2021_cov_3.0000_2	K00004	3.7e-74
k141_13725_length_3856_cov_4.0000_5	K00004	1e-57
k141_4645_length_1751_cov_4.0000_1	K00004	7.1e-49
k141_12457_length_2353_cov_4.0000_3	K00004	4.9e-45
k141_14283_length_2702_cov_4.0000_1	K00004	9.3e-44
k141_11581_length_3115_cov_4.0000_5	K00004	1.3e-41
k141_12746_length_1934_cov_4.0000_1	K00004	3.2e-32
k141_13173_length_3383_cov_4.0000_5	K00004	2.6e-30
k141_8622_length_1082_cov_4.0000_1	K00004	3.6e-27
k141_6686_length_2139_cov_5.0000_1	K00004	4.8e-26
k141_3864_length_3995_cov_4.0000_5	K00004	7.5e-26
k141_4218_length_2013_cov_4.0000_2	K00004	3.4e-22
k141_12047_length_4676_cov_5.0000_1	K00004	6.9e-20
k141_13255_length_4246_cov_4.0000_3	K00004	2.4e-19
k141_11402_length_1659_cov_5.0000_2	K00004	1.3e-14
k141_3123_length_1821_cov_4.0000_2	K00004	4.6e-09
k141_5803_length_1319_cov_5.0000_3	K00004	4.3e-08
k141_7141_length_3568_cov_7.0000_4	K00004	3.6e-06
k141_11901_length_8069_cov_6.0000_5	K00004	9.4e-06
k141_11419_length_1869_cov_3.0000_1	K00005	4.4e-65
k141_9005_length_2160_cov_5.0000_1	K00005	2.7e-17
k141_11449_length_1630_cov_4.0000_1	K00005	1.4e-12
k141_9281_length_3528_cov_5.0000_3	K00005	8.2e-09
k141_11470_length_3456_cov_4.0000_2	K00007	9.7e-99
k141_9425_length_1666_cov_5.0000_1	K00007	2.9e-95
k141_9626_length_3101_cov_5.0000_1	K00007	8.7e-27
k141_10228_length_1187_cov_5.0000_2	K00008	1.8e-104
k141_14257_length_1749_cov_4.0000_2	K00008	4.4e-104
k141_2433_length_2784_cov_4.0000_2	K00008	6.9e-99
k141_13980_length_1630_cov_5.0000_2	K00008	4.8e-97
k141_2442_length_1703_cov_4.0000_1	K00008	3.3e-88
k141_11159_length_2021_cov_3.0000_2	K00008	3.2e-78
k141_4645_length_1751_cov_4.0000_1	K00008	3.5e-56
k141_13725_length_3856_cov_4.0000_5	K00008	2.4e-54
k141_14283_length_2702_cov_4.0000_1	K00008	4.1e-51
k141_12457_length_2353_cov_4.0000_3	K00008	6.7e-47
k141_11581_length_3115_cov_4.0000_5	K00008	2.5e-40
k141_12746_length_1934_cov_4.0000_1	K00008	1.9e-34
k141_13173_length_3383_cov_4.0000_5	K00008	2.1e-33
k141_6686_length_2139_cov_5.0000_1	K00008	2e-28
k141_3864_length_3995_cov_4.0000_5	K00008	7.1e-26
k141_8622_length_1082_cov_4.0000_1	K00008	2.9e-24
k141_4218_length_2013_cov_4.0000_2	K00008	8.5e-24
k141_13255_length_4246_cov_4.0000_3	K00008	1.1e-21
k141_12047_length_4676_cov_5.0000_1	K00008	1.7e-17
k141_11402_length_1659_cov_5.0000_2	K00008	1.1e-14
k141_5803_length_1319_cov_5.0000_3	K00008	1.5e-09
k141_3123_length_1821_cov_4.0000_2	K00008	2.2e-08
k141_7141_length_3568_cov_7.0000_4	K00008	1.4e-06
k141_9626_length_3101_cov_5.0000_1	K00009	1.5e-122
k141_9425_length_1666_cov_5.0000_1	K00009	1e-28
k141_11470_length_3456_cov_4.0000_2	K00009	3e-25
k141_14179_length_2079_cov_3.0000_2	K00010	9.3e-41
k141_7853_length_6476_cov_5.0000_3	K00010	2.6e-37
k141_8856_length_49574_cov_7.9971_40	K00010	6.7e-09
k141_11901_length_8069_cov_6.0000_5	K00010	1.5e-08
k141_2918_length_1657_cov_3.0000_2	K00010	4.4e-07
k141_2608_length_3579_cov_5.0000_2	K00012	7.9e-82
k141_4964_length_6127_cov_6.0000_1	K00012	4.9e-09
k141_11432_length_2488_cov_4.0000_2	K00012	3.7e-06
k141_11901_length_8069_cov_6.0000_5	K00012	9.1e-06
k141_13811_length_1718_cov_5.0000_2	K00013	8.5e-171
k141_4697_length_3722_cov_7.0000_2	K00014	5.6e-88
k141_9572_length_3356_cov_4.0000_5	K00014	1.3e-65
k141_7419_length_1553_cov_4.0000_1	K00014	2e-11
k141_11901_length_8069_cov_6.0000_5	K00014	3e-08
k141_13299_length_3047_cov_5.0000_3	K00014	4.5e-07
k141_7141_length_3568_cov_7.0000_4	K00014	2.7e-06
k141_3673_length_5521_cov_7.0000_4	K00015	2.1e-98
k141_13974_length_2953_cov_4.0000_3	K00015	2.3e-77
k141_3075_length_5584_cov_6.0000_1	K00015	3.6e-61
k141_10920_length_1113_cov_5.0000_1	K00015	5.1e-60
k141_3844_length_1481_cov_3.0000_1	K00015	4.6e-48
k141_2154_length_2223_cov_6.0000_3	K00015	4.7e-44
k141_290_length_1640_cov_3.0000_2	K00015	3.6e-43
k141_2552_length_3236_cov_3.0000_5	K00015	2e-20
k141_3123_length_1821_cov_4.0000_2	K00015	1.9e-09
k141_8856_length_49574_cov_7.9971_40	K00015	3e-08
k141_2611_length_1066_cov_4.0000_1	K00015	5.2e-08
k141_4041_length_1381_cov_5.0000_2	K00016	6.4e-28
k141_14173_length_4466_cov_6.0000_3	K00016	1.1e-06
k141_13974_length_2953_cov_4.0000_3	K00018	9.1e-76
k141_3673_length_5521_cov_7.0000_4	K00018	2.5e-75
k141_10920_length_1113_cov_5.0000_1	K00018	4e-55
k141_3075_length_5584_cov_6.0000_1	K00018	4.1e-45
k141_290_length_1640_cov_3.0000_2	K00018	1.8e-41
k141_3844_length_1481_cov_3.0000_1	K00018	8.4e-41
k141_2154_length_2223_cov_6.0000_3	K00018	4.5e-28
k141_2552_length_3236_cov_3.0000_5	K00018	8e-20
k141_3123_length_1821_cov_4.0000_2	K00018	2.1e-11
k141_13725_length_3856_cov_4.0000_5	K00018	1.2e-06
k141_2611_length_1066_cov_4.0000_1	K00018	2.1e-06
k141_8856_length_49574_cov_7.9971_40	K00018	3.2e-06
k141_10534_length_3534_cov_5.0000_3	K00019	1.7e-70
k141_799_length_1212_cov_4.0000_2	K00019	3e-61
k141_4645_length_1751_cov_4.0000_2	K00019	2.3e-56
k141_10315_length_2013_cov_5.0000_1	K00019	5.7e-55
k141_8995_length_2995_cov_4.0000_2	K00019	2.6e-53
k141_13653_length_12626_cov_6.0000_7	K00019	4.9e-53
k141_1185_length_1056_cov_3.0000_1	K00019	1.3e-50
k141_2028_length_12909_cov_5.0000_2	K00019	3.8e-50
k141_13584_length_4690_cov_4.0000_2	K00019	4.6e-50
k141_14246_length_1402_cov_4.0000_2	K00019	1.5e-49
k141_12416_length_4480_cov_5.0000_5	K00019	6.7e-49
k141_5653_length_3126_cov_4.0000_4	K00019	2.1e-48
k141_11949_length_1326_cov_3.0000_2	K00019	3.9e-45
k141_1596_length_3508_cov_5.0000_3	K00019	2.4e-43
k141_2611_length_1066_cov_4.0000_2	K00019	3.9e-41
k141_2276_length_4332_cov_5.0000_5	K00019	4.2e-41
k141_1206_length_3041_cov_5.0000_1	K00019	4.2e-40
k141_3764_length_2410_cov_6.0000_3	K00019	1.4e-37
k141_5980_length_1785_cov_3.0000_2	K00019	7.9e-36
k141_10571_length_3545_cov_5.0000_5	K00019	2.5e-34
k141_12746_length_1934_cov_4.0000_2	K00019	2.7e-29
k141_3114_length_1791_cov_3.0000_1	K00019	3.4e-29
k141_7796_length_1274_cov_4.0000_3	K00019	1.2e-22
k141_12583_length_1016_cov_4.0000_1	K00019	1.9e-22
k141_10875_length_2546_cov_4.0000_4	K00019	4.6e-20
k141_2875_length_1201_cov_3.0000_1	K00019	3.2e-16
k141_10445_length_1163_cov_4.0000_3	K00019	2.7e-15
k141_4075_length_1414_cov_4.0000_3	K00019	1.6e-08
k141_5333_length_1021_cov_3.0000_2	K00019	3.9e-08
k141_2611_length_1066_cov_4.0000_1	K00020	1.4e-37
k141_6688_length_2404_cov_5.0000_2	K00020	1.2e-31
k141_4393_length_1883_cov_5.0000_3	K00020	1.7e-21
k141_3864_length_3995_cov_4.0000_1	K00020	5.6e-18
k141_8856_length_49574_cov_7.9971_40	K00020	2.1e-12
k141_3673_length_5521_cov_7.0000_4	K00020	5.2e-11
k141_10920_length_1113_cov_5.0000_1	K00020	6.2e-10
k141_11901_length_8069_cov_6.0000_5	K00020	1.6e-09
k141_13299_length_3047_cov_5.0000_3	K00020	2.5e-08
k141_13974_length_2953_cov_4.0000_3	K00020	5.8e-06
k141_3123_length_1821_cov_4.0000_2	K00020	7.4e-06
k141_3382_length_9149_cov_4.9951_6	K00022	2.3e-54
