gene 	 KO 	 Evalue
k117_102844_length_30597_cov_8.1651_9	K00001	4e-50
k117_229004_length_9353_cov_11.0617_9	K00001	8.5e-39
k117_104768_length_14952_cov_7.0000_10	K00001	1.5e-15
k117_23825_length_2550_cov_7.9482_4	K00001	6.3e-08
k117_208509_length_8954_cov_7.0000_5	K00002	1.7e-48
k117_12218_length_22733_cov_8.0000_16	K00002	9.7e-10
k117_180629_length_31266_cov_10.0000_2	K00003	1.4e-77
k117_205618_length_24543_cov_8.0000_4	K00003	8e-10
k117_78407_length_33144_cov_8.9726_6	K00003	5.1e-06
k117_182644_length_18953_cov_8.9711_13	K00003	8.5e-06
k117_102844_length_30597_cov_8.1651_9	K00004	1.8e-80
k117_23825_length_2550_cov_7.9482_4	K00004	3.6e-13
k117_229004_length_9353_cov_11.0617_9	K00005	2e-18
k117_104768_length_14952_cov_7.0000_10	K00005	9.8e-14
k117_102844_length_30597_cov_8.1651_9	K00008	7.2e-81
k117_23825_length_2550_cov_7.9482_4	K00008	2.2e-13
k117_62495_length_8448_cov_7.9849_3	K00010	4.3e-52
k117_182644_length_18953_cov_8.9711_13	K00010	1.5e-45
k117_182644_length_18953_cov_8.9711_12	K00010	1.2e-27
k117_119851_length_26502_cov_8.0000_5	K00010	2.4e-24
k117_10119_length_33542_cov_8.9957_2	K00010	2.8e-24
k117_205618_length_24543_cov_8.0000_9	K00010	2.7e-23
k117_82692_length_4400_cov_7.9706_3	K00010	2.4e-22
k117_78407_length_33144_cov_8.9726_19	K00010	1.3e-07
k117_152387_length_3511_cov_7.0000_1	K00012	3.3e-189
k117_17079_length_49464_cov_8.9971_13	K00012	2.1e-53
k117_179501_length_1635_cov_9.0000_2	K00012	4.2e-18
k117_209063_length_13628_cov_9.0000_8	K00012	7.6e-07
k117_68840_length_19082_cov_7.8927_10	K00013	1.2e-179
k117_12218_length_22733_cov_8.0000_14	K00014	2.5e-85
k117_213809_length_16443_cov_8.8030_11	K00014	2.7e-81
k117_151644_length_5227_cov_7.0000_3	K00014	2e-07
k117_142211_length_6106_cov_7.9790_6	K00014	4.3e-06
k117_39239_length_14312_cov_8.9989_4	K00014	7.7e-06
k117_64932_length_11324_cov_8.9272_6	K00015	1.7e-87
k117_152755_length_25063_cov_8.0000_6	K00015	1.5e-75
k117_159055_length_2235_cov_9.0000_1	K00015	4.2e-58
k117_130242_length_7570_cov_9.0818_1	K00015	3.6e-06
k117_147219_length_4071_cov_11.0000_1	K00016	5.4e-78
k117_55327_length_6816_cov_9.0000_4	K00016	5e-31
k117_155824_length_1745_cov_5.0000_1	K00016	1.2e-09
k117_86769_length_9692_cov_8.9850_12	K00016	8.3e-06
k117_64932_length_11324_cov_8.9272_6	K00018	1.3e-127
k117_152755_length_25063_cov_8.0000_6	K00018	3e-69
k117_159055_length_2235_cov_9.0000_1	K00018	1.1e-49
k117_209063_length_13628_cov_9.0000_8	K00018	5.2e-07
k117_130242_length_7570_cov_9.0818_1	K00018	2.9e-06
k117_133582_length_3799_cov_10.9511_2	K00019	8.3e-58
k117_54030_length_3802_cov_7.0000_3	K00019	9.2e-56
k117_153193_length_9680_cov_9.0000_8	K00019	2e-49
k117_181689_length_7676_cov_7.0000_5	K00019	1.6e-46
k117_149892_length_2861_cov_23.0000_3	K00019	2.5e-42
k117_151644_length_5227_cov_7.0000_3	K00019	6.2e-40
k117_15319_length_29710_cov_9.0000_24	K00019	7e-31
k117_229004_length_9353_cov_11.0617_13	K00019	3.4e-21
k117_102844_length_30597_cov_8.1651_26	K00019	1.1e-17
k117_145578_length_41597_cov_9.9831_8	K00019	6.2e-07
k117_69084_length_5564_cov_6.0000_2	K00019	6.7e-06
k117_212087_length_15292_cov_8.0000_4	K00020	1.4e-28
k117_161643_length_24746_cov_7.9864_4	K00020	2.5e-11
k117_39239_length_14312_cov_8.9989_4	K00020	6.2e-09
k117_15319_length_29710_cov_9.0000_17	K00020	1e-07
k117_149892_length_2861_cov_23.0000_3	K00023	4.5e-69
k117_133582_length_3799_cov_10.9511_2	K00023	3e-59
k117_181689_length_7676_cov_7.0000_5	K00023	1.8e-54
k117_151644_length_5227_cov_7.0000_3	K00023	1.9e-46
k117_153193_length_9680_cov_9.0000_8	K00023	1.5e-37
k117_54030_length_3802_cov_7.0000_3	K00023	6.9e-35
k117_15319_length_29710_cov_9.0000_24	K00023	6e-27
k117_229004_length_9353_cov_11.0617_13	K00023	2.1e-26
k117_102844_length_30597_cov_8.1651_26	K00023	7e-15
k117_183084_length_34458_cov_8.0000_17	K00023	1.9e-09
k117_147219_length_4071_cov_11.0000_1	K00024	1.3e-105
k117_55327_length_6816_cov_9.0000_4	K00024	2.2e-73
k117_155824_length_1745_cov_5.0000_1	K00024	3.4e-09
k117_86769_length_9692_cov_8.9850_12	K00024	6e-06
k117_168968_length_6893_cov_10.0000_3	K00027	6.6e-126
k117_168968_length_6893_cov_10.0000_3	K00029	5.9e-113
k117_15319_length_29710_cov_9.0000_20	K00030	3.5e-51
k117_166400_length_14514_cov_8.9961_6	K00030	7.1e-47
k117_15319_length_29710_cov_9.0000_20	K00031	1.6e-108
k117_166400_length_14514_cov_8.9961_6	K00031	1.3e-38
k117_64932_length_11324_cov_8.9272_6	K00032	2e-62
k117_152755_length_25063_cov_8.0000_6	K00032	2.6e-40
k117_159055_length_2235_cov_9.0000_1	K00032	6.3e-35
k117_212087_length_15292_cov_8.0000_4	K00033	1.1e-201
k117_133582_length_3799_cov_10.9511_2	K00034	6.7e-81
k117_181689_length_7676_cov_7.0000_5	K00034	4.8e-64
k117_149892_length_2861_cov_23.0000_3	K00034	1.1e-63
k117_151644_length_5227_cov_7.0000_3	K00034	1.6e-62
k117_153193_length_9680_cov_9.0000_8	K00034	1.2e-48
k117_54030_length_3802_cov_7.0000_3	K00034	2.1e-38
k117_15319_length_29710_cov_9.0000_24	K00034	6.5e-31
k117_229004_length_9353_cov_11.0617_13	K00034	9.5e-29
k117_102844_length_30597_cov_8.1651_26	K00034	2.5e-22
k117_183084_length_34458_cov_8.0000_17	K00034	1.7e-19
k117_69084_length_5564_cov_6.0000_2	K00034	1.9e-06
k117_62495_length_8448_cov_7.9849_3	K00035	1.2e-19
k117_182644_length_18953_cov_8.9711_13	K00035	1.1e-08
k117_182644_length_18953_cov_8.9711_12	K00035	1.7e-08
k117_78407_length_33144_cov_8.9726_19	K00035	3.4e-08
k117_10119_length_33542_cov_8.9957_2	K00035	3.4e-07
k117_205618_length_24543_cov_8.0000_9	K00035	8.7e-07
k117_119851_length_26502_cov_8.0000_5	K00035	1.1e-06
k117_82692_length_4400_cov_7.9706_3	K00035	3e-06
k117_212087_length_15292_cov_8.0000_3	K00036	2e-194
k117_133582_length_3799_cov_10.9511_2	K00038	1.1e-64
k117_149892_length_2861_cov_23.0000_3	K00038	2.3e-59
k117_151644_length_5227_cov_7.0000_3	K00038	6.8e-58
k117_181689_length_7676_cov_7.0000_5	K00038	1.6e-56
k117_54030_length_3802_cov_7.0000_3	K00038	1.5e-40
k117_153193_length_9680_cov_9.0000_8	K00038	1.1e-39
k117_15319_length_29710_cov_9.0000_24	K00038	4.4e-26
k117_229004_length_9353_cov_11.0617_13	K00038	5.2e-24
k117_102844_length_30597_cov_8.1651_26	K00038	2.7e-19
k117_183084_length_34458_cov_8.0000_17	K00038	1.1e-14
k117_153193_length_9680_cov_9.0000_8	K00039	1.9e-49
k117_54030_length_3802_cov_7.0000_3	K00039	4.2e-32
k117_133582_length_3799_cov_10.9511_2	K00039	4.5e-30
