gene 	 KO 	 Evalue
k141_385_length_8251_cov_8.0000_4	K00001	6.9e-65
k141_10670_length_14600_cov_5.9924_7	K00001	7.4e-64
k141_3878_length_14344_cov_6.9911_8	K00001	1.8e-61
k141_13984_length_2446_cov_6.5861_2	K00001	1.5e-59
k141_2969_length_4443_cov_6.9907_3	K00001	5.4e-57
k141_2958_length_2316_cov_5.0000_3	K00001	1.2e-56
k141_4591_length_3472_cov_6.0000_3	K00001	1.1e-54
k141_4640_length_18585_cov_6.0000_16	K00001	4.3e-54
k141_13049_length_22563_cov_6.0000_25	K00001	4.5e-54
k141_4317_length_6438_cov_7.0000_4	K00001	1.3e-52
k141_1135_length_15989_cov_9.0000_4	K00001	1.9e-50
k141_8457_length_4105_cov_7.0000_2	K00001	4e-45
k141_1360_length_2106_cov_5.0000_2	K00001	3.3e-44
k141_6104_length_5794_cov_9.0000_1	K00001	7.2e-44
k141_9220_length_2938_cov_7.0000_1	K00001	4e-39
k141_12131_length_6614_cov_7.0000_1	K00001	9.3e-37
k141_673_length_2720_cov_6.0000_3	K00001	2.5e-35
k141_12395_length_2089_cov_6.0000_4	K00001	2.9e-34
k141_262_length_1585_cov_5.6011_1	K00001	3.3e-31
k141_11257_length_2121_cov_8.0000_1	K00001	4.4e-31
k141_8982_length_5768_cov_8.0000_5	K00001	2e-30
k141_4047_length_6312_cov_6.0000_7	K00001	4.3e-28
k141_625_length_14962_cov_7.5669_3	K00001	1.2e-24
k141_11491_length_3004_cov_7.0000_4	K00001	1.2e-22
k141_2969_length_4443_cov_6.9907_1	K00001	4.1e-22
k141_4096_length_14455_cov_6.0000_5	K00001	3.3e-20
k141_1025_length_7242_cov_8.0000_4	K00001	8.4e-19
k141_4640_length_18585_cov_6.0000_9	K00001	5.4e-14
k141_109_length_5654_cov_8.0000_2	K00001	9.1e-06
k141_4640_length_18585_cov_6.0000_10	K00002	4.8e-65
k141_9814_length_4450_cov_6.0000_1	K00002	2.1e-55
k141_9344_length_7437_cov_7.0000_3	K00002	4.3e-55
k141_8187_length_8265_cov_7.9210_9	K00002	1e-38
k141_6702_length_4456_cov_8.1073_4	K00002	4.1e-37
k141_895_length_2716_cov_8.0000_3	K00002	3.5e-20
k141_9761_length_7678_cov_6.0000_6	K00002	3.4e-08
k141_5354_length_2850_cov_7.0000_3	K00002	4.2e-08
k141_4635_length_14631_cov_7.0000_8	K00002	1.7e-07
k141_10742_length_24270_cov_6.9940_2	K00002	2.2e-07
k141_6337_length_6350_cov_7.0000_3	K00002	2.2e-07
k141_9814_length_4450_cov_6.0000_2	K00002	1.5e-06
k141_8420_length_4586_cov_7.9795_3	K00002	9.1e-06
k141_12450_length_7665_cov_6.0856_1	K00003	1.7e-79
k141_4307_length_3389_cov_8.0000_1	K00003	1.1e-71
k141_9269_length_2539_cov_5.0000_2	K00003	2.4e-37
k141_10658_length_15122_cov_8.0000_9	K00003	7.7e-08
k141_13049_length_22563_cov_6.0000_25	K00004	6.3e-99
k141_3878_length_14344_cov_6.9911_8	K00004	2.6e-98
k141_385_length_8251_cov_8.0000_4	K00004	1.1e-94
k141_4640_length_18585_cov_6.0000_16	K00004	4.7e-88
k141_2969_length_4443_cov_6.9907_3	K00004	2.5e-86
k141_4591_length_3472_cov_6.0000_3	K00004	3.6e-83
k141_10670_length_14600_cov_5.9924_7	K00004	1.6e-81
k141_8457_length_4105_cov_7.0000_2	K00004	2.9e-81
k141_1360_length_2106_cov_5.0000_2	K00004	2e-79
k141_2958_length_2316_cov_5.0000_3	K00004	1.6e-58
k141_13984_length_2446_cov_6.5861_2	K00004	1.6e-54
k141_2969_length_4443_cov_6.9907_1	K00004	1.3e-50
k141_11491_length_3004_cov_7.0000_4	K00004	5e-38
k141_9220_length_2938_cov_7.0000_1	K00004	7.5e-35
k141_625_length_14962_cov_7.5669_3	K00004	9.9e-35
k141_6104_length_5794_cov_9.0000_1	K00004	3.4e-34
k141_4317_length_6438_cov_7.0000_4	K00004	3.1e-33
k141_12395_length_2089_cov_6.0000_4	K00004	4.9e-31
k141_1025_length_7242_cov_8.0000_4	K00004	8.5e-31
k141_1135_length_15989_cov_9.0000_4	K00004	3.1e-22
k141_4096_length_14455_cov_6.0000_5	K00004	1.5e-14
k141_10366_length_4242_cov_5.0000_1	K00004	9.5e-07
k141_7522_length_2413_cov_7.0000_2	K00004	3.6e-06
k141_4236_length_20428_cov_8.0000_15	K00005	5.1e-154
k141_1802_length_4189_cov_7.0000_3	K00005	1.1e-97
k141_8982_length_5768_cov_8.0000_5	K00005	8.2e-18
k141_673_length_2720_cov_6.0000_3	K00005	5e-16
k141_4047_length_6312_cov_6.0000_7	K00005	1.1e-14
k141_4640_length_18585_cov_6.0000_9	K00005	2.6e-14
k141_11257_length_2121_cov_8.0000_1	K00005	6.1e-14
k141_262_length_1585_cov_5.6011_1	K00005	8.4e-14
k141_12131_length_6614_cov_7.0000_1	K00005	3.1e-13
k141_2940_length_14023_cov_7.0000_2	K00005	3e-10
k141_109_length_5654_cov_8.0000_5	K00007	3.1e-106
k141_2561_length_19705_cov_7.0000_13	K00007	1.1e-103
k141_4640_length_18585_cov_6.0000_15	K00007	2.6e-98
k141_10477_length_4897_cov_6.0000_1	K00007	5.8e-88
k141_9424_length_2853_cov_7.0000_1	K00007	1.6e-39
k141_12549_length_5542_cov_9.0000_4	K00007	2.1e-26
k141_385_length_8251_cov_8.0000_4	K00008	2.6e-105
k141_3878_length_14344_cov_6.9911_8	K00008	2.2e-103
k141_13049_length_22563_cov_6.0000_25	K00008	1e-99
k141_4591_length_3472_cov_6.0000_3	K00008	2.5e-96
