gene 	 KO 	 Evalue
k115_23669_length_10024_cov_25.5301_9	K00001	2.1e-64
k115_75585_length_31155_cov_24.0000_7	K00001	1.5e-63
k115_75585_length_31155_cov_24.0000_17	K00001	4.8e-60
k115_29947_length_8863_cov_18.0000_1	K00001	2.3e-53
k115_75585_length_31155_cov_24.0000_25	K00001	9.9e-50
k115_42297_length_36108_cov_23.0000_11	K00001	8.3e-45
k115_23364_length_58662_cov_22.9880_35	K00001	3.4e-35
k115_44924_length_61915_cov_23.9606_12	K00001	1.6e-34
k115_11823_length_48712_cov_22.0000_6	K00001	1.1e-33
k115_23669_length_10024_cov_25.5301_7	K00001	1.9e-32
k115_102780_length_39092_cov_22.9910_16	K00001	3.9e-31
k115_39949_length_31109_cov_21.0000_1	K00001	4.2e-24
k115_24146_length_97412_cov_23.9962_64	K00001	8.2e-14
k115_46295_length_10816_cov_21.0000_2	K00001	1.2e-12
k115_42297_length_36108_cov_23.0000_13	K00001	3.2e-12
k115_89342_length_51750_cov_24.9851_31	K00001	1.2e-10
k115_44081_length_48043_cov_25.9917_23	K00001	2.1e-09
k115_13902_length_33288_cov_21.0000_5	K00001	3.7e-09
k115_70883_length_48547_cov_24.0000_21	K00001	1.2e-06
k115_13902_length_33288_cov_21.0000_6	K00001	3e-06
k115_38425_length_9600_cov_26.3411_9	K00001	8.3e-06
k115_56535_length_22798_cov_20.9859_2	K00003	1e-137
k115_75585_length_31155_cov_24.0000_7	K00004	2.5e-113
k115_23669_length_10024_cov_25.5301_9	K00004	7.3e-112
k115_75585_length_31155_cov_24.0000_17	K00004	5.5e-101
k115_29947_length_8863_cov_18.0000_1	K00004	4.3e-87
k115_42297_length_36108_cov_23.0000_11	K00004	1.7e-84
k115_75585_length_31155_cov_24.0000_25	K00004	9e-65
k115_13902_length_33288_cov_21.0000_5	K00004	9.1e-14
k115_22259_length_11154_cov_24.9978_5	K00004	1e-10
k115_24146_length_97412_cov_23.9962_16	K00004	2.8e-09
k115_94621_length_25957_cov_22.9728_14	K00004	1.2e-08
k115_13902_length_33288_cov_21.0000_6	K00004	5.6e-07
k115_32739_length_13910_cov_21.8777_9	K00004	7.5e-07
k115_77545_length_14743_cov_21.0000_2	K00004	1.6e-06
k115_44081_length_48043_cov_25.9917_23	K00005	6.5e-142
k115_89342_length_51750_cov_24.9851_31	K00005	1.2e-140
k115_75585_length_31155_cov_24.0000_18	K00005	2.3e-128
k115_9693_length_16085_cov_24.9760_2	K00005	1.4e-84
k115_23364_length_58662_cov_22.9880_35	K00005	9.1e-22
k115_23669_length_10024_cov_25.5301_7	K00005	1.5e-18
k115_44924_length_61915_cov_23.9606_12	K00005	6.7e-17
k115_39949_length_31109_cov_21.0000_1	K00005	2.6e-15
k115_11823_length_48712_cov_22.0000_6	K00005	9.2e-13
k115_102780_length_39092_cov_22.9910_16	K00005	1e-10
k115_22930_length_2546_cov_20.0000_1	K00005	5.6e-10
k115_24146_length_97412_cov_23.9962_64	K00005	3.8e-08
k115_46295_length_10816_cov_21.0000_2	K00005	4.7e-07
k115_42297_length_36108_cov_23.0000_13	K00005	2e-06
k115_24146_length_97412_cov_23.9962_47	K00007	9.4e-47
k115_24146_length_97412_cov_23.9962_58	K00007	8.5e-42
k115_23669_length_10024_cov_25.5301_9	K00008	6e-118
k115_75585_length_31155_cov_24.0000_7	K00008	1.1e-116
k115_75585_length_31155_cov_24.0000_17	K00008	1.6e-106
k115_42297_length_36108_cov_23.0000_11	K00008	6.9e-91
k115_29947_length_8863_cov_18.0000_1	K00008	2.1e-85
k115_75585_length_31155_cov_24.0000_25	K00008	3.2e-71
k115_13902_length_33288_cov_21.0000_5	K00008	4.5e-14
k115_30005_length_9164_cov_24.0000_4	K00008	5.5e-12
k115_13902_length_33288_cov_21.0000_6	K00008	1.3e-10
k115_22259_length_11154_cov_24.9978_5	K00008	1.1e-09
k115_24146_length_97412_cov_23.9962_16	K00008	3.6e-07
k115_94621_length_25957_cov_22.9728_14	K00008	1e-06
k115_1597_length_28339_cov_25.9858_8	K00008	9.8e-06
k115_24146_length_97412_cov_23.9962_58	K00009	4.3e-13
k115_24146_length_97412_cov_23.9962_47	K00009	6.2e-09
k115_9693_length_16085_cov_24.9760_14	K00010	3.9e-81
k115_24146_length_97412_cov_23.9962_69	K00010	9.2e-64
k115_108400_length_24517_cov_22.9711_3	K00010	1.5e-62
k115_1597_length_28339_cov_25.9858_2	K00010	5.1e-48
k115_81857_length_6319_cov_25.9355_6	K00010	7.9e-43
k115_28740_length_12527_cov_20.0000_2	K00010	1.5e-06
k115_94621_length_25957_cov_22.9728_7	K00012	1.8e-09
k115_81857_length_6319_cov_25.9355_3	K00012	3.4e-08
k115_94621_length_25957_cov_22.9728_14	K00012	5.9e-07
k115_11823_length_48712_cov_22.0000_43	K00013	1.4e-188
k115_33082_length_14053_cov_25.9713_18	K00014	9.3e-97
k115_75585_length_31155_cov_24.0000_11	K00014	4.6e-21
k115_89844_length_25058_cov_24.0000_2	K00014	9.3e-10
k115_28740_length_12527_cov_20.0000_2	K00014	5.6e-08
k115_70761_length_12948_cov_20.0000_10	K00014	2.7e-07
k115_27452_length_73586_cov_23.0000_43	K00014	1.4e-06
k115_75585_length_31155_cov_24.0000_12	K00015	1.3e-99
k115_107831_length_19559_cov_22.0000_8	K00015	1.8e-63
k115_103859_length_26209_cov_22.0000_6	K00015	4.3e-55
k115_24146_length_97412_cov_23.9962_4	K00015	5.1e-51
k115_89844_length_25058_cov_24.0000_2	K00015	1.1e-08
k115_27452_length_73586_cov_23.0000_17	K00015	2.1e-08
k115_980_length_41694_cov_26.9800_10	K00015	2.3e-07
k115_24146_length_97412_cov_23.9962_18	K00015	2.3e-07
k115_27452_length_73586_cov_23.0000_43	K00015	4.7e-06
k115_70761_length_12948_cov_20.0000_10	K00016	4.4e-139
k115_75585_length_31155_cov_24.0000_12	K00018	9.7e-80
k115_103859_length_26209_cov_22.0000_6	K00018	4.9e-54
k115_24146_length_97412_cov_23.9962_4	K00018	2.5e-50
k115_107831_length_19559_cov_22.0000_8	K00018	5.6e-50
k115_27452_length_73586_cov_23.0000_17	K00018	1.1e-08
k115_27452_length_73586_cov_23.0000_43	K00018	6e-08
k115_24146_length_97412_cov_23.9962_18	K00018	8.5e-06
k115_42297_length_36108_cov_23.0000_14	K00019	1.5e-60
k115_94780_length_6910_cov_24.8693_6	K00019	2.2e-60
k115_61407_length_27870_cov_20.9885_4	K00019	7.7e-60
k115_24146_length_97412_cov_23.9962_59	K00019	7.2e-55
k115_44081_length_48043_cov_25.9917_34	K00019	1.9e-51
k115_13859_length_2749_cov_21.8724_4	K00019	1.1e-48
k115_38425_length_9600_cov_26.3411_9	K00019	3.1e-38
k115_68174_length_16364_cov_20.0000_7	K00019	7.8e-38
k115_24146_length_97412_cov_23.9962_18	K00020	3.5e-110
k115_980_length_41694_cov_26.9800_10	K00020	3.1e-99
k115_28740_length_12527_cov_20.0000_2	K00020	5.4e-14
k115_80028_length_58625_cov_21.9943_18	K00020	1.6e-09
k115_75585_length_31155_cov_24.0000_12	K00020	1.7e-09
k115_44924_length_61915_cov_23.9606_51	K00020	5.3e-08
k115_33082_length_14053_cov_25.9713_18	K00020	2.8e-06
k115_24146_length_97412_cov_23.9962_62	K00020	8.2e-06
k115_24146_length_97412_cov_23.9962_67	K00021	9.2e-16
k115_81857_length_6319_cov_25.9355_3	K00022	4.8e-86
k115_38425_length_9600_cov_26.3411_10	K00022	1.1e-47
k115_94621_length_25957_cov_22.9728_10	K00022	1.6e-36
k115_94621_length_25957_cov_22.9728_7	K00022	3.1e-33
k115_4516_length_29102_cov_24.0000_24	K00022	6.6e-32
k115_45631_length_44028_cov_22.9920_26	K00022	1.2e-19
k115_61407_length_27870_cov_20.9885_4	K00023	1.4e-88
k115_94780_length_6910_cov_24.8693_6	K00023	6e-77
k115_42297_length_36108_cov_23.0000_14	K00023	1.6e-68
k115_24146_length_97412_cov_23.9962_59	K00023	3.4e-63
k115_44081_length_48043_cov_25.9917_34	K00023	1.1e-59
k115_13859_length_2749_cov_21.8724_4	K00023	3.2e-45
k115_38425_length_9600_cov_26.3411_9	K00023	9e-43
k115_68174_length_16364_cov_20.0000_7	K00023	2.4e-25
k115_70761_length_12948_cov_20.0000_10	K00024	1.3e-98
k115_1597_length_28339_cov_25.9858_8	K00027	1e-140
k115_1597_length_28339_cov_25.9858_8	K00029	3.1e-96
k115_36532_length_13379_cov_21.9747_9	K00030	4.2e-47
k115_79450_length_8360_cov_26.0000_6	K00030	1.3e-42
k115_89844_length_25058_cov_24.0000_16	K00031	1.7e-163
k115_36532_length_13379_cov_21.9747_9	K00031	9.2e-49
k115_79450_length_8360_cov_26.0000_6	K00031	1.7e-43
k115_75585_length_31155_cov_24.0000_12	K00032	2.8e-69
k115_24146_length_97412_cov_23.9962_4	K00032	1.4e-49
k115_103859_length_26209_cov_22.0000_6	K00032	1.6e-45
