gene 	 KO 	 Evalue
k141_5249_length_58629_cov_16.0000_31	K00001	8.2e-79
k141_9526_length_57178_cov_16.0000_36	K00001	3.2e-73
k141_888_length_19471_cov_33.0000_9	K00001	8.2e-65
k141_4597_length_56267_cov_24.4750_52	K00001	6.1e-60
k141_2159_length_26091_cov_19.0000_4	K00001	4.4e-59
k141_3970_length_91350_cov_23.2056_89	K00001	1.4e-58
k141_4597_length_56267_cov_24.4750_54	K00001	5.8e-57
k141_5249_length_58629_cov_16.0000_23	K00001	7.7e-56
k141_7908_length_147202_cov_15.8487_10	K00001	4.8e-54
k141_5552_length_39653_cov_20.0000_11	K00001	2.1e-53
k141_235_length_56505_cov_18.8722_46	K00001	3.1e-53
k141_4833_length_96846_cov_21.9902_49	K00001	3.3e-52
k141_7908_length_147202_cov_15.8487_46	K00001	2.4e-49
k141_3899_length_16294_cov_19.9833_2	K00001	3.7e-49
k141_2159_length_26091_cov_19.0000_6	K00001	3.1e-44
k141_10485_length_12138_cov_18.9498_7	K00001	1.9e-42
k141_994_length_26379_cov_18.9877_30	K00001	1.3e-34
k141_4178_length_101540_cov_26.0000_76	K00001	3.1e-30
k141_8750_length_76812_cov_16.0000_31	K00001	1.5e-28
k141_2174_length_12755_cov_20.9830_3	K00001	2.2e-26
k141_11241_length_9294_cov_14.0000_4	K00001	5.5e-23
k141_9526_length_57178_cov_16.0000_12	K00001	8.5e-22
k141_8313_length_6010_cov_27.0000_3	K00001	1.7e-13
k141_4909_length_167482_cov_22.9997_88	K00001	3.7e-08
k141_10222_length_52768_cov_15.9952_21	K00001	8.4e-08
k141_7908_length_147202_cov_15.8487_41	K00001	4.8e-06
k141_8313_length_6010_cov_27.0000_4	K00002	1.4e-65
k141_8689_length_29227_cov_15.0000_9	K00002	2.2e-52
k141_5624_length_24954_cov_20.0038_27	K00002	3.8e-37
k141_4625_length_9879_cov_17.9710_6	K00002	1.3e-30
k141_4448_length_82521_cov_20.9981_28	K00002	4.9e-14
k141_4178_length_101540_cov_26.0000_42	K00002	2.7e-08
k141_706_length_80705_cov_19.9951_50	K00002	5.1e-08
k141_1426_length_113784_cov_19.6522_8	K00002	6.5e-08
k141_4597_length_56267_cov_24.4750_49	K00002	8.2e-08
k141_2643_length_34658_cov_17.0000_2	K00003	2.6e-78
k141_11337_length_42038_cov_20.9911_30	K00003	6.6e-70
k141_4597_length_56267_cov_24.4750_52	K00004	6.1e-101
k141_7908_length_147202_cov_15.8487_10	K00004	4.9e-99
k141_5249_length_58629_cov_16.0000_23	K00004	8.5e-98
k141_7908_length_147202_cov_15.8487_46	K00004	1.1e-96
k141_888_length_19471_cov_33.0000_9	K00004	8.4e-96
k141_235_length_56505_cov_18.8722_46	K00004	3e-92
k141_3970_length_91350_cov_23.2056_89	K00004	4.8e-92
k141_4597_length_56267_cov_24.4750_54	K00004	3.3e-87
k141_4833_length_96846_cov_21.9902_49	K00004	1.3e-79
k141_2159_length_26091_cov_19.0000_6	K00004	1.9e-79
k141_9526_length_57178_cov_16.0000_36	K00004	3e-75
k141_5249_length_58629_cov_16.0000_31	K00004	2.9e-68
k141_2159_length_26091_cov_19.0000_4	K00004	6.5e-53
k141_2174_length_12755_cov_20.9830_3	K00004	2.3e-35
k141_11241_length_9294_cov_14.0000_4	K00004	2.4e-35
k141_5552_length_39653_cov_20.0000_11	K00004	5.1e-35
k141_3899_length_16294_cov_19.9833_2	K00004	5e-21
k141_9526_length_57178_cov_16.0000_12	K00004	1.2e-14
k141_11628_length_47167_cov_20.3288_25	K00004	1e-06
k141_11337_length_42038_cov_20.9911_22	K00005	5e-155
k141_4909_length_167482_cov_22.9997_88	K00005	3.6e-143
k141_4833_length_96846_cov_21.9902_36	K00005	4e-92
k141_10485_length_12138_cov_18.9498_7	K00005	1.1e-19
k141_4178_length_101540_cov_26.0000_76	K00005	2e-17
k141_994_length_26379_cov_18.9877_30	K00005	4.1e-16
k141_8750_length_76812_cov_16.0000_31	K00005	2.7e-14
k141_8313_length_6010_cov_27.0000_3	K00005	2.5e-12
k141_4909_length_167482_cov_22.9997_130	K00005	8e-10
k141_7908_length_147202_cov_15.8487_44	K00007	5.7e-101
k141_235_length_56505_cov_18.8722_45	K00007	1.5e-100
k141_9960_length_25116_cov_19.9913_5	K00007	4e-98
k141_1467_length_65003_cov_23.0000_12	K00007	3e-26
k141_4597_length_56267_cov_24.4750_52	K00008	5.8e-123
k141_5249_length_58629_cov_16.0000_23	K00008	3.3e-106
k141_888_length_19471_cov_33.0000_9	K00008	9.8e-105
k141_7908_length_147202_cov_15.8487_10	K00008	3e-104
k141_3970_length_91350_cov_23.2056_89	K00008	2e-102
k141_7908_length_147202_cov_15.8487_46	K00008	4.7e-97
k141_235_length_56505_cov_18.8722_46	K00008	1.3e-95
k141_4597_length_56267_cov_24.4750_54	K00008	5.1e-94
k141_2159_length_26091_cov_19.0000_6	K00008	5.7e-90
k141_4833_length_96846_cov_21.9902_49	K00008	1.2e-81
k141_9526_length_57178_cov_16.0000_36	K00008	1.2e-80
k141_5249_length_58629_cov_16.0000_31	K00008	1e-75
k141_2159_length_26091_cov_19.0000_4	K00008	1.1e-53
k141_2174_length_12755_cov_20.9830_3	K00008	4.1e-45
k141_11241_length_9294_cov_14.0000_4	K00008	2.1e-44
k141_5552_length_39653_cov_20.0000_11	K00008	1.3e-36
k141_3899_length_16294_cov_19.9833_2	K00008	2.1e-15
