gene 	 KO 	 Evalue
k115_2866_length_136673_cov_479.0140_91	K00001	3.8e-29
k115_1460_length_35898_cov_470.0000_27	K00001	2.4e-12
k115_5161_length_7496_cov_498.4708_1	K00001	1.9e-10
k115_2111_length_57109_cov_503.8588_3	K00001	1.5e-06
k115_1834_length_65346_cov_595.0000_29	K00002	2.8e-50
k115_2866_length_136673_cov_479.0140_71	K00002	2.7e-44
k115_1834_length_65346_cov_595.0000_28	K00002	1.2e-09
k115_4932_length_26907_cov_459.2811_8	K00003	4.9e-06
k115_2857_length_97341_cov_555.1288_69	K00004	6.9e-06
k115_2866_length_136673_cov_479.0140_91	K00005	9.7e-19
k115_1460_length_35898_cov_470.0000_27	K00005	2.3e-14
k115_5161_length_7496_cov_498.4708_1	K00005	7.1e-13
k115_2857_length_97341_cov_555.1288_69	K00008	2.8e-07
k115_3144_length_16549_cov_471.8977_3	K00010	1.5e-52
k115_3144_length_16549_cov_471.8977_4	K00010	2.6e-39
k115_4932_length_26907_cov_459.2811_8	K00010	1.4e-38
k115_2857_length_97341_cov_555.1288_69	K00014	1.5e-07
k115_3117_length_93468_cov_511.1652_69	K00015	1.5e-66
k115_3117_length_93468_cov_511.1652_69	K00018	1.5e-61
k115_2024_length_4771_cov_476.1237_4	K00019	2.5e-36
k115_1281_length_5428_cov_562.1028_5	K00019	6e-27
k115_2533_length_22492_cov_607.0000_3	K00019	3.1e-19
k115_2866_length_136673_cov_479.0140_63	K00019	9.2e-06
k115_2024_length_4771_cov_476.1237_4	K00023	2.3e-29
k115_2533_length_22492_cov_607.0000_3	K00023	2.2e-23
k115_1281_length_5428_cov_562.1028_5	K00023	3.3e-21
k115_3117_length_93468_cov_511.1652_69	K00032	4.7e-40
k115_2111_length_57109_cov_503.8588_3	K00033	8.8e-06
k115_2024_length_4771_cov_476.1237_4	K00034	3.1e-33
k115_2533_length_22492_cov_607.0000_3	K00034	9.8e-31
k115_1281_length_5428_cov_562.1028_5	K00034	1.4e-28
k115_2866_length_136673_cov_479.0140_63	K00034	1.8e-07
k115_3144_length_16549_cov_471.8977_4	K00035	1.8e-17
k115_4932_length_26907_cov_459.2811_8	K00035	4.4e-14
k115_3144_length_16549_cov_471.8977_3	K00035	2.1e-08
k115_2024_length_4771_cov_476.1237_4	K00038	8.1e-33
k115_2533_length_22492_cov_607.0000_3	K00038	1.1e-24
k115_1281_length_5428_cov_562.1028_5	K00038	1.4e-21
k115_2866_length_136673_cov_479.0140_63	K00038	9.9e-06
k115_2024_length_4771_cov_476.1237_4	K00039	4.4e-28
k115_1281_length_5428_cov_562.1028_5	K00039	7.6e-24
k115_2533_length_22492_cov_607.0000_3	K00039	4.9e-13
k115_2866_length_136673_cov_479.0140_91	K00043	1.4e-63
k115_1460_length_35898_cov_470.0000_27	K00043	5.9e-46
k115_5161_length_7496_cov_498.4708_1	K00043	2.7e-27
k115_2866_length_136673_cov_479.0140_91	K00048	3.3e-75
k115_1460_length_35898_cov_470.0000_27	K00048	1.3e-36
k115_5161_length_7496_cov_498.4708_1	K00048	3.9e-25
