gene 	 KO 	 Evalue
k141_3431_length_188836_cov_21.0582_53	K00001	1.7e-77
k141_3431_length_188836_cov_21.0582_96	K00001	9.5e-46
k141_3431_length_188836_cov_21.0582_113	K00001	4.5e-40
k141_1947_length_97265_cov_35.1479_40	K00001	2.2e-32
k141_5819_length_173162_cov_24.9977_41	K00001	6.5e-08
k141_3431_length_188836_cov_21.0582_112	K00001	2.9e-06
k141_3431_length_188836_cov_21.0582_12	K00001	5.3e-06
k141_5819_length_173162_cov_24.9977_58	K00002	1.4e-61
k141_1862_length_31102_cov_25.9850_1	K00002	7.2e-52
k141_5819_length_173162_cov_24.9977_71	K00002	1.9e-06
k141_5934_length_44516_cov_27.9832_13	K00003	6.7e-152
k141_2412_length_129893_cov_26.9858_84	K00003	3e-08
k141_3431_length_188836_cov_21.0582_53	K00004	1.3e-74
k141_3431_length_188836_cov_21.0582_113	K00004	2.1e-37
k141_3431_length_188836_cov_21.0582_96	K00004	5.3e-27
k141_3431_length_188836_cov_21.0582_112	K00004	2.1e-12
k141_5819_length_173162_cov_24.9977_41	K00005	2.2e-145
k141_2412_length_129893_cov_26.9858_44	K00005	2.7e-15
k141_1947_length_97265_cov_35.1479_40	K00005	5.7e-07
k141_3431_length_188836_cov_21.0582_53	K00008	7.5e-79
k141_3431_length_188836_cov_21.0582_113	K00008	6.4e-41
k141_3431_length_188836_cov_21.0582_96	K00008	1.1e-28
k141_3431_length_188836_cov_21.0582_112	K00008	5.5e-12
k141_3833_length_78702_cov_30.9984_72	K00008	2.4e-06
k141_5819_length_173162_cov_24.9977_40	K00010	1e-44
k141_2412_length_129893_cov_26.9858_84	K00010	1.2e-37
k141_1947_length_97265_cov_35.1479_88	K00012	1.8e-08
k141_1695_length_55889_cov_23.6636_29	K00012	2.4e-08
k141_1835_length_84806_cov_24.9899_37	K00013	1.7e-181
k141_2412_length_129893_cov_26.9858_45	K00014	1.5e-102
k141_3431_length_188836_cov_21.0582_113	K00014	4.4e-06
k141_5886_length_50387_cov_28.9865_4	K00015	4.7e-63
k141_1695_length_55889_cov_23.6636_30	K00016	5.3e-138
k141_2412_length_129893_cov_26.9858_40	K00016	8.7e-102
k141_5886_length_50387_cov_28.9865_4	K00018	1.2e-51
k141_3833_length_78702_cov_30.9984_72	K00018	9.9e-07
k141_3833_length_78702_cov_30.9984_76	K00018	2.6e-06
k141_1947_length_97265_cov_35.1479_50	K00018	3e-06
k141_6072_length_66966_cov_32.0070_52	K00019	2e-65
k141_5620_length_77964_cov_24.9900_52	K00019	5.4e-50
k141_1835_length_84806_cov_24.9899_56	K00019	3.9e-43
k141_5886_length_50387_cov_28.9865_4	K00020	4.8e-10
k141_1947_length_97265_cov_35.1479_50	K00020	2.4e-08
k141_1947_length_97265_cov_35.1479_69	K00020	1.4e-07
k141_1947_length_97265_cov_35.1479_88	K00020	7.1e-07
k141_2412_length_129893_cov_26.9858_42	K00020	4.8e-06
k141_2412_length_129893_cov_26.9858_40	K00020	6.9e-06
k141_2412_length_129893_cov_26.9858_105	K00021	1.3e-11
k141_6072_length_66966_cov_32.0070_52	K00023	1.6e-84
k141_5620_length_77964_cov_24.9900_52	K00023	9.1e-41
k141_1835_length_84806_cov_24.9899_56	K00023	4.5e-34
k141_1695_length_55889_cov_23.6636_30	K00024	6.7e-102
k141_2412_length_129893_cov_26.9858_40	K00024	3e-67
k141_425_length_116384_cov_35.4838_100	K00024	9.2e-07
k141_1695_length_55889_cov_23.6636_29	K00024	9.9e-06
k141_5620_length_77964_cov_24.9900_3	K00030	1.1e-64
k141_4007_length_26236_cov_24.9622_20	K00030	1.5e-53
k141_5620_length_77964_cov_24.9900_3	K00031	3.2e-116
k141_4007_length_26236_cov_24.9622_20	K00031	5.6e-53
k141_5886_length_50387_cov_28.9865_4	K00032	1.8e-39
k141_1947_length_97265_cov_35.1479_88	K00033	3.5e-08
k141_2412_length_129893_cov_26.9858_42	K00033	7.9e-06
k141_6072_length_66966_cov_32.0070_52	K00034	3.3e-82
k141_5620_length_77964_cov_24.9900_52	K00034	1.2e-46
k141_1835_length_84806_cov_24.9899_56	K00034	2.2e-41
k141_2412_length_129893_cov_26.9858_84	K00035	9.4e-20
k141_5819_length_173162_cov_24.9977_40	K00035	1.3e-12
k141_6072_length_66966_cov_32.0070_52	K00038	1.6e-71
k141_5620_length_77964_cov_24.9900_52	K00038	1.4e-44
k141_1835_length_84806_cov_24.9899_56	K00038	2.7e-37
k141_5620_length_77964_cov_24.9900_52	K00039	3.9e-51
k141_6072_length_66966_cov_32.0070_52	K00039	5.1e-42
k141_1835_length_84806_cov_24.9899_56	K00039	6.3e-39
k141_5886_length_50387_cov_28.9865_4	K00042	9.4e-08
k141_1947_length_97265_cov_35.1479_69	K00042	2.6e-07
k141_1947_length_97265_cov_35.1479_88	K00042	5.4e-07
k141_1947_length_97265_cov_35.1479_40	K00043	7.6e-65
k141_5819_length_173162_cov_24.9977_41	K00043	4.6e-17
k141_1947_length_97265_cov_35.1479_40	K00048	1.3e-69
k141_5819_length_173162_cov_24.9977_41	K00048	1.9e-12
k141_5886_length_50387_cov_28.9865_4	K00049	2.9e-18
k141_5886_length_50387_cov_28.9865_4	K00050	2.7e-33
k141_4007_length_26236_cov_24.9622_20	K00052	8.1e-154
k141_5620_length_77964_cov_24.9900_3	K00052	1.5e-75
k141_1947_length_97265_cov_35.1479_50	K00053	7.8e-159
k141_2412_length_129893_cov_26.9858_105	K00054	4.2e-174
k141_3431_length_188836_cov_21.0582_53	K00055	6.3e-48
k141_3431_length_188836_cov_21.0582_113	K00055	1.1e-33
k141_3431_length_188836_cov_21.0582_96	K00055	1.7e-13
k141_1947_length_97265_cov_35.1479_88	K00057	5e-138
k141_825_length_39916_cov_34.9911_18	K00057	6e-09
k141_425_length_116384_cov_35.4838_100	K00057	7.5e-09
k141_1947_length_97265_cov_35.1479_50	K00057	2.8e-06
k141_1947_length_97265_cov_35.1479_69	K00057	3.8e-06
